Time_UT,10515.188MHz,10591.438MHz,10667.688MHz,10743.938MHz,10820.188MHz,10896.438MHz,10972.688MHz,11048.938MHz,11125.188MHz,11193.812MHz,SW-version 1.25, e-Callisto,pwm=115
  8.3643,  579.700,  582.950,  575.700,  587.750,  580.500,  588.150,  600.950,  603.450,  602.300,  587.050
  8.3658,  580.550,  611.700,  603.550,  616.600,  609.450,  617.500,  632.100,  634.600,  632.750,  616.900
  8.3672,  580.950,  612.350,  603.750,  617.400,  609.000,  616.650,  631.950,  635.200,  632.300,  617.700
  8.3685,  581.650,  612.000,  603.400,  616.450,  608.900,  616.450,  632.400,  633.750,  633.550,  617.250
  8.3699,  581.700,  612.650,  602.900,  615.800,  609.100,  616.800,  632.000,  634.100,  633.350,  616.750
  8.3713,  581.200,  611.900,  603.800,  617.350,  608.650,  616.550,  631.150,  633.500,  632.800,  615.950
  8.3727,  582.350,  612.300,  602.350,  616.250,  609.000,  616.300,  630.450,  633.650,  632.550,  615.650
  8.3741,  581.250,  612.150,  602.750,  616.650,  608.000,  616.250,  630.550,  633.100,  631.600,  615.550
  8.3755,  581.050,  611.800,  602.100,  616.500,  608.650,  616.500,  629.950,  632.750,  632.400,  616.000
  8.3769,  580.400,  612.100,  602.350,  616.650,  608.300,  615.900,  630.000,  632.850,  630.650,  615.500
  8.3783,  581.300,  611.400,  602.350,  615.950,  608.450,  615.750,  631.350,  633.050,  632.450,  615.200
  8.3796,  581.200,  611.150,  603.050,  616.150,  609.000,  615.800,  630.950,  632.750,  631.700,  615.750
  8.3810,  581.300,  611.750,  602.600,  616.300,  608.650,  615.850,  630.750,  632.650,  631.650,  616.100
  8.3824,  582.800,  610.900,  602.550,  615.400,  608.650,  615.950,  630.100,  632.950,  631.650,  614.950
  8.3838,  580.900,  612.250,  602.550,  616.200,  608.850,  616.900,  631.450,  633.750,  632.450,  616.150
  8.3852,  581.100,  610.450,  602.850,  616.050,  608.000,  614.700,  631.550,  637.250,  631.950,  615.900
  8.3866,  581.950,  611.050,  602.250,  615.500,  607.900,  615.400,  632.750,  637.700,  634.800,  616.200
  8.3880,  581.450,  611.800,  602.350,  616.100,  608.450,  616.250,  629.700,  642.800,  637.300,  620.050
  8.3894,  580.700,  611.500,  601.500,  615.800,  608.350,  615.400,  632.700,  635.000,  633.650,  617.850
  8.3907,  581.850,  611.300,  602.100,  615.350,  608.250,  615.350,  640.350,  639.250,  643.200,  622.800
  8.3921,  582.150,  611.850,  602.550,  615.350,  607.200,  617.650,  644.550,  648.250,  649.300,  652.250
  8.3935,  581.050,  611.600,  603.100,  614.950,  607.700,  641.550,  639.350,  652.100,  652.450,  640.850
  8.3949,  580.650,  610.750,  602.250,  615.100,  607.850,  644.100,  633.800,  640.200,  637.850,  624.450
  8.3963,  580.500,  611.300,  602.250,  615.100,  608.300,  627.600,  642.850,  659.550,  653.950,  643.500
  8.3977,  581.350,  611.400,  601.950,  615.050,  607.300,  615.000,  638.450,  650.750,  646.300,  632.400
  8.3991,  580.400,  611.300,  602.150,  615.250,  607.900,  614.450,  630.600,  634.150,  631.800,  617.250
  8.4005,  581.650,  611.250,  601.800,  614.450,  607.400,  614.300,  629.100,  632.500,  631.000,  613.850
  8.4018,  581.000,  611.650,  601.850,  615.350,  607.450,  614.500,  630.000,  632.400,  630.900,  613.600
  8.4032,  580.750,  610.400,  601.450,  615.700,  608.150,  613.900,  629.800,  631.650,  630.950,  613.200
  8.4047,  581.500,  610.550,  601.500,  614.950,  607.450,  614.100,  630.500,  631.400,  630.100,  614.200
  8.4060,  580.650,  610.500,  602.050,  615.800,  607.500,  613.550,  629.000,  631.700,  630.350,  614.200
  8.4074,  581.250,  611.250,  600.350,  615.600,  607.300,  615.550,  629.250,  631.600,  630.400,  614.100
  8.4088,  580.900,  610.900,  600.900,  614.450,  607.400,  614.700,  629.300,  630.800,  630.350,  614.900
  8.4102,  580.750,  610.400,  601.250,  615.700,  607.200,  614.250,  630.350,  631.000,  630.650,  614.600
  8.4116,  580.200,  610.300,  601.600,  615.650,  607.400,  614.200,  629.300,  631.100,  629.850,  613.550
  8.4130,  580.650,  611.250,  601.800,  614.800,  607.100,  613.550,  628.900,  631.450,  629.500,  612.900
  8.4144,  580.400,  610.200,  601.500,  614.100,  607.800,  615.050,  629.300,  631.300,  630.000,  614.000
  8.4157,  580.600,  610.500,  600.450,  614.800,  607.100,  614.300,  628.850,  631.250,  629.650,  613.350
  8.4172,  580.350,  609.800,  602.400,  614.200,  606.350,  614.000,  629.650,  631.350,  629.600,  613.550
  8.4185,  580.650,  610.800,  600.700,  614.150,  607.250,  613.400,  629.450,  631.550,  629.150,  613.500
  8.4199,  579.850,  611.200,  600.950,  614.500,  607.700,  613.100,  628.800,  631.550,  629.700,  613.500
  8.4213,  580.400,  610.300,  601.350,  615.200,  607.200,  613.350,  629.200,  631.300,  630.250,  613.650
  8.4227,  579.600,  610.150,  600.200,  614.750,  606.550,  613.000,  629.650,  631.200,  629.700,  613.000
  8.4241,  580.550,  609.300,  601.550,  614.100,  606.950,  613.350,  628.850,  631.050,  629.050,  613.650
  8.4255,  580.700,  609.850,  600.800,  615.000,  606.700,  613.650,  628.050,  630.550,  628.800,  613.250
  8.4268,  580.950,  609.750,  600.700,  614.250,  607.100,  613.350,  627.650,  630.650,  629.950,  613.500
  8.4283,  579.950,  610.150,  600.600,  613.950,  606.500,  613.500,  628.900,  629.900,  628.350,  613.100
  8.4297,  580.150,  609.300,  601.150,  614.100,  607.100,  612.300,  628.200,  631.250,  629.350,  612.800
  8.4310,  580.600,  609.550,  600.850,  614.850,  607.500,  612.850,  628.800,  629.800,  629.050,  612.450
  8.4324,  579.950,  610.900,  601.600,  615.100,  606.350,  612.200,  628.800,  631.300,  629.400,  612.500
  8.4338,  579.700,  609.800,  600.850,  613.900,  606.400,  612.300,  628.200,  631.050,  629.550,  612.950
  8.4352,  579.700,  610.100,  601.150,  613.700,  606.600,  612.650,  628.500,  630.350,  629.650,  611.750
  8.4366,  580.500,  609.450,  600.450,  613.850,  606.900,  611.850,  628.000,  630.300,  628.400,  613.450
  8.4380,  578.550,  609.650,  600.250,  613.350,  606.750,  611.550,  628.100,  631.000,  629.250,  612.400
  8.4394,  579.450,  609.800,  599.900,  613.750,  606.750,  613.100,  627.800,  630.650,  628.700,  612.400
  8.4408,  579.400,  609.700,  600.800,  613.600,  606.350,  612.750,  628.750,  629.800,  629.150,  613.450
  8.4421,  579.050,  610.150,  601.000,  614.400,  607.350,  613.000,  628.000,  631.200,  629.700,  612.450
  8.4436,  579.700,  608.950,  600.750,  614.400,  606.200,  612.600,  628.100,  631.850,  629.750,  612.850
  8.4449,  579.900,  610.250,  600.000,  613.150,  606.050,  612.950,  627.750,  631.200,  629.000,  612.200
  8.4463,  579.050,  609.800,  600.750,  613.300,  606.600,  614.800,  628.500,  631.500,  629.950,  613.450
  8.4477,  579.000,  609.500,  600.450,  613.250,  605.350,  612.350,  629.250,  634.950,  632.650,  616.500
  8.4491,  578.850,  609.700,  600.050,  613.550,  606.550,  612.400,  628.250,  631.550,  629.150,  613.650
  8.4505,  579.100,  609.550,  599.950,  613.150,  605.550,  612.150,  627.800,  630.550,  628.600,  611.550
  8.4519,  580.150,  608.950,  599.350,  613.550,  605.150,  612.650,  628.500,  629.650,  628.800,  611.900
  8.4533,  580.000,  608.700,  600.850,  613.700,  606.050,  612.750,  627.900,  629.600,  627.850,  612.100
  8.4546,  579.000,  609.400,  600.400,  613.400,  606.150,  612.200,  626.800,  630.250,  629.500,  612.200
  8.4560,  579.250,  609.850,  600.500,  613.500,  606.150,  611.650,  626.550,  630.150,  628.350,  611.550
  8.4574,  578.600,  609.800,  599.850,  614.150,  606.300,  611.650,  628.050,  629.800,  628.550,  611.850
