# Tcold_K: 12
# Thot_K: 284.15
# freq_MHz: 11075
# dfreq_MHz: 50
date, time_start, Icold_adu, Ihot_adu, Ycal_dB, Isun_mean_adu, Isun_max_adu, Isun_mean_above_max_adu, nrvals_for_Isun_mean_above_max, Ssun_sfu, Sback_sfu, Ssun_minus_Sback_sfu
2024/11/02, 09:15:00.711, 142184.82619131648, 360118.48200314055, 4.035921593716333, 377693.15230253414, 417703.024674075, 410700.02135977586, 20, 413.1356471760614, 14.274156445799129, 398.8614907302623
2024/11/02, 09:30:00.715, 156715.2422045974, 360260.10570721497, 3.615049338866272, 371651.05613637983, 406875.19850056886, 398339.3473104445, 48, 398.56289355373116, 14.274156445799129, 384.28873710793204
2024/11/02, 09:45:00.771, 130042.91304346191, 363156.1124536943, 4.460066689724471, 377685.0139969145, 417915.9117557029, 409415.6433322985, 18, 402.2410720391307, 14.274156445799129, 387.9669155933316
2024/11/02, 10:00:00.769, 147773.64837532715, 360468.9361463627, 3.8727084908076783, 376174.9708848934, 410982.81934838847, 402751.43384007295, 53, 402.35483549311954, 14.274156445799129, 388.0806790473204
2024/11/02, 10:15:00.891, 208749.2889568831, 348730.53119698924, 2.2286496646024356, 380050.12340166216, 415314.3892235705, 406424.3760260269, 66, 471.42512101206427, 14.274156445799129, 457.15096456626515
2024/11/02, 10:30:00.817, 136962.4163056164, 351413.78504558967, 4.092173844620105, 384209.5143561878, 421463.1051097285, 412254.6399271161, 28, 429.8426999876086, 14.274156445799129, 415.5685435418095
2024/11/02, 10:45:00.819, 144688.63792624176, 354702.1501525749, 3.8942939282176208, 372010.34435413225, 459439.6949333174, 459439.6949333174, 1, 499.44813940161566, 14.274156445799129, 485.17398295581654
2024/11/02, 11:00:00.896, 143482.845134516, 350378.75772120693, 3.8773778873439517, 351878.6166536686, 385621.6833007167, 377524.9497087865, 38, 380.4752432297261, 14.274156445799129, 366.201086783927
2024/11/02, 11:15:00.886, 128764.38338819538, 348763.1009499935, 4.327347779542022, 359450.6772660025, 404262.614022702, 396399.2834782487, 22, 408.0963087600521, 14.274156445799129, 393.822152314253
2024/11/02, 11:30:00.936, 124298.33698729055, 344839.400908007, 4.431515637522903, 348402.6328258336, 429477.5667391125, 429477.5667391125, 1, 462.23809274354767, 14.274156445799129, 447.96393629774855
2024/11/02, 11:45:00.959, 125107.15774451509, 335362.0683360878, 4.282317818196268, 339679.76840214734, 383377.4575738516, 375891.8995846187, 23, 400.40323353823646, 14.274156445799129, 386.12907709243734
2024/11/02, 12:00:01.036, 135108.14718070137, 335743.0540657927, 3.9532549836212088, 327214.12652414833, 372519.07603596273, 366191.0126530346, 7, 387.1281460332133, 14.274156445799129, 372.85398958741416
2024/11/02, 12:15:01.120, 147481.3213042261, 340945.36549593444, 3.6394777156101554, 324308.30591483746, 377471.69623208407, 371008.8696768888, 7, 388.3057932032233, 14.274156445799129, 374.03163675742417
2024/11/02, 12:30:01.009, 127756.68844821613, 338666.6415957434, 4.233887750493614, 306884.45090833097, 350774.8572456601, 344038.0574515529, 22, 346.24472298637244, 14.274156445799129, 331.9705665405733
2024/11/02, 12:45:01.023, 118001.29453641786, 338283.5962547891, 4.5739416710775265, 322526.8872419977, 376032.64599765703, 369626.1806779734, 24, 384.06106386843067, 14.274156445799129, 369.78690742263154
2024/11/02, 13:00:01.106, 125358.85226914957, 357695.38538261986, 4.553583300967833, 315985.2383154425, 364258.10393261944, 359199.82888338447, 7, 340.096344981492, 14.274156445799129, 325.8221885356929
2024/11/02, 13:15:01.062, 124836.84293239303, 341200.58815617964, 4.366669941060254, 310471.92157614074, 354390.143750584, 346926.40332593664, 10, 346.5671613139814, 14.274156445799129, 332.29300486818227
2024/11/02, 13:30:01.226, 118995.91355738144, 341454.1455266851, 4.578003422417406, 289920.16574833036, 333281.4224814614, 326279.585984659, 9, 315.91778618256325, 14.274156445799129, 301.6436297367641
2024/11/02, 13:45:01.242, 116102.42941442705, 340396.8666002649, 4.671442463532671, 291317.57462807413, 327132.7065953034, 319683.09656014637, 35, 308.10377787960715, 14.274156445799129, 293.82962143380803
2024/11/02, 14:00:01.238, 117722.44067925766, 347534.645683922, 4.701388483184147, 291374.0818702954, 338428.8257410941, 333306.9597264887, 6, 317.9582371233094, 14.274156445799129, 303.6840806775103
2024/11/02, 14:15:01.271, 143546.84925033172, 355424.5570443437, 3.93753766355489, 293010.9304602691, 333281.4224814614, 326723.43354524043, 15, 294.1479506742685, 14.274156445799129, 279.87379422846936
