# Tcold_K: 12
# Thot_K: 284.15
# freq_MHz: 11075
# dfreq_MHz: 50
date, time_start, Icold_adu, Ihot_adu, Ycal_dB, Isun_mean_adu, Isun_max_adu, Isun_mean_above_max_adu, nrvals_for_Isun_mean_above_max, Ssun_sfu, Sback_sfu, Ssun_minus_Sback_sfu
2024/11/22, 08:30:00.661, 155787.81725519637, 444939.10543759225, 4.557670848607344, 390170.8130040884, 433809.13661429455, 425311.86713136686, 25, 316.02600357674476, 14.274156445799129, 301.75184713094563
2024/11/22, 08:45:00.638, 151619.23294045962, 425404.5171536648, 4.480478019806328, 385861.2177543828, 427088.931288608, 418497.3878195542, 42, 329.83308294203704, 14.274156445799129, 315.5589264962379
2024/11/22, 09:00:00.824, 144691.3434037205, 406833.93040752626, 4.489746174913941, 378198.99756765494, 425730.4962281965, 417240.120493672, 16, 350.85097549036277, 14.274156445799129, 336.57681904456365
2024/11/22, 09:15:00.805, 147496.00125469922, 419109.88068495365, 4.535476532511986, 380471.9520634535, 425730.4962281965, 416611.2086400352, 9, 335.02205989941206, 14.274156445799129, 320.74790345361293
2024/11/22, 09:30:00.844, 145961.3255294559, 426059.1064798044, 4.652320535407893, 392454.06368373684, 436210.7819895364, 427655.54346806864, 29, 339.84522844160904, 14.274156445799129, 325.5710719958099
2024/11/22, 09:45:00.915, 150512.93726846226, 435903.34451540717, 4.6181637009027385, 390612.60258265585, 428807.9166859231, 420508.4384019481, 60, 320.5372756918681, 14.274156445799129, 306.263119246069
2024/11/22, 10:00:00.858, 151249.4453144981, 428366.5619412599, 4.5212177207884645, 406425.6289572036, 445263.5074930379, 436531.9891723487, 66, 347.5389155184138, 14.274156445799129, 333.26475907261465
2024/11/22, 10:15:00.924, 149891.49883677837, 420864.5977733368, 4.483653930232755, 399952.9044223162, 441265.11872888746, 431487.61500114796, 47, 350.691229111265, 14.274156445799129, 336.41707266546587
2024/11/22, 10:30:00.911, 150328.93816813466, 422476.1598095826, 4.487596170008857, 406424.3604362136, 447665.15286827984, 438077.04772292636, 66, 356.5577785238097, 14.274156445799129, 342.2836220780106
2024/11/22, 10:45:00.906, 151013.95777657608, 423974.38335156196, 4.483225274820773, 394699.7302608209, 440944.94754259335, 432159.0509303072, 11, 347.70699258171857, 14.274156445799129, 333.43283613591944
2024/11/22, 11:00:00.933, 146463.21285909336, 411138.66108270304, 4.482597605078849, 375338.7016731951, 420368.7259629215, 412891.4710906046, 13, 340.1440009124579, 14.274156445799129, 325.8698444666588
2024/11/22, 11:15:00.966, 146286.34698668626, 413775.6990361967, 4.5156118606043885, 383719.7829640384, 429490.57666385, 420647.37478963897, 33, 346.3164976262054, 14.274156445799129, 332.04234118040625
2024/11/22, 11:30:00.893, 143355.30898348088, 408499.0984876971, 4.547773212996503, 372187.8726801574, 421463.1051097285, 412284.4009467019, 14, 342.62177545969433, 14.274156445799129, 328.3476190138952
2024/11/22, 11:45:01.067, 143415.69152679655, 413518.8141202012, 4.598986023511918, 373953.90824946633, 426464.32503809984, 419396.40002664266, 5, 345.04457682145664, 14.274156445799129, 330.7704203756575
2024/11/22, 12:00:01.087, 141467.6146232234, 402716.4739203072, 4.543423649808221, 365674.8190343166, 410358.21309788036, 401430.679156322, 34, 336.4068396359225, 14.274156445799129, 322.1326831901234
2024/11/22, 12:15:01.094, 140979.85570298776, 404914.7368175681, 4.582065214265439, 365146.45933580474, 427088.931288608, 417212.1060849552, 5, 353.0833114461666, 14.274156445799129, 338.80915500036747
