time,temp_degC,precip_mm,irrad_W_m2
2025-05-15T07:40:00Z,16.9,0.0,611
2025-05-15T07:50:00Z,17.5,0.0,666
2025-05-15T08:20:00Z,18.0,0.0,718
2025-05-15T08:30:00Z,17.6,0.0,718
2025-05-15T08:50:00Z,18.6,0.0,784
2025-05-15T09:00:00Z,18.2,0.0,803
2025-05-15T09:10:00Z,18.0,0.0,843
2025-05-15T09:20:00Z,18.6,0.0,843
2025-05-15T09:40:00Z,19.9,0.0,895
2025-05-15T10:00:00Z,20.6,0.0,895
2025-05-15T10:10:00Z,21.2,0.0,877
2025-05-15T10:30:00Z,21.3,0.0,877
2025-05-15T10:50:00Z,22.2,0.0,892
2025-05-15T11:00:00Z,22.0,0.0,674
2025-05-15T13:20:00Z,24.5,0.0,761
2025-05-15T13:30:00Z,25.4,0.0,724
2025-05-15T13:50:00Z,25.4,0.0,862
2025-05-15T14:00:00Z,26.5,0.0,862
2025-05-15T14:10:00Z,25.6,0.0,534
2025-05-15T14:30:00Z,25.7,0.0,733
