time,temp_degC,precip_mm,irrad_W_m2
2025-03-23T07:50:00Z,5.9,0.0,59
2025-03-23T07:50:00Z,5.9,0.0,68
2025-03-23T08:20:00Z,6.1,0.1,81
2025-03-23T08:30:00Z,6.6,0.1,81
2025-03-23T08:40:00Z,6.4,0.0,107
2025-03-23T09:00:00Z,6.8,0.1,151
2025-03-23T09:20:00Z,6.9,0.0,317
2025-03-23T09:30:00Z,7.9,0.0,456
2025-03-23T09:50:00Z,8.3,0.0,350
2025-03-23T10:00:00Z,8.5,0.0,350
2025-03-23T10:20:00Z,8.2,0.0,250
2025-03-23T10:30:00Z,7.7,0.0,236
2025-03-23T10:50:00Z,7.4,0.0,206
2025-03-23T11:00:00Z,7.7,0.0,166
2025-03-23T11:20:00Z,8.2,0.0,254
2025-03-23T11:30:00Z,8.1,0.0,260
2025-03-23T11:50:00Z,8.5,0.0,288
2025-03-23T12:00:00Z,9.1,0.0,429
2025-03-23T12:20:00Z,9.5,0.0,388
2025-03-23T12:30:00Z,9.6,0.0,357
2025-03-23T12:50:00Z,9.1,0.0,360
2025-03-23T13:00:00Z,9.3,0.0,442
2025-03-23T13:20:00Z,9.7,0.0,344
2025-03-23T13:30:00Z,9.4,0.0,270
2025-03-23T13:50:00Z,9.3,0.0,167
2025-03-23T14:00:00Z,9.2,0.0,158
2025-03-23T14:20:00Z,8.4,0.0,123
2025-03-23T14:30:00Z,9.2,0.0,116
2025-03-23T22:50:00Z,8.0,0.0,0
2025-03-23T23:00:00Z,7.9,0.0,0
2025-03-23T23:20:00Z,7.9,0.0,0
2025-03-23T23:30:00Z,7.9,0.0,0
