time,temp_degC,precip_mm,irrad_W_m2
2025-03-15T07:50:00Z,6.7,0.0,48
2025-03-15T08:00:00Z,7.0,0.0,48
2025-03-15T08:20:00Z,7.5,0.0,157
2025-03-15T08:30:00Z,7.0,0.0,126
2025-03-15T08:50:00Z,7.3,0.1,155
2025-03-15T09:00:00Z,7.6,0.0,163
2025-03-15T09:10:00Z,7.2,0.1,141
2025-03-15T09:30:00Z,7.3,0.0,98
2025-03-15T09:50:00Z,7.6,0.1,158
2025-03-15T10:00:00Z,7.5,0.0,163
2025-03-15T10:10:00Z,7.8,0.0,159
2025-03-15T10:30:00Z,7.6,0.1,221
2025-03-15T10:50:00Z,7.7,0.0,145
2025-03-15T11:00:00Z,7.8,0.0,172
2025-03-15T11:20:00Z,7.8,0.0,173
2025-03-15T11:30:00Z,7.7,0.0,207
2025-03-15T11:50:00Z,8.5,0.0,311
2025-03-15T12:00:00Z,8.5,0.1,287
2025-03-15T12:10:00Z,8.1,0.1,247
2025-03-15T12:30:00Z,9.0,0.0,247
2025-03-15T12:50:00Z,8.5,0.0,256
2025-03-15T13:00:00Z,8.5,0.0,243
2025-03-15T13:20:00Z,8.4,0.0,194
2025-03-15T13:30:00Z,8.6,0.0,182
2025-03-15T13:50:00Z,8.5,0.0,129
2025-03-15T14:00:00Z,8.4,0.1,84
2025-03-15T14:20:00Z,8.1,0.0,74
2025-03-15T14:30:00Z,8.3,0.0,51
2025-03-15T22:50:00Z,7.8,0.5,0
2025-03-15T22:50:00Z,7.8,0.6,0
2025-03-15T23:20:00Z,7.6,0.2,0
2025-03-15T23:30:00Z,7.7,0.1,0
