time,temp_degC,precip_mm,irrad_W_m2
2025-04-22T07:50:00Z,14.1,0.0,535
2025-04-22T08:00:00Z,14.6,0.0,574
2025-04-22T08:20:00Z,15.0,0.0,631
2025-04-22T08:30:00Z,16.2,0.0,639
2025-04-22T08:50:00Z,16.8,0.0,718
2025-04-22T09:00:00Z,17.1,0.0,729
2025-04-22T09:20:00Z,16.6,0.0,746
2025-04-22T09:20:00Z,16.6,0.0,746
2025-04-22T09:50:00Z,17.1,0.0,800
2025-04-22T10:00:00Z,18.0,0.0,800
2025-04-22T10:20:00Z,18.1,0.0,834
2025-04-22T10:30:00Z,18.9,0.0,850
2025-04-22T10:50:00Z,19.6,0.0,882
2025-04-22T10:50:00Z,19.6,0.0,897
2025-04-22T11:10:00Z,19.5,0.0,857
2025-04-22T11:30:00Z,20.0,0.0,895
2025-04-22T11:50:00Z,20.4,0.0,865
2025-04-22T12:00:00Z,20.7,0.0,830
2025-04-22T12:20:00Z,21.2,0.0,827
2025-04-22T12:30:00Z,21.7,0.0,838
2025-04-22T12:50:00Z,21.2,0.0,653
2025-04-22T13:00:00Z,20.6,0.0,680
2025-04-22T13:20:00Z,21.6,0.0,676
2025-04-22T13:30:00Z,22.2,0.0,682
2025-04-22T13:50:00Z,21.6,0.0,658
2025-04-22T14:00:00Z,21.8,0.0,625
2025-04-22T14:20:00Z,22.2,0.0,606
2025-04-22T14:30:00Z,22.4,0.0,643
2025-04-22T22:50:00Z,15.4,0.0,0
2025-04-22T23:00:00Z,15.1,0.0,0
2025-04-22T23:20:00Z,14.7,0.0,0
2025-04-22T23:30:00Z,14.4,0.0,0
