time,temp_degC,precip_mm,irrad_W_m2
2025-01-17 08:00:00,-0.1,0.0,27.0
2025-01-17 08:10:00,0.2,0.0,50.0
2025-01-17 08:20:00,0.9,0.0,140.0
2025-01-17 08:30:00,1.4,0.0,154.0
2025-01-17 08:40:00,1.5,0.0,177.0
2025-01-17 08:50:00,1.7,0.0,201.0
2025-01-17 09:00:00,2.4,0.0,223.0
2025-01-17 09:10:00,1.9,0.0,243.0
2025-01-17 09:20:00,2.7,0.0,261.0
2025-01-17 09:30:00,2.9,0.0,279.0
2025-01-17 09:40:00,2.2,0.0,299.0
2025-01-17 09:50:00,3.0,0.0,311.0
2025-01-17 10:00:00,3.8,0.0,324.0
2025-01-17 10:10:00,2.5,0.0,336.0
2025-01-17 10:20:00,3.7,0.0,353.0
2025-01-17 10:30:00,3.9,0.0,376.0
2025-01-17 10:40:00,3.5,0.0,380.0
2025-01-17 10:50:00,3.8,0.0,385.0
2025-01-17 11:00:00,5.2,0.0,400.0
2025-01-17 11:10:00,5.9,0.0,421.0
2025-01-17 11:20:00,5.2,0.0,412.0
2025-01-17 11:30:00,5.7,0.0,397.0
2025-01-17 11:40:00,5.2,0.0,395.0
2025-01-17 11:50:00,6.1,0.0,394.0
2025-01-17 12:00:00,6.3,0.0,392.0
2025-01-17 12:10:00,6.2,0.0,389.0
2025-01-17 12:20:00,6.8,0.0,383.0
2025-01-17 12:30:00,6.5,0.0,378.0
2025-01-17 12:40:00,6.9,0.0,370.0
2025-01-17 12:50:00,6.5,0.0,361.0
2025-01-17 13:00:00,6.2,0.0,349.0
2025-01-17 13:10:00,6.6,0.0,336.0
2025-01-17 13:20:00,6.0,0.0,322.0
2025-01-17 13:30:00,6.3,0.0,306.0
2025-01-17 13:40:00,5.4,0.0,290.0
2025-01-17 13:50:00,5.9,0.0,274.0
2025-01-17 14:00:00,5.8,0.0,256.0
2025-01-17 14:10:00,6.1,0.0,238.0
2025-01-17 14:20:00,5.6,0.0,220.0
2025-01-17 14:30:00,5.9,0.0,197.0
2025-01-17 14:40:00,5.6,0.0,174.0
2025-01-17 14:50:00,5.6,0.0,153.0
2025-01-17 15:00:00,5.7,0.0,129.0
2025-01-17 15:10:00,5.6,0.0,107.0
2025-01-17 15:20:00,5.5,0.0,84.0
2025-01-17 15:30:00,5.3,0.0,40.0
2025-01-17 15:40:00,5.0,0.0,15.0
2025-01-17 15:50:00,5.0,0.0,10.0
