time,temp_degC,precip_mm,irrad_W_m2
2025-05-20T07:50:00Z,14.5,0.3,46
2025-05-20T07:50:00Z,14.5,0.5,45
2025-05-20T08:20:00Z,14.4,0.0,67
2025-05-20T08:50:00Z,15.1,0.1,110
2025-05-20T09:00:00Z,14.9,0.0,81
2025-05-20T09:20:00Z,14.3,0.0,0
2025-05-20T09:30:00Z,14.6,0.0,42
2025-05-20T09:40:00Z,14.6,0.0,54
2025-05-20T10:00:00Z,15.0,0.0,54
2025-05-20T10:10:00Z,14.6,0.2,136
2025-05-20T10:30:00Z,15.1,0.3,123
2025-05-20T10:50:00Z,15.0,0.2,111
2025-05-20T10:50:00Z,15.0,0.0,148
2025-05-20T11:10:00Z,15.0,0.0,174
2025-05-20T11:30:00Z,15.2,0.0,231
2025-05-20T11:50:00Z,15.6,0.0,293
2025-05-20T11:50:00Z,15.6,0.0,293
2025-05-20T12:20:00Z,16.7,0.0,465
2025-05-20T12:30:00Z,17.4,0.0,465
2025-05-20T12:50:00Z,16.3,0.0,365
2025-05-20T13:00:00Z,16.4,0.0,365
2025-05-20T13:10:00Z,16.6,0.0,279
2025-05-20T13:30:00Z,16.8,0.0,261
2025-05-20T13:40:00Z,17.2,0.0,338
2025-05-20T13:50:00Z,17.0,0.0,440
2025-05-20T14:20:00Z,17.0,0.0,394
2025-05-20T14:20:00Z,17.0,0.0,394
