time,temp_degC,precip_mm,irrad_W_m2
2025-04-11T07:50:00Z,13.1,0.0,513
2025-04-11T08:00:00Z,13.5,0.0,543
2025-04-11T08:20:00Z,14.9,0.0,598
2025-04-11T08:30:00Z,15.4,0.0,624
2025-04-11T08:50:00Z,15.8,0.0,674
2025-04-11T09:00:00Z,16.2,0.0,697
2025-04-11T09:20:00Z,14.8,0.0,738
2025-04-11T09:30:00Z,16.7,0.0,757
2025-04-11T09:50:00Z,17.8,0.0,788
2025-04-11T10:00:00Z,17.0,0.0,803
2025-04-11T10:10:00Z,18.5,0.0,828
2025-04-11T10:30:00Z,18.6,0.0,836
2025-04-11T10:50:00Z,19.4,0.0,849
2025-04-11T11:00:00Z,19.9,0.0,854
2025-04-11T11:20:00Z,19.0,0.0,862
2025-04-11T11:30:00Z,19.8,0.0,862
2025-04-11T11:50:00Z,20.6,0.0,858
2025-04-11T12:00:00Z,20.1,0.0,853
2025-04-11T12:20:00Z,19.9,0.0,840
2025-04-11T12:30:00Z,20.3,0.0,831
2025-04-11T12:50:00Z,20.9,0.0,808
2025-04-11T13:00:00Z,20.2,0.0,793
2025-04-11T13:20:00Z,21.9,0.0,761
2025-04-11T13:30:00Z,21.2,0.0,744
2025-04-11T13:50:00Z,21.9,0.0,705
2025-04-11T14:00:00Z,21.5,0.0,683
2025-04-11T14:10:00Z,22.0,0.0,659
2025-04-11T14:30:00Z,22.2,0.0,610
2025-04-11T22:50:00Z,14.3,0.0,0
2025-04-11T23:00:00Z,14.2,0.0,0
2025-04-11T23:20:00Z,13.8,0.0,0
2025-04-11T23:30:00Z,14.1,0.0,0
