time,temp_degC,precip_mm,irrad_W_m2
2025-01-09 08:00:00,4.3,0.0,17.0
2025-01-09 08:10:00,4.2,0.0,17.0
2025-01-09 08:20:00,4.4,0.0,26.0
2025-01-09 08:30:00,4.4,0.0,31.0
2025-01-09 08:40:00,4.7,0.0,50.0
2025-01-09 08:50:00,4.4,0.0,56.0
2025-01-09 09:00:00,4.6,0.0,77.0
2025-01-09 09:10:00,4.4,0.0,67.0
2025-01-09 09:20:00,4.8,0.0,71.0
2025-01-09 09:30:00,4.6,0.0,73.0
2025-01-09 09:40:00,4.9,0.0,83.0
2025-01-09 09:50:00,4.7,0.0,90.0
2025-01-09 10:00:00,4.9,0.0,140.0
2025-01-09 10:10:00,4.8,0.0,121.0
2025-01-09 10:20:00,4.7,0.0,85.0
2025-01-09 10:30:00,4.8,0.0,90.0
2025-01-09 10:40:00,5.3,0.0,89.0
2025-01-09 10:50:00,5.4,0.0,124.0
2025-01-09 11:00:00,5.2,0.0,112.0
2025-01-09 11:10:00,5.0,0.0,104.0
2025-01-09 11:20:00,5.2,0.0,103.0
2025-01-09 11:30:00,5.0,0.0,73.0
2025-01-09 11:40:00,5.1,0.0,82.0
2025-01-09 11:50:00,5.5,0.0,88.0
2025-01-09 12:00:00,5.2,0.0,98.0
2025-01-09 12:10:00,5.6,0.0,122.0
2025-01-09 12:20:00,5.3,0.0,71.0
2025-01-09 12:30:00,5.5,0.0,50.0
2025-01-09 12:40:00,5.3,0.0,83.0
2025-01-09 12:50:00,5.7,0.0,128.0
2025-01-09 13:00:00,5.4,0.0,116.0
2025-01-09 13:10:00,5.8,0.0,106.0
2025-01-09 13:20:00,5.7,0.0,67.0
2025-01-09 13:30:00,5.7,0.0,64.0
2025-01-09 13:40:00,5.7,0.0,38.0
2025-01-09 13:50:00,5.5,0.0,52.0
2025-01-09 14:00:00,5.8,0.0,99.0
2025-01-09 14:10:00,6.2,0.0,99.0
2025-01-09 14:20:00,5.8,0.0,71.0
2025-01-09 14:30:00,5.4,0.0,63.0
2025-01-09 14:40:00,5.4,0.0,47.0
2025-01-09 14:50:00,5.5,0.0,42.0
2025-01-09 15:00:00,5.6,0.0,35.0
2025-01-09 15:10:00,5.5,0.0,27.0
2025-01-09 15:20:00,5.5,0.0,23.0
2025-01-09 15:30:00,5.9,0.0,15.0
2025-01-09 15:40:00,5.8,0.0,9.0
2025-01-09 15:50:00,5.7,0.0,4.0
