time,temp_degC,precip_mm,irrad_W_m2
2025-01-25T07:50:00Z,5.6,0.0,15
2025-01-25T07:50:00Z,5.6,0.0,18
2025-01-25T08:20:00Z,5.4,0.0,23
2025-01-25T08:30:00Z,5.6,0.0,23
2025-01-25T08:50:00Z,6.0,0.0,45
2025-01-25T08:50:00Z,6.0,0.0,52
2025-01-25T09:20:00Z,4.8,0.0,53
2025-01-25T09:30:00Z,5.2,0.0,62
2025-01-25T09:40:00Z,5.9,0.0,70
2025-01-25T10:00:00Z,6.0,0.0,75
2025-01-25T10:20:00Z,6.0,0.0,82
2025-01-25T10:30:00Z,6.4,0.0,85
2025-01-25T10:40:00Z,7.0,0.0,85
2025-01-25T11:00:00Z,5.8,0.0,84
2025-01-25T11:20:00Z,6.0,0.0,78
2025-01-25T11:30:00Z,6.5,0.0,75
2025-01-25T11:40:00Z,6.4,0.0,64
2025-01-25T11:50:00Z,5.7,0.0,64
2025-01-25T12:10:00Z,6.3,0.0,79
2025-01-25T12:30:00Z,6.1,0.0,70
2025-01-25T12:50:00Z,6.3,0.0,76
2025-01-25T13:00:00Z,6.1,0.0,76
2025-01-25T13:20:00Z,6.4,0.0,154
2025-01-25T13:20:00Z,6.4,0.0,97
2025-01-25T13:50:00Z,6.1,0.0,60
2025-01-25T14:00:00Z,5.9,0.0,56
2025-01-25T14:20:00Z,6.1,0.0,44
2025-01-25T14:30:00Z,6.0,0.0,30
