time,temp_degC,precip_mm,irrad_W_m2
2025-02-14T07:50:00Z,7.6,0.0,149
2025-02-14T08:00:00Z,7.8,0.0,206
2025-02-14T08:10:00Z,8.1,0.0,263
2025-02-14T08:30:00Z,8.0,0.0,291
2025-02-14T08:50:00Z,8.0,0.0,342
2025-02-14T09:00:00Z,8.6,0.0,365
2025-02-14T09:20:00Z,8.5,0.0,412
2025-02-14T09:30:00Z,8.8,0.0,431
2025-02-14T09:50:00Z,9.7,0.0,470
2025-02-14T10:00:00Z,9.9,0.0,485
2025-02-14T10:20:00Z,9.4,0.0,493
2025-02-14T10:30:00Z,9.6,0.0,525
2025-02-14T10:50:00Z,10.0,0.0,551
2025-02-14T11:00:00Z,10.1,0.0,524
2025-02-14T11:20:00Z,10.8,0.0,573
2025-02-14T11:30:00Z,9.8,0.0,574
2025-02-14T11:50:00Z,10.0,0.0,578
2025-02-14T12:00:00Z,10.8,0.0,576
2025-02-14T12:20:00Z,11.5,0.0,556
2025-02-14T12:30:00Z,10.4,0.0,569
2025-02-14T12:50:00Z,9.9,0.0,552
2025-02-14T13:00:00Z,10.4,0.0,539
2025-02-14T13:20:00Z,10.6,0.0,498
2025-02-14T13:30:00Z,10.1,0.0,477
2025-02-14T13:50:00Z,10.3,0.0,439
2025-02-14T14:00:00Z,10.6,0.0,420
2025-02-14T14:20:00Z,9.9,0.0,376
2025-02-14T14:30:00Z,9.3,0.0,353
