time,temp_degC,precip_mm,irrad_W_m2
2025-02-24T07:50:00Z,7.7,0.0,186
2025-02-24T08:00:00Z,7.5,0.0,253
2025-02-24T08:20:00Z,8.0,0.0,289
2025-02-24T08:30:00Z,7.9,0.0,255
2025-02-24T08:50:00Z,8.8,0.0,421
2025-02-24T09:00:00Z,10.2,0.0,421
2025-02-24T09:10:00Z,9.9,0.0,442
2025-02-24T09:10:00Z,9.9,0.0,442
2025-02-24T09:50:00Z,9.5,0.0,457
2025-02-24T10:00:00Z,9.8,0.0,457
2025-02-24T10:20:00Z,10.1,0.0,469
2025-02-24T10:20:00Z,10.1,0.0,402
2025-02-24T10:50:00Z,10.5,0.0,548
2025-02-24T11:00:00Z,10.0,0.0,423
2025-02-24T11:20:00Z,11.1,0.0,429
2025-02-24T11:20:00Z,11.1,0.0,429
2025-02-24T11:50:00Z,11.1,0.0,357
2025-02-24T12:00:00Z,11.5,0.0,335
2025-02-24T12:20:00Z,11.4,0.0,313
2025-02-24T12:30:00Z,11.5,0.0,323
2025-02-24T12:50:00Z,11.9,0.0,317
2025-02-24T13:00:00Z,11.6,0.0,310
2025-02-24T13:20:00Z,11.7,0.0,240
2025-02-24T13:30:00Z,11.1,0.0,259
2025-02-24T13:50:00Z,11.3,0.0,195
2025-02-24T14:00:00Z,11.7,0.0,209
2025-02-24T14:20:00Z,11.6,0.0,227
2025-02-24T14:30:00Z,11.6,0.0,186
