time,temp_degC,precip_mm,irrad_W_m2
2024-12-06 08:00:00,2.6,0.0,44.0
2024-12-06 08:10:00,3.1,0.0,49.0
2024-12-06 08:20:00,2.4,0.0,56.0
2024-12-06 08:30:00,3.0,0.0,65.0
2024-12-06 08:40:00,3.2,0.0,77.0
2024-12-06 08:50:00,3.5,0.0,82.0
2024-12-06 09:00:00,3.2,0.0,94.0
2024-12-06 09:10:00,3.1,0.0,98.0
2024-12-06 09:20:00,3.5,0.0,110.0
2024-12-06 09:30:00,3.4,0.0,137.0
2024-12-06 09:40:00,4.1,0.0,154.0
2024-12-06 09:50:00,4.7,0.0,171.0
2024-12-06 10:00:00,4.5,0.0,263.0
2024-12-06 10:10:00,4.6,0.0,275.0
2024-12-06 10:20:00,5.3,0.0,257.0
2024-12-06 10:30:00,4.4,0.0,172.0
2024-12-06 10:40:00,4.5,0.0,139.0
2024-12-06 10:50:00,4.7,0.0,80.0
2024-12-06 11:00:00,4.4,0.0,83.0
2024-12-06 11:10:00,4.2,0.0,88.0
2024-12-06 11:20:00,5.5,0.0,334.0
2024-12-06 11:30:00,6.7,0.0,387.0
2024-12-06 11:40:00,7.1,0.0,345.0
2024-12-06 11:50:00,7.4,0.0,371.0
2024-12-06 12:00:00,7.1,0.0,363.0
2024-12-06 12:10:00,7.0,0.0,356.0
2024-12-06 12:20:00,8.3,0.0,349.0
2024-12-06 12:30:00,7.8,0.0,341.0
2024-12-06 12:40:00,8.8,0.0,331.0
2024-12-06 12:50:00,8.8,0.0,319.0
2024-12-06 13:00:00,8.8,0.0,305.0
2024-12-06 13:10:00,9.0,0.0,291.0
2024-12-06 13:20:00,9.5,0.0,275.0
2024-12-06 13:30:00,8.9,0.0,257.0
2024-12-06 13:40:00,9.0,0.0,240.0
2024-12-06 13:50:00,10.5,0.0,222.0
2024-12-06 14:00:00,10.7,0.0,202.0
2024-12-06 14:10:00,10.6,0.0,180.0
2024-12-06 14:20:00,11.0,0.0,160.0
2024-12-06 14:30:00,11.4,0.0,137.0
2024-12-06 14:40:00,11.6,0.0,116.0
2024-12-06 14:50:00,12.1,0.0,93.0
2024-12-06 15:00:00,12.4,0.0,57.0
2024-12-06 15:10:00,12.0,0.0,15.0
2024-12-06 15:20:00,11.1,0.0,10.0
2024-12-06 15:30:00,12.7,0.0,7.0
2024-12-06 15:40:00,10.5,0.0,3.0
2024-12-06 15:50:00,11.1,0.0,0.0
