time,temp_degC,precip_mm,irrad_W_m2
2025-03-03T07:50:00Z,5.0,0.0,277
2025-03-03T08:00:00Z,5.0,0.0,307
2025-03-03T08:20:00Z,6.4,0.0,367
2025-03-03T08:30:00Z,6.6,0.0,394
2025-03-03T08:50:00Z,6.8,0.0,446
2025-03-03T09:00:00Z,6.8,0.0,471
2025-03-03T09:20:00Z,7.6,0.0,517
2025-03-03T09:30:00Z,7.6,0.0,539
2025-03-03T09:50:00Z,8.3,0.0,578
2025-03-03T10:00:00Z,9.4,0.0,594
2025-03-03T10:20:00Z,9.3,0.0,624
2025-03-03T10:30:00Z,10.2,0.0,635
2025-03-03T10:50:00Z,9.7,0.0,655
2025-03-03T11:00:00Z,9.5,0.0,662
2025-03-03T11:20:00Z,10.9,0.0,671
2025-03-03T11:30:00Z,11.8,0.0,674
2025-03-03T11:50:00Z,12.3,0.0,674
2025-03-03T12:00:00Z,13.2,0.0,672
2025-03-03T12:20:00Z,12.2,0.0,662
2025-03-03T12:30:00Z,12.4,0.0,654
2025-03-03T12:50:00Z,13.7,0.0,636
2025-03-03T13:00:00Z,13.1,0.0,624
2025-03-03T13:20:00Z,12.8,0.0,594
2025-03-03T13:30:00Z,12.4,0.0,577
2025-03-03T13:50:00Z,13.2,0.0,541
2025-03-03T14:00:00Z,13.0,0.0,519
2025-03-03T14:20:00Z,13.3,0.0,474
2025-03-03T14:30:00Z,13.4,0.0,448
