time,temp_degC,precip_mm,irrad_W_m2
2024-11-09 08:00:00,8.8,0.0,219.0
2024-11-09 08:10:00,8.4,0.0,236.0
2024-11-09 08:20:00,9.1,0.0,273.0
2024-11-09 08:30:00,8.7,0.0,247.0
2024-11-09 08:40:00,8.9,0.0,278.0
2024-11-09 08:50:00,9.9,0.0,325.0
2024-11-09 09:00:00,9.2,0.0,265.0
2024-11-09 09:10:00,9.8,0.0,330.0
2024-11-09 09:20:00,9.3,0.0,287.0
2024-11-09 09:30:00,9.8,0.0,313.0
2024-11-09 09:40:00,9.5,0.0,324.0
2024-11-09 09:50:00,10.7,0.0,373.0
2024-11-09 10:00:00,10.0,0.0,393.0
2024-11-09 10:10:00,10.6,0.0,443.0
2024-11-09 10:20:00,10.4,0.0,442.0
2024-11-09 10:30:00,11.5,0.0,423.0
2024-11-09 10:40:00,11.1,0.0,367.0
2024-11-09 10:50:00,11.0,0.0,317.0
2024-11-09 11:00:00,10.9,0.0,340.0
2024-11-09 11:10:00,11.6,0.0,374.0
2024-11-09 11:20:00,10.8,0.0,365.0
2024-11-09 11:30:00,10.7,0.0,374.0
2024-11-09 11:40:00,11.4,0.0,423.0
2024-11-09 11:50:00,12.9,0.0,391.0
2024-11-09 12:00:00,12.6,0.0,425.0
2024-11-09 12:10:00,12.5,0.0,447.0
2024-11-09 12:20:00,12.5,0.0,426.0
2024-11-09 12:30:00,12.1,0.0,388.0
2024-11-09 12:40:00,13.7,0.0,348.0
2024-11-09 12:50:00,12.3,0.0,287.0
2024-11-09 13:00:00,12.0,0.0,297.0
2024-11-09 13:10:00,12.5,0.0,297.0
2024-11-09 13:20:00,12.5,0.0,331.0
2024-11-09 13:30:00,12.3,0.0,292.0
2024-11-09 13:40:00,12.0,0.0,238.0
2024-11-09 13:50:00,12.8,0.0,248.0
2024-11-09 14:00:00,12.9,0.0,230.0
2024-11-09 14:10:00,12.6,0.0,247.0
2024-11-09 14:20:00,12.1,0.0,212.0
2024-11-09 14:30:00,12.7,0.0,190.0
2024-11-09 14:40:00,12.5,0.0,162.0
2024-11-09 14:50:00,12.0,0.0,141.0
2024-11-09 15:00:00,11.9,0.0,101.0
2024-11-09 15:10:00,11.3,0.0,59.0
2024-11-09 15:20:00,11.2,0.0,24.0
2024-11-09 15:30:00,10.6,0.0,18.0
2024-11-09 15:40:00,10.7,0.0,13.0
2024-11-09 15:50:00,10.7,0.0,8.0
