time,temp_degC,precip_mm,irrad_W_m2
2025-02-25T07:40:00Z,8.0,0.0,29
2025-02-25T08:00:00Z,7.8,0.0,44
2025-02-25T08:20:00Z,7.9,0.0,72
2025-02-25T08:30:00Z,8.2,0.0,59
2025-02-25T08:50:00Z,7.6,0.0,49
2025-02-25T08:50:00Z,7.6,0.0,59
2025-02-25T09:20:00Z,7.2,0.0,49
2025-02-25T09:30:00Z,7.7,0.0,66
2025-02-25T09:50:00Z,7.7,0.0,62
2025-02-25T10:00:00Z,7.7,0.1,74
2025-02-25T10:20:00Z,7.6,0.1,66
2025-02-25T10:30:00Z,7.3,0.2,77
2025-02-25T10:50:00Z,7.0,0.3,50
2025-02-25T10:50:00Z,7.0,0.3,50
2025-02-25T11:20:00Z,7.1,0.3,48
2025-02-25T11:30:00Z,6.8,0.2,49
2025-02-25T11:50:00Z,6.8,0.3,48
2025-02-25T12:00:00Z,7.4,0.2,61
2025-02-25T12:20:00Z,7.1,0.1,38
2025-02-25T12:30:00Z,7.4,0.2,50
2025-02-25T12:50:00Z,7.3,0.1,57
2025-02-25T12:50:00Z,7.3,0.1,57
2025-02-25T13:20:00Z,7.5,0.2,60
2025-02-25T13:30:00Z,7.9,0.2,56
2025-02-25T13:50:00Z,7.3,0.1,49
2025-02-25T14:00:00Z,7.3,0.1,46
2025-02-25T14:20:00Z,7.5,0.1,45
2025-02-25T14:30:00Z,7.3,0.1,31
