time,temp_degC,precip_mm,irrad_W_m2
2025-03-26T07:50:00Z,10.2,0.0,409
2025-03-26T08:00:00Z,11.0,0.0,409
2025-03-26T08:20:00Z,11.2,0.0,492
2025-03-26T08:30:00Z,11.3,0.0,492
2025-03-26T08:40:00Z,11.9,0.0,574
2025-03-26T09:00:00Z,13.3,0.0,599
2025-03-26T09:20:00Z,13.8,0.0,647
2025-03-26T09:30:00Z,13.5,0.0,667
2025-03-26T09:50:00Z,13.8,0.0,716
2025-03-26T09:50:00Z,13.8,0.0,767
2025-03-26T10:20:00Z,13.4,0.0,841
2025-03-26T10:30:00Z,15.1,0.0,844
2025-03-26T10:50:00Z,14.2,0.0,911
2025-03-26T11:00:00Z,13.8,0.0,469
2025-03-26T11:20:00Z,16.0,0.0,614
2025-03-26T11:30:00Z,16.4,0.0,486
2025-03-26T11:40:00Z,17.4,0.0,840
2025-03-26T12:00:00Z,17.6,0.0,876
2025-03-26T12:20:00Z,17.1,0.0,687
2025-03-26T12:30:00Z,15.5,0.0,234
2025-03-26T12:50:00Z,17.9,0.0,701
2025-03-26T13:00:00Z,18.0,0.0,704
2025-03-26T13:20:00Z,17.4,0.0,416
2025-03-26T13:30:00Z,18.6,0.0,633
2025-03-26T13:50:00Z,17.5,0.0,347
2025-03-26T14:00:00Z,18.6,0.0,576
2025-03-26T14:20:00Z,18.1,0.0,630
2025-03-26T14:30:00Z,17.9,0.0,355
2025-03-26T22:50:00Z,11.9,0.0,0
2025-03-26T23:00:00Z,12.4,0.0,0
2025-03-26T23:20:00Z,11.6,0.0,0
2025-03-26T23:30:00Z,11.9,0.0,0
