time,temp_degC,precip_mm,irrad_W_m2
2025-05-02T07:50:00Z,18.8,0.0,582
2025-05-02T08:00:00Z,19.4,0.0,611
2025-05-02T08:20:00Z,19.5,0.0,664
2025-05-02T08:30:00Z,20.3,0.0,688
2025-05-02T08:50:00Z,20.5,0.0,736
2025-05-02T09:00:00Z,20.3,0.0,757
2025-05-02T09:20:00Z,21.0,0.0,796
2025-05-02T09:30:00Z,22.3,0.0,813
2025-05-02T09:50:00Z,22.0,0.0,841
2025-05-02T10:00:00Z,23.5,0.0,857
2025-05-02T10:20:00Z,22.2,0.0,878
2025-05-02T10:30:00Z,23.8,0.0,886
2025-05-02T10:50:00Z,24.2,0.0,899
2025-05-02T11:00:00Z,23.1,0.0,903
2025-05-02T11:20:00Z,24.0,0.0,906
2025-05-02T11:30:00Z,24.9,0.0,909
2025-05-02T11:50:00Z,24.4,0.0,904
2025-05-02T12:00:00Z,25.5,0.0,899
2025-05-02T12:20:00Z,25.6,0.0,886
2025-05-02T12:30:00Z,25.9,0.0,878
2025-05-02T12:50:00Z,25.5,0.0,853
2025-05-02T13:00:00Z,25.7,0.0,840
2025-05-02T13:20:00Z,26.1,0.0,807
2025-05-02T13:30:00Z,25.8,0.0,788
2025-05-02T13:50:00Z,26.1,0.0,748
2025-05-02T14:00:00Z,25.5,0.0,726
2025-05-02T14:20:00Z,26.3,0.0,681
2025-05-02T14:30:00Z,26.4,0.0,651
