time,temp_degC,precip_mm,irrad_W_m2
2024-11-17 08:00:00,5.1,0.0,177.0
2024-11-17 08:10:00,5.6,0.0,197.0
2024-11-17 08:20:00,6.3,0.0,221.0
2024-11-17 08:30:00,5.6,0.0,245.0
2024-11-17 08:40:00,6.1,0.0,266.0
2024-11-17 08:50:00,6.4,0.0,286.0
2024-11-17 09:00:00,6.5,0.0,306.0
2024-11-17 09:10:00,7.1,0.0,325.0
2024-11-17 09:20:00,6.8,0.0,345.0
2024-11-17 09:30:00,7.5,0.0,364.0
2024-11-17 09:40:00,7.9,0.0,387.0
2024-11-17 09:50:00,7.4,0.0,415.0
2024-11-17 10:00:00,8.5,0.0,392.0
2024-11-17 10:10:00,8.5,0.0,371.0
2024-11-17 10:20:00,7.3,0.0,401.0
2024-11-17 10:30:00,9.0,0.0,363.0
2024-11-17 10:40:00,8.8,0.0,333.0
2024-11-17 10:50:00,8.4,0.0,393.0
2024-11-17 11:00:00,9.8,0.0,456.0
2024-11-17 11:10:00,9.6,0.0,449.0
2024-11-17 11:20:00,10.9,0.0,432.0
2024-11-17 11:30:00,9.9,0.0,387.0
2024-11-17 11:40:00,10.9,0.0,418.0
2024-11-17 11:50:00,10.3,0.0,444.0
2024-11-17 12:00:00,10.9,0.0,435.0
2024-11-17 12:10:00,9.8,0.0,358.0
2024-11-17 12:20:00,11.1,0.0,351.0
2024-11-17 12:30:00,11.5,0.0,399.0
2024-11-17 12:40:00,11.3,0.0,386.0
2024-11-17 12:50:00,11.2,0.0,369.0
2024-11-17 13:00:00,11.9,0.0,360.0
2024-11-17 13:10:00,11.8,0.0,335.0
2024-11-17 13:20:00,11.6,0.0,320.0
2024-11-17 13:30:00,11.4,0.0,318.0
2024-11-17 13:40:00,11.1,0.0,289.0
2024-11-17 13:50:00,10.7,0.0,166.0
2024-11-17 14:00:00,10.4,0.0,154.0
2024-11-17 14:10:00,9.8,0.0,129.0
2024-11-17 14:20:00,9.2,0.0,103.0
2024-11-17 14:30:00,9.8,0.0,87.0
2024-11-17 14:40:00,9.6,0.0,71.0
2024-11-17 14:50:00,10.0,0.0,56.0
2024-11-17 15:00:00,9.9,0.0,44.0
2024-11-17 15:10:00,9.4,0.0,34.0
2024-11-17 15:20:00,9.5,0.0,24.0
2024-11-17 15:30:00,9.3,0.0,14.0
2024-11-17 15:40:00,9.3,0.0,6.0
2024-11-17 15:50:00,8.4,0.0,1.0
