time,temp_degC,precip_mm,irrad_W_m2
2025-04-15T07:50:00Z,11.1,0.3,53
2025-04-15T07:50:00Z,11.1,0.4,53
2025-04-15T08:10:00Z,11.3,0.3,53
2025-04-15T08:20:00Z,11.2,0.5,89
2025-04-15T08:50:00Z,11.2,0.0,129
2025-04-15T09:00:00Z,11.5,0.2,111
2025-04-15T09:20:00Z,11.3,0.3,110
2025-04-15T09:30:00Z,11.2,0.4,112
2025-04-15T09:40:00Z,11.4,0.1,144
2025-04-15T09:50:00Z,11.4,0.1,144
2025-04-15T10:20:00Z,11.8,0.1,176
2025-04-15T10:20:00Z,11.8,0.1,271
2025-04-15T10:50:00Z,12.1,0.0,278
2025-04-15T10:50:00Z,12.1,0.0,278
2025-04-15T11:20:00Z,12.7,0.0,250
2025-04-15T11:30:00Z,12.6,0.0,250
2025-04-15T11:40:00Z,12.0,0.0,207
2025-04-15T12:00:00Z,12.8,0.0,145
2025-04-15T12:20:00Z,11.8,0.1,105
2025-04-15T12:30:00Z,11.7,0.0,130
2025-04-15T12:50:00Z,11.9,0.0,246
2025-04-15T12:50:00Z,11.9,0.0,177
2025-04-15T13:20:00Z,12.1,0.0,186
2025-04-15T13:30:00Z,12.3,0.0,193
2025-04-15T13:50:00Z,11.9,0.0,220
2025-04-15T14:00:00Z,12.3,0.0,178
2025-04-15T14:20:00Z,11.9,0.0,128
2025-04-15T14:30:00Z,11.9,0.0,128
2025-04-15T22:50:00Z,12.1,0.0,0
2025-04-15T23:00:00Z,12.5,0.0,0
2025-04-15T23:20:00Z,12.3,0.0,0
2025-04-15T23:30:00Z,12.1,0.0,0
