time,temp_degC,precip_mm,irrad_W_m2
2024-11-26 08:00:00,7.1,0.0,59.0
2024-11-26 08:10:00,6.9,0.0,70.0
2024-11-26 08:20:00,7.2,0.0,86.0
2024-11-26 08:30:00,7.1,0.0,88.0
2024-11-26 08:40:00,7.3,0.0,115.0
2024-11-26 08:50:00,8.1,0.0,174.0
2024-11-26 09:00:00,8.1,0.0,176.0
2024-11-26 09:10:00,7.6,0.0,160.0
2024-11-26 09:20:00,8.6,0.0,300.0
2024-11-26 09:30:00,9.1,0.0,329.0
2024-11-26 09:40:00,9.5,0.0,360.0
2024-11-26 09:50:00,8.4,0.0,366.0
2024-11-26 10:00:00,9.2,0.0,354.0
2024-11-26 10:10:00,9.3,0.0,282.0
2024-11-26 10:20:00,9.6,0.0,378.0
2024-11-26 10:30:00,9.4,0.0,354.0
2024-11-26 10:40:00,10.4,0.0,467.0
2024-11-26 10:50:00,10.2,0.0,292.0
2024-11-26 11:00:00,10.5,0.0,432.0
2024-11-26 11:10:00,10.4,0.0,333.0
2024-11-26 11:20:00,9.9,0.0,357.0
2024-11-26 11:30:00,10.5,0.0,374.0
2024-11-26 11:40:00,9.2,0.0,253.0
2024-11-26 11:50:00,9.8,0.0,255.0
2024-11-26 12:00:00,10.4,0.0,310.0
2024-11-26 12:10:00,10.2,0.0,252.0
2024-11-26 12:20:00,9.0,0.0,240.0
2024-11-26 12:30:00,9.5,0.0,252.0
2024-11-26 12:40:00,9.2,0.0,253.0
2024-11-26 12:50:00,9.6,0.0,260.0
2024-11-26 13:00:00,10.4,0.0,322.0
2024-11-26 13:10:00,9.9,0.0,318.0
2024-11-26 13:20:00,9.7,0.0,214.0
2024-11-26 13:30:00,9.4,0.0,172.0
2024-11-26 13:40:00,9.4,0.0,162.0
2024-11-26 13:50:00,9.5,0.0,180.0
2024-11-26 14:00:00,9.9,0.0,182.0
2024-11-26 14:10:00,9.5,0.0,142.0
2024-11-26 14:20:00,9.5,0.0,135.0
2024-11-26 14:30:00,9.8,0.0,133.0
2024-11-26 14:40:00,9.5,0.0,120.0
2024-11-26 14:50:00,9.6,0.0,91.0
2024-11-26 15:00:00,9.2,0.0,62.0
2024-11-26 15:10:00,8.9,0.0,35.0
2024-11-26 15:20:00,8.6,0.0,24.0
2024-11-26 15:30:00,8.5,0.0,15.0
2024-11-26 15:40:00,8.4,0.0,7.0
2024-11-26 15:50:00,8.2,0.0,0.0
