time,temp_degC,precip_mm,irrad_W_m2
2025-04-14T07:50:00Z,11.4,0.0,118
2025-04-14T08:00:00Z,11.5,0.0,152
2025-04-14T08:20:00Z,11.3,0.0,126
2025-04-14T08:30:00Z,11.7,0.0,146
2025-04-14T08:50:00Z,11.5,0.0,164
2025-04-14T09:00:00Z,11.3,0.0,164
2025-04-14T09:20:00Z,11.3,0.0,133
2025-04-14T09:30:00Z,11.6,0.0,183
2025-04-14T09:50:00Z,11.5,0.0,260
2025-04-14T09:50:00Z,11.5,0.0,260
2025-04-14T10:20:00Z,12.4,0.0,310
2025-04-14T10:30:00Z,11.7,0.0,295
2025-04-14T10:50:00Z,11.5,0.0,299
2025-04-14T10:50:00Z,11.5,0.0,277
2025-04-14T11:20:00Z,11.8,0.0,197
2025-04-14T11:30:00Z,12.0,0.0,182
2025-04-14T11:50:00Z,11.7,0.0,204
2025-04-14T12:00:00Z,12.8,0.0,262
2025-04-14T12:20:00Z,12.4,0.0,210
2025-04-14T12:30:00Z,12.5,0.0,211
2025-04-14T12:50:00Z,12.5,0.0,197
2025-04-14T13:00:00Z,12.1,0.0,152
2025-04-14T13:20:00Z,12.2,0.0,117
2025-04-14T13:30:00Z,12.1,0.0,119
2025-04-14T13:50:00Z,12.3,0.0,153
2025-04-14T14:00:00Z,12.1,0.0,133
2025-04-14T14:20:00Z,11.9,0.0,82
2025-04-14T14:30:00Z,11.6,0.2,91
