time,temp_degC,precip_mm,irrad_W_m2
2025-02-28T07:50:00Z,6.8,0.0,258
2025-02-28T08:00:00Z,6.9,0.0,285
2025-02-28T08:20:00Z,6.7,0.0,355
2025-02-28T08:30:00Z,7.5,0.0,382
2025-02-28T08:50:00Z,7.6,0.0,414
2025-02-28T09:00:00Z,7.8,0.0,451
2025-02-28T09:20:00Z,8.4,0.0,453
2025-02-28T09:30:00Z,10.3,0.0,531
2025-02-28T09:50:00Z,10.6,0.0,557
2025-02-28T10:00:00Z,10.0,0.0,537
2025-02-28T10:20:00Z,10.3,0.0,568
2025-02-28T10:30:00Z,9.8,0.0,604
2025-02-28T10:50:00Z,9.9,0.0,589
2025-02-28T11:00:00Z,10.9,0.0,627
2025-02-28T11:20:00Z,12.9,0.0,644
2025-02-28T11:30:00Z,11.1,0.0,620
2025-02-28T11:50:00Z,11.5,0.0,642
2025-02-28T12:00:00Z,12.9,0.0,623
2025-02-28T12:20:00Z,12.3,0.0,634
2025-02-28T12:30:00Z,11.9,0.0,638
2025-02-28T12:50:00Z,13.4,0.0,619
2025-02-28T13:00:00Z,12.0,0.0,607
2025-02-28T13:20:00Z,12.9,0.0,573
2025-02-28T13:30:00Z,12.5,0.0,556
2025-02-28T13:50:00Z,13.1,0.0,519
2025-02-28T14:00:00Z,12.8,0.0,494
2025-02-28T14:20:00Z,13.0,0.0,450
2025-02-28T14:30:00Z,13.0,0.0,425
