time,temp_degC,precip_mm,irrad_W_m2
2025-03-18T07:50:00Z,5.5,0.0,38
2025-03-18T07:50:00Z,5.5,0.0,40
2025-03-18T08:20:00Z,5.3,0.0,59
2025-03-18T08:30:00Z,5.4,0.0,62
2025-03-18T08:50:00Z,5.1,0.0,50
2025-03-18T09:00:00Z,5.0,0.0,50
2025-03-18T09:20:00Z,4.6,0.0,70
2025-03-18T09:30:00Z,4.6,0.0,80
2025-03-18T09:50:00Z,4.6,0.0,81
2025-03-18T10:00:00Z,4.6,0.0,87
2025-03-18T10:20:00Z,4.7,0.0,88
2025-03-18T10:30:00Z,4.8,0.0,89
2025-03-18T10:40:00Z,4.9,0.0,89
2025-03-18T10:50:00Z,4.9,0.0,89
2025-03-18T11:20:00Z,4.6,0.0,73
2025-03-18T11:30:00Z,4.7,0.0,78
2025-03-18T11:40:00Z,4.7,0.0,63
2025-03-18T12:00:00Z,4.8,0.0,61
2025-03-18T12:20:00Z,4.6,0.0,73
2025-03-18T12:30:00Z,4.8,0.0,79
2025-03-18T12:50:00Z,4.8,0.0,92
2025-03-18T13:00:00Z,4.8,0.0,95
2025-03-18T13:20:00Z,5.0,0.0,115
2025-03-18T13:30:00Z,5.2,0.0,117
2025-03-18T13:50:00Z,5.1,0.0,105
2025-03-18T14:00:00Z,5.2,0.0,105
2025-03-18T14:20:00Z,5.3,0.0,123
2025-03-18T14:30:00Z,5.2,0.0,120
2025-03-18T22:50:00Z,5.3,0.0,0
2025-03-18T23:00:00Z,5.3,0.0,0
2025-03-18T23:20:00Z,5.3,0.0,0
2025-03-18T23:30:00Z,5.3,0.0,0
