time,temp_degC,precip_mm,irrad_W_m2
2025-03-19T07:50:00Z,5.2,0.0,389
2025-03-19T08:00:00Z,6.8,0.0,417
2025-03-19T08:10:00Z,6.8,0.0,471
2025-03-19T08:30:00Z,7.4,0.0,499
2025-03-19T08:50:00Z,6.3,0.0,550
2025-03-19T08:50:00Z,6.3,0.0,550
2025-03-19T09:20:00Z,6.9,0.0,598
2025-03-19T09:30:00Z,8.7,0.0,639
2025-03-19T09:50:00Z,8.3,0.0,676
2025-03-19T10:00:00Z,9.3,0.0,689
2025-03-19T10:20:00Z,8.7,0.0,707
2025-03-19T10:30:00Z,9.4,0.0,722
2025-03-19T10:40:00Z,9.3,0.0,747
2025-03-19T10:50:00Z,8.6,0.0,754
2025-03-19T11:10:00Z,10.4,0.0,763
2025-03-19T11:30:00Z,10.5,0.0,767
2025-03-19T11:50:00Z,11.3,0.0,768
2025-03-19T12:00:00Z,9.7,0.0,762
2025-03-19T12:20:00Z,10.5,0.0,749
2025-03-19T12:30:00Z,10.8,0.0,742
2025-03-19T12:50:00Z,10.9,0.0,724
2025-03-19T13:00:00Z,11.4,0.0,711
2025-03-19T13:20:00Z,11.6,0.0,681
2025-03-19T13:30:00Z,11.9,0.0,666
2025-03-19T13:50:00Z,12.1,0.0,629
2025-03-19T13:50:00Z,12.1,0.0,608
2025-03-19T14:20:00Z,12.1,0.0,557
2025-03-19T14:30:00Z,12.4,0.0,533
2025-03-19T22:40:00Z,6.1,0.0,0
2025-03-19T23:00:00Z,6.6,0.0,0
2025-03-19T23:20:00Z,6.1,0.0,0
2025-03-19T23:30:00Z,5.9,0.0,0
