time,temp_degC,precip_mm,irrad_W_m2
2024-11-18 08:00:00,8.6,0.0,165.0
2024-11-18 08:10:00,8.2,0.0,164.0
2024-11-18 08:20:00,8.2,0.0,190.0
2024-11-18 08:30:00,8.6,0.0,224.0
2024-11-18 08:40:00,9.3,0.0,228.0
2024-11-18 08:50:00,10.7,0.0,263.0
2024-11-18 09:00:00,9.0,0.0,290.0
2024-11-18 09:10:00,9.6,0.0,310.0
2024-11-18 09:20:00,8.7,0.0,333.0
2024-11-18 09:30:00,9.2,0.0,346.0
2024-11-18 09:40:00,9.1,0.0,346.0
2024-11-18 09:50:00,10.0,0.0,357.0
2024-11-18 10:00:00,10.3,0.0,375.0
2024-11-18 10:10:00,10.1,0.0,396.0
2024-11-18 10:20:00,10.0,0.0,395.0
2024-11-18 10:30:00,11.0,0.0,427.0
2024-11-18 10:40:00,9.9,0.0,410.0
2024-11-18 10:50:00,11.2,0.0,391.0
2024-11-18 11:00:00,10.5,0.0,363.0
2024-11-18 11:10:00,10.6,0.0,359.0
2024-11-18 11:20:00,10.3,0.0,385.0
2024-11-18 11:30:00,11.1,0.0,389.0
2024-11-18 11:40:00,10.1,0.0,327.0
2024-11-18 11:50:00,11.1,0.0,384.0
2024-11-18 12:00:00,11.7,0.0,409.0
2024-11-18 12:10:00,10.9,0.0,390.0
2024-11-18 12:20:00,10.9,0.0,344.0
2024-11-18 12:30:00,11.3,0.0,309.0
2024-11-18 12:40:00,10.9,0.0,228.0
2024-11-18 12:50:00,10.7,0.0,191.0
2024-11-18 13:00:00,10.6,0.0,160.0
2024-11-18 13:10:00,10.6,0.0,157.0
2024-11-18 13:20:00,10.8,0.0,151.0
2024-11-18 13:30:00,10.7,0.0,175.0
2024-11-18 13:40:00,10.5,0.0,173.0
2024-11-18 13:50:00,10.7,0.0,171.0
2024-11-18 14:00:00,11.0,0.0,171.0
2024-11-18 14:10:00,10.8,0.0,138.0
2024-11-18 14:20:00,10.6,0.0,124.0
2024-11-18 14:30:00,10.2,0.0,74.0
2024-11-18 14:40:00,10.1,0.0,54.0
2024-11-18 14:50:00,10.1,0.0,45.0
2024-11-18 15:00:00,9.9,0.0,41.0
2024-11-18 15:10:00,9.8,0.0,33.0
2024-11-18 15:20:00,10.1,0.0,29.0
2024-11-18 15:30:00,9.9,0.0,18.0
2024-11-18 15:40:00,9.8,0.0,7.0
2024-11-18 15:50:00,9.8,0.0,1.0
