time,temp_degC,precip_mm,irrad_W_m2
2024-12-25 08:00:00,3.5,0.0,20.0
2024-12-25 08:10:00,2.9,0.0,23.0
2024-12-25 08:20:00,3.6,0.0,61.0
2024-12-25 08:30:00,4.1,0.0,149.0
2024-12-25 08:40:00,4.2,0.0,171.0
2024-12-25 08:50:00,4.4,0.0,191.0
2024-12-25 09:00:00,4.9,0.0,211.0
2024-12-25 09:10:00,4.8,0.0,229.0
2024-12-25 09:20:00,5.5,0.0,248.0
2024-12-25 09:30:00,5.0,0.0,264.0
2024-12-25 09:40:00,5.0,0.0,280.0
2024-12-25 09:50:00,5.6,0.0,294.0
2024-12-25 10:00:00,5.9,0.0,308.0
2024-12-25 10:10:00,6.3,0.0,320.0
2024-12-25 10:20:00,7.4,0.0,331.0
2024-12-25 10:30:00,6.9,0.0,340.0
2024-12-25 10:40:00,7.6,0.0,348.0
2024-12-25 10:50:00,8.1,0.0,354.0
2024-12-25 11:00:00,7.7,0.0,359.0
2024-12-25 11:10:00,8.3,0.0,363.0
2024-12-25 11:20:00,7.3,0.0,364.0
2024-12-25 11:30:00,7.8,0.0,365.0
2024-12-25 11:40:00,7.4,0.0,364.0
2024-12-25 11:50:00,7.7,0.0,362.0
2024-12-25 12:00:00,8.1,0.0,358.0
2024-12-25 12:10:00,7.7,0.0,353.0
2024-12-25 12:20:00,8.8,0.0,346.0
2024-12-25 12:30:00,9.0,0.0,338.0
2024-12-25 12:40:00,8.9,0.0,328.0
2024-12-25 12:50:00,7.8,0.0,317.0
2024-12-25 13:00:00,8.4,0.0,304.0
2024-12-25 13:10:00,8.4,0.0,291.0
2024-12-25 13:20:00,8.5,0.0,276.0
2024-12-25 13:30:00,8.8,0.0,260.0
2024-12-25 13:40:00,8.8,0.0,242.0
2024-12-25 13:50:00,9.3,0.0,224.0
2024-12-25 14:00:00,10.1,0.0,206.0
2024-12-25 14:10:00,8.7,0.0,185.0
2024-12-25 14:20:00,8.3,0.0,163.0
2024-12-25 14:30:00,7.6,0.0,143.0
2024-12-25 14:40:00,7.2,0.0,121.0
2024-12-25 14:50:00,7.0,0.0,99.0
2024-12-25 15:00:00,6.8,0.0,77.0
2024-12-25 15:10:00,6.5,0.0,32.0
2024-12-25 15:20:00,6.2,0.0,13.0
2024-12-25 15:30:00,6.1,0.0,9.0
2024-12-25 15:40:00,6.3,0.0,5.0
2024-12-25 15:50:00,6.0,0.0,1.0
