time,temp_degC,precip_mm,irrad_W_m2
2025-02-26T07:50:00Z,6.1,0.0,122
2025-02-26T07:50:00Z,6.1,0.0,144
2025-02-26T08:20:00Z,6.7,0.0,210
2025-02-26T08:30:00Z,6.8,0.0,287
2025-02-26T08:40:00Z,7.1,0.0,410
2025-02-26T08:50:00Z,8.1,0.0,366
2025-02-26T09:20:00Z,8.6,0.0,442
2025-02-26T09:30:00Z,8.9,0.0,479
2025-02-26T09:50:00Z,8.8,0.0,525
2025-02-26T10:00:00Z,9.8,0.0,512
2025-02-26T10:20:00Z,10.4,0.0,575
2025-02-26T10:30:00Z,10.9,0.0,547
2025-02-26T10:50:00Z,12.5,0.0,562
2025-02-26T11:00:00Z,12.6,0.0,572
2025-02-26T11:20:00Z,13.9,0.0,625
2025-02-26T11:30:00Z,13.2,0.0,636
2025-02-26T11:50:00Z,14.3,0.0,646
2025-02-26T12:00:00Z,15.2,0.0,648
2025-02-26T12:20:00Z,16.2,0.0,594
2025-02-26T12:30:00Z,15.9,0.0,567
2025-02-26T12:50:00Z,17.0,0.0,627
2025-02-26T13:00:00Z,16.3,0.0,568
2025-02-26T13:20:00Z,15.3,0.0,532
2025-02-26T13:30:00Z,16.6,0.0,521
2025-02-26T13:50:00Z,15.6,0.0,513
2025-02-26T14:00:00Z,16.4,0.0,475
2025-02-26T14:20:00Z,15.5,0.0,476
2025-02-26T14:30:00Z,16.3,0.0,460
