time,temp_degC,precip_mm,irrad_W_m2
2025-01-15 08:00:00,0.1,0.0,25.0
2025-01-15 08:10:00,-0.6,0.0,31.0
2025-01-15 08:20:00,0.4,0.0,141.0
2025-01-15 08:30:00,0.6,0.0,165.0
2025-01-15 08:40:00,0.9,0.0,188.0
2025-01-15 08:50:00,1.9,0.0,210.0
2025-01-15 09:00:00,2.0,0.0,225.0
2025-01-15 09:10:00,2.2,0.0,246.0
2025-01-15 09:20:00,2.0,0.0,265.0
2025-01-15 09:30:00,2.2,0.0,285.0
2025-01-15 09:40:00,2.3,0.0,302.0
2025-01-15 09:50:00,3.7,0.0,319.0
2025-01-15 10:00:00,3.2,0.0,334.0
2025-01-15 10:10:00,3.0,0.0,347.0
2025-01-15 10:20:00,4.0,0.0,361.0
2025-01-15 10:30:00,5.0,0.0,374.0
2025-01-15 10:40:00,3.1,0.0,384.0
2025-01-15 10:50:00,4.8,0.0,393.0
2025-01-15 11:00:00,5.3,0.0,400.0
2025-01-15 11:10:00,4.7,0.0,394.0
2025-01-15 11:20:00,4.0,0.0,396.0
2025-01-15 11:30:00,4.4,0.0,370.0
2025-01-15 11:40:00,3.7,0.0,410.0
2025-01-15 11:50:00,4.3,0.0,407.0
2025-01-15 12:00:00,4.8,0.0,406.0
2025-01-15 12:10:00,5.5,0.0,402.0
2025-01-15 12:20:00,5.8,0.0,397.0
2025-01-15 12:30:00,6.6,0.0,390.0
2025-01-15 12:40:00,6.6,0.0,382.0
2025-01-15 12:50:00,5.5,0.0,371.0
2025-01-15 13:00:00,6.0,0.0,361.0
2025-01-15 13:10:00,5.8,0.0,349.0
2025-01-15 13:20:00,6.0,0.0,337.0
2025-01-15 13:30:00,7.0,0.0,321.0
2025-01-15 13:40:00,7.4,0.0,304.0
2025-01-15 13:50:00,6.4,0.0,286.0
2025-01-15 14:00:00,7.1,0.0,267.0
2025-01-15 14:10:00,6.3,0.0,247.0
2025-01-15 14:20:00,6.7,0.0,227.0
2025-01-15 14:30:00,6.6,0.0,206.0
2025-01-15 14:40:00,6.7,0.0,184.0
2025-01-15 14:50:00,6.4,0.0,160.0
2025-01-15 15:00:00,6.3,0.0,137.0
2025-01-15 15:10:00,5.9,0.0,113.0
2025-01-15 15:20:00,6.1,0.0,88.0
2025-01-15 15:30:00,6.0,0.0,31.0
2025-01-15 15:40:00,6.4,0.0,14.0
2025-01-15 15:50:00,6.3,0.0,10.0
