time,temp_degC,precip_mm,irrad_W_m2
2025-02-15T07:50:00Z,2.1,0.0,181
2025-02-15T08:00:00Z,2.4,0.0,181
2025-02-15T08:20:00Z,3.0,0.0,269
2025-02-15T08:30:00Z,3.0,0.0,296
2025-02-15T08:50:00Z,3.5,0.0,345
2025-02-15T08:50:00Z,3.5,0.0,374
2025-02-15T09:20:00Z,4.5,0.0,420
2025-02-15T09:30:00Z,5.0,0.0,441
2025-02-15T09:50:00Z,4.7,0.0,479
2025-02-15T09:50:00Z,4.7,0.0,496
2025-02-15T10:10:00Z,5.2,0.0,512
2025-02-15T10:30:00Z,6.0,0.0,539
2025-02-15T10:50:00Z,6.4,0.0,558
2025-02-15T11:00:00Z,6.6,0.0,566
2025-02-15T11:10:00Z,6.1,0.0,571
2025-02-15T11:30:00Z,5.9,0.0,578
2025-02-15T11:50:00Z,7.2,0.0,579
2025-02-15T12:00:00Z,6.5,0.0,578
2025-02-15T12:20:00Z,7.2,0.0,572
2025-02-15T12:30:00Z,7.9,0.0,566
2025-02-15T12:50:00Z,9.5,0.0,550
2025-02-15T12:50:00Z,9.5,0.0,537
2025-02-15T13:20:00Z,8.6,0.0,509
2025-02-15T13:20:00Z,8.6,0.0,492
2025-02-15T13:50:00Z,10.3,0.0,455
2025-02-15T14:00:00Z,9.3,0.0,434
2025-02-15T14:10:00Z,9.4,0.0,391
2025-02-15T14:30:00Z,9.1,0.0,366
