time,temp_degC,precip_mm,irrad_W_m2
2024-12-11 08:00:00,2.2,0.0,24.0
2024-12-11 08:10:00,3.4,0.0,57.0
2024-12-11 08:20:00,4.1,0.0,143.0
2024-12-11 08:30:00,4.3,0.0,162.0
2024-12-11 08:40:00,4.1,0.0,162.0
2024-12-11 08:50:00,3.9,0.0,205.0
2024-12-11 09:00:00,4.6,0.0,216.0
2024-12-11 09:10:00,4.9,0.0,248.0
2024-12-11 09:20:00,5.0,0.0,249.0
2024-12-11 09:30:00,4.8,0.0,265.0
2024-12-11 09:40:00,4.4,0.0,255.0
2024-12-11 09:50:00,6.0,0.0,306.0
2024-12-11 10:00:00,5.6,0.0,317.0
2024-12-11 10:10:00,6.4,0.0,334.0
2024-12-11 10:20:00,5.9,0.0,327.0
2024-12-11 10:30:00,6.2,0.0,264.0
2024-12-11 10:40:00,6.1,0.0,363.0
2024-12-11 10:50:00,6.8,0.0,365.0
2024-12-11 11:00:00,5.9,0.0,340.0
2024-12-11 11:10:00,6.2,0.0,291.0
2024-12-11 11:20:00,7.0,0.0,294.0
2024-12-11 11:30:00,7.4,0.0,325.0
2024-12-11 11:40:00,7.2,0.0,382.0
2024-12-11 11:50:00,7.8,0.0,378.0
2024-12-11 12:00:00,7.8,0.0,371.0
2024-12-11 12:10:00,7.9,0.0,358.0
2024-12-11 12:20:00,9.1,0.0,324.0
2024-12-11 12:30:00,8.3,0.0,284.0
2024-12-11 12:40:00,8.0,0.0,289.0
2024-12-11 12:50:00,8.2,0.0,301.0
2024-12-11 13:00:00,7.8,0.0,293.0
2024-12-11 13:10:00,8.5,0.0,279.0
2024-12-11 13:20:00,8.0,0.0,272.0
2024-12-11 13:30:00,7.9,0.0,237.0
2024-12-11 13:40:00,8.0,0.0,235.0
2024-12-11 13:50:00,8.0,0.0,207.0
2024-12-11 14:00:00,8.1,0.0,196.0
2024-12-11 14:10:00,8.2,0.0,178.0
2024-12-11 14:20:00,7.7,0.0,155.0
2024-12-11 14:30:00,7.6,0.0,122.0
2024-12-11 14:40:00,7.6,0.0,86.0
2024-12-11 14:50:00,7.5,0.0,75.0
2024-12-11 15:00:00,6.9,0.0,55.0
2024-12-11 15:10:00,6.4,0.0,16.0
2024-12-11 15:20:00,6.7,0.0,11.0
2024-12-11 15:30:00,6.2,0.0,7.0
2024-12-11 15:40:00,6.4,0.0,3.0
2024-12-11 15:50:00,6.2,0.0,0.0
