time,temp_degC,precip_mm,irrad_W_m2
2024-11-15 08:00:00,5.0,0.0,181.0
2024-11-15 08:10:00,5.1,0.0,203.0
2024-11-15 08:20:00,4.8,0.0,226.0
2024-11-15 08:30:00,5.0,0.0,251.0
2024-11-15 08:40:00,5.7,0.0,271.0
2024-11-15 08:50:00,5.6,0.0,292.0
2024-11-15 09:00:00,6.3,0.0,312.0
2024-11-15 09:10:00,7.1,0.0,331.0
2024-11-15 09:20:00,6.9,0.0,351.0
2024-11-15 09:30:00,6.1,0.0,366.0
2024-11-15 09:40:00,8.1,0.0,381.0
2024-11-15 09:50:00,7.8,0.0,393.0
2024-11-15 10:00:00,7.9,0.0,407.0
2024-11-15 10:10:00,8.9,0.0,417.0
2024-11-15 10:20:00,8.8,0.0,424.0
2024-11-15 10:30:00,10.0,0.0,430.0
2024-11-15 10:40:00,9.2,0.0,436.0
2024-11-15 10:50:00,9.4,0.0,439.0
2024-11-15 11:00:00,10.8,0.0,441.0
2024-11-15 11:10:00,9.6,0.0,441.0
2024-11-15 11:20:00,9.6,0.0,441.0
2024-11-15 11:30:00,8.9,0.0,438.0
2024-11-15 11:40:00,9.0,0.0,434.0
2024-11-15 11:50:00,10.3,0.0,428.0
2024-11-15 12:00:00,9.8,0.0,420.0
2024-11-15 12:10:00,10.1,0.0,413.0
2024-11-15 12:20:00,11.2,0.0,405.0
2024-11-15 12:30:00,10.3,0.0,397.0
2024-11-15 12:40:00,11.0,0.0,381.0
2024-11-15 12:50:00,11.3,0.0,367.0
2024-11-15 13:00:00,10.5,0.0,349.0
2024-11-15 13:10:00,11.4,0.0,336.0
2024-11-15 13:20:00,10.8,0.0,320.0
2024-11-15 13:30:00,10.2,0.0,300.0
2024-11-15 13:40:00,10.2,0.0,279.0
2024-11-15 13:50:00,10.5,0.0,258.0
2024-11-15 14:00:00,10.2,0.0,234.0
2024-11-15 14:10:00,10.3,0.0,212.0
2024-11-15 14:20:00,10.5,0.0,188.0
2024-11-15 14:30:00,10.1,0.0,165.0
2024-11-15 14:40:00,9.9,0.0,140.0
2024-11-15 14:50:00,9.8,0.0,116.0
2024-11-15 15:00:00,9.4,0.0,92.0
2024-11-15 15:10:00,8.8,0.0,46.0
2024-11-15 15:20:00,8.4,0.0,17.0
2024-11-15 15:30:00,8.4,0.0,12.0
2024-11-15 15:40:00,8.5,0.0,8.0
2024-11-15 15:50:00,8.5,0.0,4.0
