time,temp_degC,precip_mm,irrad_W_m2
2025-03-01T07:50:00Z,3.3,0.0,40
2025-03-01T08:00:00Z,3.5,0.0,48
2025-03-01T08:20:00Z,3.5,0.0,49
2025-03-01T08:30:00Z,3.7,0.0,84
2025-03-01T08:50:00Z,4.4,0.0,264
2025-03-01T09:00:00Z,3.7,0.0,173
2025-03-01T09:20:00Z,4.1,0.0,174
2025-03-01T09:30:00Z,4.3,0.0,115
2025-03-01T09:50:00Z,4.2,0.0,102
2025-03-01T09:50:00Z,4.2,0.0,162
2025-03-01T10:20:00Z,4.3,0.0,134
2025-03-01T10:30:00Z,4.2,0.0,102
2025-03-01T10:50:00Z,4.1,0.1,103
2025-03-01T11:00:00Z,4.6,0.0,261
2025-03-01T11:20:00Z,5.5,0.0,301
2025-03-01T11:30:00Z,4.9,0.0,280
2025-03-01T11:50:00Z,6.1,0.0,655
2025-03-01T12:00:00Z,7.6,0.0,699
2025-03-01T12:20:00Z,7.0,0.0,764
2025-03-01T12:30:00Z,6.9,0.0,466
2025-03-01T12:50:00Z,6.2,0.0,287
2025-03-01T13:00:00Z,7.4,0.0,556
2025-03-01T13:20:00Z,8.3,0.0,577
2025-03-01T13:30:00Z,8.3,0.0,613
2025-03-01T13:50:00Z,9.1,0.0,532
2025-03-01T14:00:00Z,9.6,0.0,415
2025-03-01T14:20:00Z,8.1,0.0,221
2025-03-01T14:30:00Z,8.1,0.0,213
