time,temp_degC,precip_mm,irrad_W_m2
2025-03-21T07:40:00Z,6.6,0.0,189
2025-03-21T08:00:00Z,7.2,0.0,225
2025-03-21T08:20:00Z,8.1,0.0,250
2025-03-21T08:30:00Z,7.8,0.0,280
2025-03-21T08:50:00Z,9.2,0.0,417
2025-03-21T09:00:00Z,8.5,0.0,350
2025-03-21T09:20:00Z,9.5,0.0,420
2025-03-21T09:30:00Z,9.4,0.0,398
2025-03-21T09:50:00Z,9.7,0.0,428
2025-03-21T10:00:00Z,10.1,0.0,425
2025-03-21T10:20:00Z,9.8,0.0,362
2025-03-21T10:30:00Z,9.3,0.0,362
2025-03-21T10:50:00Z,9.3,0.0,327
2025-03-21T11:00:00Z,9.4,0.0,315
2025-03-21T11:20:00Z,10.0,0.0,329
2025-03-21T11:30:00Z,10.4,0.0,293
2025-03-21T11:50:00Z,10.3,0.0,240
2025-03-21T12:00:00Z,10.0,0.0,260
2025-03-21T12:20:00Z,10.4,0.0,296
2025-03-21T12:30:00Z,10.4,0.0,283
2025-03-21T12:50:00Z,10.8,0.0,246
2025-03-21T13:00:00Z,10.7,0.0,215
2025-03-21T13:20:00Z,10.4,0.0,228
2025-03-21T13:30:00Z,10.6,0.0,268
2025-03-21T13:40:00Z,10.0,0.0,234
2025-03-21T13:50:00Z,10.4,0.0,234
2025-03-21T14:20:00Z,11.0,0.0,232
2025-03-21T14:30:00Z,10.4,0.0,206
2025-03-21T22:50:00Z,8.1,0.0,0
2025-03-21T23:00:00Z,7.8,0.2,0
2025-03-21T23:20:00Z,7.4,0.1,0
2025-03-21T23:30:00Z,7.4,0.3,0
