time,temp_degC,precip_mm,irrad_W_m2
2025-05-14T07:50:00Z,15.6,0.0,671
2025-05-14T08:00:00Z,17.0,0.0,730
2025-05-14T08:20:00Z,16.5,0.0,757
2025-05-14T08:30:00Z,17.8,0.0,787
2025-05-14T08:50:00Z,17.3,0.0,812
2025-05-14T08:50:00Z,17.3,0.0,913
2025-05-14T09:20:00Z,18.0,0.0,775
2025-05-14T09:20:00Z,18.0,0.0,775
2025-05-14T09:50:00Z,17.7,0.0,337
2025-05-14T09:50:00Z,17.7,0.0,414
2025-05-14T10:20:00Z,18.7,0.0,706
2025-05-14T10:30:00Z,18.3,0.0,850
2025-05-14T10:50:00Z,18.4,0.0,642
2025-05-14T10:50:00Z,18.4,0.0,916
2025-05-14T11:20:00Z,18.5,0.0,545
2025-05-14T11:30:00Z,19.0,0.0,562
2025-05-14T11:50:00Z,20.6,0.0,926
2025-05-14T12:00:00Z,19.7,0.0,733
2025-05-14T12:20:00Z,19.4,0.0,912
2025-05-14T12:30:00Z,20.7,0.0,1045
2025-05-14T12:50:00Z,21.0,0.0,955
2025-05-14T13:00:00Z,21.1,0.0,919
2025-05-14T13:20:00Z,21.2,0.0,916
2025-05-14T13:30:00Z,21.2,0.0,869
2025-05-14T13:50:00Z,21.2,0.0,845
2025-05-14T14:00:00Z,21.1,0.0,796
2025-05-14T14:20:00Z,21.8,0.0,768
2025-05-14T14:30:00Z,21.6,0.0,738
2025-05-14T22:50:00Z,14.7,0.0,0
2025-05-14T22:50:00Z,14.7,0.0,0
2025-05-14T23:20:00Z,14.9,0.0,0
2025-05-14T23:30:00Z,14.9,0.0,0
