time,temp_degC,precip_mm,irrad_W_m2
2025-04-18T07:50:00Z,11.8,0.0,274
2025-04-18T08:00:00Z,11.7,0.0,544
2025-04-18T08:20:00Z,13.3,0.0,689
2025-04-18T08:30:00Z,13.1,0.0,694
2025-04-18T08:50:00Z,13.3,0.0,604
2025-04-18T09:00:00Z,13.4,0.0,739
2025-04-18T09:20:00Z,13.6,0.0,545
2025-04-18T09:30:00Z,13.1,0.0,483
2025-04-18T09:50:00Z,14.1,0.0,587
2025-04-18T10:00:00Z,13.1,0.0,843
2025-04-18T10:20:00Z,15.1,0.0,819
2025-04-18T10:30:00Z,15.8,0.0,985
2025-04-18T10:50:00Z,16.0,0.0,1059
2025-04-18T11:00:00Z,14.6,0.0,564
2025-04-18T11:20:00Z,15.8,0.0,986
2025-04-18T11:30:00Z,16.0,0.0,632
2025-04-18T11:50:00Z,15.3,0.0,453
2025-04-18T12:00:00Z,15.1,0.0,420
2025-04-18T12:20:00Z,15.3,0.0,407
2025-04-18T12:30:00Z,15.6,0.0,422
2025-04-18T12:50:00Z,15.9,0.0,384
2025-04-18T13:00:00Z,17.1,0.0,910
2025-04-18T13:20:00Z,16.5,0.0,428
2025-04-18T13:30:00Z,16.8,0.0,597
2025-04-18T13:50:00Z,16.4,0.0,368
2025-04-18T14:00:00Z,16.2,0.0,446
2025-04-18T14:20:00Z,16.4,0.0,283
2025-04-18T14:30:00Z,16.6,0.0,354
