time,temp_degC,precip_mm,irrad_W_m2
2025-03-13T07:40:00Z,6.8,0.0,34
2025-03-13T08:00:00Z,6.5,0.0,38
2025-03-13T08:10:00Z,6.8,0.0,65
2025-03-13T08:20:00Z,7.2,0.1,66
2025-03-13T08:50:00Z,7.3,0.5,90
2025-03-13T08:50:00Z,7.3,0.0,91
2025-03-13T09:20:00Z,7.0,0.0,81
2025-03-13T09:30:00Z,7.5,0.0,106
2025-03-13T09:50:00Z,7.2,0.1,86
2025-03-13T10:00:00Z,7.1,0.0,17
2025-03-13T10:20:00Z,7.3,0.3,78
2025-03-13T10:30:00Z,7.1,0.5,78
2025-03-13T10:50:00Z,8.1,0.0,320
2025-03-13T11:00:00Z,7.9,0.0,320
2025-03-13T11:20:00Z,7.6,0.0,176
2025-03-13T11:30:00Z,8.0,0.0,192
2025-03-13T11:50:00Z,8.5,0.0,214
2025-03-13T12:00:00Z,9.6,0.0,478
2025-03-13T12:20:00Z,9.4,0.0,355
2025-03-13T12:30:00Z,9.8,0.0,276
2025-03-13T12:50:00Z,10.0,0.0,253
2025-03-13T13:00:00Z,9.7,0.0,166
2025-03-13T13:20:00Z,10.0,0.0,143
2025-03-13T13:30:00Z,9.2,0.0,143
2025-03-13T13:50:00Z,9.4,0.0,70
2025-03-13T14:00:00Z,9.1,0.1,51
2025-03-13T14:20:00Z,10.2,0.0,212
2025-03-13T14:30:00Z,10.2,0.0,190
