time,temp_degC,precip_mm,irrad_W_m2
2025-01-23T07:50:00Z,4.3,0.0,11
2025-01-23T08:00:00Z,4.2,0.0,11
2025-01-23T08:20:00Z,4.5,0.0,24
2025-01-23T08:30:00Z,4.7,0.0,39
2025-01-23T08:50:00Z,4.5,0.0,39
2025-01-23T09:00:00Z,4.4,0.0,49
2025-01-23T09:20:00Z,4.6,0.0,54
2025-01-23T09:30:00Z,4.6,0.0,55
2025-01-23T09:50:00Z,5.1,0.0,175
2025-01-23T09:50:00Z,5.1,0.0,175
2025-01-23T10:20:00Z,6.0,0.0,263
2025-01-23T10:30:00Z,6.3,0.0,263
2025-01-23T10:50:00Z,7.8,0.0,285
2025-01-23T11:00:00Z,8.4,0.0,556
2025-01-23T11:20:00Z,8.0,0.0,525
2025-01-23T11:30:00Z,8.5,0.0,509
2025-01-23T11:50:00Z,6.8,0.0,550
2025-01-23T12:00:00Z,8.6,0.0,514
2025-01-23T12:20:00Z,8.2,0.0,531
2025-01-23T12:30:00Z,9.4,0.0,491
2025-01-23T12:50:00Z,8.1,0.0,415
2025-01-23T13:00:00Z,9.4,0.0,417
2025-01-23T13:20:00Z,8.7,0.0,368
2025-01-23T13:30:00Z,8.1,0.0,353
2025-01-23T13:50:00Z,9.2,0.0,320
2025-01-23T14:00:00Z,9.9,0.0,300
2025-01-23T14:20:00Z,8.8,0.0,257
2025-01-23T14:30:00Z,8.7,0.0,236
