time,temp_degC,precip_mm,irrad_W_m2
2024-11-23 08:00:00,2.7,0.0,169.0
2024-11-23 08:10:00,3.0,0.0,186.0
2024-11-23 08:20:00,3.1,0.0,196.0
2024-11-23 08:30:00,3.3,0.0,221.0
2024-11-23 08:40:00,3.1,0.0,240.0
2024-11-23 08:50:00,3.4,0.0,265.0
2024-11-23 09:00:00,3.6,0.0,286.0
2024-11-23 09:10:00,3.2,0.0,305.0
2024-11-23 09:20:00,4.0,0.0,323.0
2024-11-23 09:30:00,4.2,0.0,340.0
2024-11-23 09:40:00,4.2,0.0,354.0
2024-11-23 09:50:00,4.5,0.0,368.0
2024-11-23 10:00:00,4.4,0.0,380.0
2024-11-23 10:10:00,4.9,0.0,390.0
2024-11-23 10:20:00,5.2,0.0,399.0
2024-11-23 10:30:00,4.7,0.0,407.0
2024-11-23 10:40:00,4.9,0.0,435.0
2024-11-23 10:50:00,6.2,0.0,420.0
2024-11-23 11:00:00,5.5,0.0,431.0
2024-11-23 11:10:00,6.1,0.0,430.0
2024-11-23 11:20:00,5.9,0.0,420.0
2024-11-23 11:30:00,6.6,0.0,420.0
2024-11-23 11:40:00,6.4,0.0,449.0
2024-11-23 11:50:00,6.5,0.0,459.0
2024-11-23 12:00:00,6.6,0.0,458.0
2024-11-23 12:10:00,5.7,0.0,310.0
2024-11-23 12:20:00,5.8,0.0,264.0
2024-11-23 12:30:00,5.1,0.0,201.0
2024-11-23 12:40:00,5.6,0.0,162.0
2024-11-23 12:50:00,4.9,0.0,114.0
2024-11-23 13:00:00,4.9,0.0,96.0
2024-11-23 13:10:00,5.0,0.0,95.0
2024-11-23 13:20:00,5.1,0.0,117.0
2024-11-23 13:30:00,4.7,0.0,131.0
2024-11-23 13:40:00,5.3,0.0,113.0
2024-11-23 13:50:00,5.1,0.0,92.0
2024-11-23 14:00:00,5.2,0.0,87.0
2024-11-23 14:10:00,5.3,0.0,70.0
2024-11-23 14:20:00,4.6,0.0,53.0
2024-11-23 14:30:00,5.1,0.0,35.0
2024-11-23 14:40:00,5.2,0.0,32.0
2024-11-23 14:50:00,5.3,0.0,84.0
2024-11-23 15:00:00,5.2,0.0,99.0
2024-11-23 15:10:00,4.9,0.0,36.0
2024-11-23 15:20:00,4.7,0.0,26.0
2024-11-23 15:30:00,4.6,0.0,19.0
2024-11-23 15:40:00,4.5,0.0,6.0
2024-11-23 15:50:00,4.8,0.0,0.0
