time,temp_degC,precip_mm,irrad_W_m2
2024-11-16 08:00:00,4.5,0.0,177.0
2024-11-16 08:10:00,4.9,0.0,201.0
2024-11-16 08:20:00,4.9,0.0,223.0
2024-11-16 08:30:00,5.2,0.0,244.0
2024-11-16 08:40:00,5.1,0.0,268.0
2024-11-16 08:50:00,5.8,0.0,289.0
2024-11-16 09:00:00,5.3,0.0,308.0
2024-11-16 09:10:00,6.6,0.0,326.0
2024-11-16 09:20:00,6.4,0.0,343.0
2024-11-16 09:30:00,6.4,0.0,359.0
2024-11-16 09:40:00,7.0,0.0,374.0
2024-11-16 09:50:00,7.5,0.0,387.0
2024-11-16 10:00:00,7.7,0.0,399.0
2024-11-16 10:10:00,7.5,0.0,409.0
2024-11-16 10:20:00,8.9,0.0,418.0
2024-11-16 10:30:00,8.8,0.0,425.0
2024-11-16 10:40:00,8.6,0.0,431.0
2024-11-16 10:50:00,8.5,0.0,436.0
2024-11-16 11:00:00,9.9,0.0,439.0
2024-11-16 11:10:00,8.6,0.0,440.0
2024-11-16 11:20:00,8.6,0.0,439.0
2024-11-16 11:30:00,8.9,0.0,438.0
2024-11-16 11:40:00,9.2,0.0,434.0
2024-11-16 11:50:00,9.7,0.0,430.0
2024-11-16 12:00:00,9.0,0.0,423.0
2024-11-16 12:10:00,10.0,0.0,416.0
2024-11-16 12:20:00,10.4,0.0,408.0
2024-11-16 12:30:00,10.0,0.0,397.0
2024-11-16 12:40:00,10.1,0.0,385.0
2024-11-16 12:50:00,9.6,0.0,372.0
2024-11-16 13:00:00,10.7,0.0,357.0
2024-11-16 13:10:00,9.9,0.0,339.0
2024-11-16 13:20:00,9.6,0.0,323.0
2024-11-16 13:30:00,10.7,0.0,304.0
2024-11-16 13:40:00,10.3,0.0,285.0
2024-11-16 13:50:00,10.1,0.0,263.0
2024-11-16 14:00:00,10.2,0.0,240.0
2024-11-16 14:10:00,9.9,0.0,216.0
2024-11-16 14:20:00,10.2,0.0,194.0
2024-11-16 14:30:00,9.7,0.0,171.0
2024-11-16 14:40:00,9.6,0.0,148.0
2024-11-16 14:50:00,9.1,0.0,123.0
2024-11-16 15:00:00,9.1,0.0,99.0
2024-11-16 15:10:00,8.5,0.0,45.0
2024-11-16 15:20:00,8.0,0.0,15.0
2024-11-16 15:30:00,7.6,0.0,12.0
2024-11-16 15:40:00,8.0,0.0,7.0
2024-11-16 15:50:00,7.7,0.0,4.0
