time,temp_degC,precip_mm,irrad_W_m2
2025-02-07T07:50:00Z,2.2,0.0,45
2025-02-07T08:00:00Z,2.2,0.0,52
2025-02-07T08:20:00Z,2.5,0.0,78
2025-02-07T08:30:00Z,2.3,0.0,95
2025-02-07T08:50:00Z,2.8,0.0,105
2025-02-07T09:00:00Z,2.5,0.0,111
2025-02-07T09:20:00Z,3.1,0.0,94
2025-02-07T09:30:00Z,3.3,0.0,73
2025-02-07T09:50:00Z,3.2,0.0,118
2025-02-07T10:00:00Z,3.5,0.0,188
2025-02-07T10:20:00Z,3.5,0.0,262
2025-02-07T10:30:00Z,4.1,0.0,240
2025-02-07T10:50:00Z,4.7,0.0,251
2025-02-07T11:00:00Z,4.6,0.0,240
2025-02-07T11:20:00Z,4.9,0.0,289
2025-02-07T11:30:00Z,5.7,0.0,342
2025-02-07T11:50:00Z,5.1,0.0,403
2025-02-07T12:00:00Z,5.0,0.0,241
2025-02-07T12:20:00Z,5.0,0.0,145
2025-02-07T12:30:00Z,4.5,0.0,159
2025-02-07T12:50:00Z,5.3,0.0,144
2025-02-07T13:00:00Z,5.2,0.0,141
2025-02-07T13:20:00Z,5.3,0.0,144
2025-02-07T13:30:00Z,5.3,0.0,145
2025-02-07T13:50:00Z,5.4,0.0,112
2025-02-07T14:00:00Z,5.3,0.0,85
2025-02-07T14:20:00Z,5.3,0.0,92
2025-02-07T14:30:00Z,5.3,0.0,104
