time,temp_degC,precip_mm,irrad_W_m2
2025-03-31T07:50:00Z,14.9,0.0,459
2025-03-31T07:50:00Z,14.9,0.0,490
2025-03-31T08:20:00Z,16.3,0.0,547
2025-03-31T08:20:00Z,16.3,0.0,547
2025-03-31T08:50:00Z,17.5,0.0,602
2025-03-31T09:00:00Z,17.4,0.0,650
2025-03-31T09:20:00Z,18.0,0.0,694
2025-03-31T09:30:00Z,18.0,0.0,715
2025-03-31T09:50:00Z,18.9,0.0,750
2025-03-31T10:00:00Z,19.1,0.0,750
2025-03-31T10:20:00Z,18.5,0.0,793
2025-03-31T10:30:00Z,19.0,0.0,803
2025-03-31T10:40:00Z,20.2,0.0,824
2025-03-31T11:00:00Z,19.1,0.0,828
2025-03-31T11:20:00Z,20.3,0.0,835
2025-03-31T11:30:00Z,19.7,0.0,837
2025-03-31T11:50:00Z,20.5,0.0,835
2025-03-31T12:00:00Z,20.6,0.0,831
2025-03-31T12:20:00Z,20.5,0.0,819
2025-03-31T12:30:00Z,20.1,0.0,810
2025-03-31T12:50:00Z,19.9,0.0,791
2025-03-31T13:00:00Z,20.3,0.0,777
2025-03-31T13:20:00Z,20.2,0.0,747
2025-03-31T13:30:00Z,19.2,0.0,729
2025-03-31T13:50:00Z,19.7,0.0,689
2025-03-31T14:00:00Z,20.5,0.0,667
2025-03-31T14:20:00Z,19.8,0.0,618
2025-03-31T14:30:00Z,19.5,0.0,594
2025-03-31T22:50:00Z,11.4,0.0,0
2025-03-31T22:50:00Z,11.4,0.0,0
2025-03-31T23:20:00Z,11.0,0.0,0
2025-03-31T23:30:00Z,10.8,0.0,0
