time,temp_degC,precip_mm,irrad_W_m2
2024-12-23 08:00:00,5.2,0.0,30.0
2024-12-23 08:10:00,5.0,0.0,32.0
2024-12-23 08:20:00,4.9,0.0,40.0
2024-12-23 08:30:00,5.2,0.0,52.0
2024-12-23 08:40:00,5.2,0.0,55.0
2024-12-23 08:50:00,5.0,0.0,52.0
2024-12-23 09:00:00,5.1,0.0,56.0
2024-12-23 09:10:00,5.1,0.0,55.0
2024-12-23 09:20:00,5.1,0.0,58.0
2024-12-23 09:30:00,5.2,0.0,57.0
2024-12-23 09:40:00,5.2,0.0,56.0
2024-12-23 09:50:00,5.1,0.0,77.0
2024-12-23 10:00:00,5.1,0.0,100.0
2024-12-23 10:10:00,5.0,0.0,93.0
2024-12-23 10:20:00,5.2,0.0,82.0
2024-12-23 10:30:00,5.3,0.0,93.0
2024-12-23 10:40:00,5.4,0.0,108.0
2024-12-23 10:50:00,5.1,0.0,130.0
2024-12-23 11:00:00,5.2,0.0,152.0
2024-12-23 11:10:00,5.2,0.0,161.0
2024-12-23 11:20:00,5.3,0.0,174.0
2024-12-23 11:30:00,6.0,0.0,226.0
2024-12-23 11:40:00,6.1,0.0,227.0
2024-12-23 11:50:00,6.2,0.0,216.0
2024-12-23 12:00:00,6.0,0.0,226.0
2024-12-23 12:10:00,6.2,0.0,260.0
2024-12-23 12:20:00,6.3,0.0,252.0
2024-12-23 12:30:00,6.3,0.0,234.0
2024-12-23 12:40:00,6.7,0.0,251.0
2024-12-23 12:50:00,6.9,0.0,279.0
2024-12-23 13:00:00,7.1,0.0,276.0
2024-12-23 13:10:00,7.2,0.0,305.0
2024-12-23 13:20:00,7.2,0.0,272.0
2024-12-23 13:30:00,7.2,0.0,240.0
2024-12-23 13:40:00,7.6,0.0,278.0
2024-12-23 13:50:00,7.8,0.0,289.0
2024-12-23 14:00:00,7.8,0.0,228.0
2024-12-23 14:10:00,7.5,0.0,155.0
2024-12-23 14:20:00,7.3,0.0,125.0
2024-12-23 14:30:00,7.2,0.0,100.0
2024-12-23 14:40:00,7.2,0.0,94.0
2024-12-23 14:50:00,7.5,0.0,86.0
2024-12-23 15:00:00,7.4,0.0,76.0
2024-12-23 15:10:00,7.4,0.0,50.0
2024-12-23 15:20:00,6.5,0.0,32.0
2024-12-23 15:30:00,7.0,0.0,24.0
2024-12-23 15:40:00,6.2,0.0,9.0
2024-12-23 15:50:00,6.2,0.0,1.0
