time,temp_degC,precip_mm,irrad_W_m2
2024-12-02 08:00:00,3.7,0.0,32.0
2024-12-02 08:10:00,4.3,0.0,35.0
2024-12-02 08:20:00,3.9,0.0,80.0
2024-12-02 08:30:00,5.4,0.0,217.0
2024-12-02 08:40:00,6.1,0.0,245.0
2024-12-02 08:50:00,5.1,0.0,211.0
2024-12-02 09:00:00,4.3,0.0,104.0
2024-12-02 09:10:00,4.4,0.0,75.0
2024-12-02 09:20:00,5.8,0.0,138.0
2024-12-02 09:30:00,4.7,0.0,162.0
2024-12-02 09:40:00,4.8,0.0,78.0
2024-12-02 09:50:00,6.2,0.0,171.0
2024-12-02 10:00:00,5.6,0.0,170.0
2024-12-02 10:10:00,6.8,0.0,351.0
2024-12-02 10:20:00,5.6,0.0,369.0
2024-12-02 10:30:00,6.6,0.0,388.0
2024-12-02 10:40:00,7.5,0.0,407.0
2024-12-02 10:50:00,6.8,0.0,423.0
2024-12-02 11:00:00,7.0,0.0,412.0
2024-12-02 11:10:00,7.7,0.0,405.0
2024-12-02 11:20:00,7.3,0.0,435.0
2024-12-02 11:30:00,7.9,0.0,403.0
2024-12-02 11:40:00,8.8,0.0,434.0
2024-12-02 11:50:00,6.9,0.0,216.0
2024-12-02 12:00:00,7.2,0.0,228.0
2024-12-02 12:10:00,8.3,0.0,334.0
2024-12-02 12:20:00,7.8,0.0,330.0
2024-12-02 12:30:00,7.6,0.0,270.0
2024-12-02 12:40:00,7.6,0.0,293.0
2024-12-02 12:50:00,7.8,0.0,195.0
2024-12-02 13:00:00,8.1,0.0,270.0
2024-12-02 13:10:00,8.3,0.0,245.0
2024-12-02 13:20:00,8.3,0.0,238.0
2024-12-02 13:30:00,8.6,0.0,221.0
2024-12-02 13:40:00,8.9,0.0,210.0
2024-12-02 13:50:00,8.7,0.0,211.0
2024-12-02 14:00:00,8.8,0.0,191.0
2024-12-02 14:10:00,8.4,0.0,171.0
2024-12-02 14:20:00,8.2,0.0,129.0
2024-12-02 14:30:00,8.1,0.0,124.0
2024-12-02 14:40:00,7.9,0.0,119.0
2024-12-02 14:50:00,7.8,0.0,105.0
2024-12-02 15:00:00,7.3,0.0,73.0
2024-12-02 15:10:00,6.7,0.0,26.0
2024-12-02 15:20:00,6.7,0.0,14.0
2024-12-02 15:30:00,6.6,0.0,7.0
2024-12-02 15:40:00,6.8,0.0,2.0
2024-12-02 15:50:00,6.8,0.0,0.0
