time,temp_degC,precip_mm,irrad_W_m2
2025-05-07T07:50:00Z,10.2,0.2,48
2025-05-07T08:00:00Z,10.4,0.3,33
2025-05-07T08:20:00Z,10.2,0.1,39
2025-05-07T08:20:00Z,10.2,0.2,39
2025-05-07T08:40:00Z,10.6,0.0,52
2025-05-07T09:00:00Z,10.2,0.0,30
2025-05-07T09:20:00Z,10.9,0.0,173
2025-05-07T09:30:00Z,11.0,0.0,173
2025-05-07T09:50:00Z,11.2,0.0,310
2025-05-07T10:00:00Z,12.0,0.0,408
2025-05-07T10:10:00Z,12.2,0.0,431
2025-05-07T10:30:00Z,13.4,0.0,679
2025-05-07T10:50:00Z,13.4,0.0,574
2025-05-07T11:00:00Z,13.3,0.0,770
2025-05-07T11:20:00Z,12.9,0.0,501
2025-05-07T11:30:00Z,13.2,0.0,669
2025-05-07T11:50:00Z,14.5,0.0,535
2025-05-07T12:00:00Z,14.1,0.0,540
2025-05-07T12:20:00Z,14.0,0.0,534
2025-05-07T12:30:00Z,14.6,0.0,787
2025-05-07T12:50:00Z,16.1,0.0,950
2025-05-07T13:00:00Z,15.2,0.0,1002
2025-05-07T13:20:00Z,16.3,0.0,963
2025-05-07T13:30:00Z,15.6,0.0,450
2025-05-07T13:50:00Z,15.0,0.0,348
2025-05-07T14:00:00Z,14.9,0.0,317
2025-05-07T14:20:00Z,14.7,0.0,158
2025-05-07T14:30:00Z,14.3,0.0,121
2025-05-07T22:50:00Z,11.5,0.0,0
2025-05-07T23:00:00Z,11.1,0.0,0
2025-05-07T23:20:00Z,11.1,0.0,0
2025-05-07T23:30:00Z,11.0,0.0,0
