time,temp_degC,precip_mm,irrad_W_m2
2025-01-24T07:50:00Z,3.7,0.0,68
2025-01-24T08:00:00Z,4.8,0.0,58
2025-01-24T08:20:00Z,5.2,0.0,61
2025-01-24T08:30:00Z,5.3,0.0,80
2025-01-24T08:50:00Z,5.3,0.0,115
2025-01-24T09:00:00Z,5.1,0.0,162
2025-01-24T09:20:00Z,6.2,0.0,291
2025-01-24T09:30:00Z,6.4,0.0,320
2025-01-24T09:50:00Z,6.4,0.0,363
2025-01-24T09:50:00Z,6.4,0.0,363
2025-01-24T10:20:00Z,7.4,0.0,412
2025-01-24T10:30:00Z,7.5,0.0,481
2025-01-24T10:50:00Z,8.9,0.0,444
2025-01-24T11:00:00Z,9.1,0.0,421
2025-01-24T11:20:00Z,9.1,0.0,353
2025-01-24T11:30:00Z,8.7,0.0,385
2025-01-24T11:50:00Z,8.4,0.0,253
2025-01-24T12:00:00Z,9.3,0.0,375
2025-01-24T12:20:00Z,10.2,0.0,460
2025-01-24T12:30:00Z,9.4,0.0,447
2025-01-24T12:50:00Z,9.6,0.0,409
2025-01-24T13:00:00Z,9.5,0.0,362
2025-01-24T13:20:00Z,9.2,0.0,371
2025-01-24T13:30:00Z,9.2,0.0,358
2025-01-24T13:50:00Z,9.5,0.0,322
2025-01-24T14:00:00Z,9.7,0.0,282
2025-01-24T14:20:00Z,9.2,0.0,236
2025-01-24T14:30:00Z,9.7,0.0,236
