time,temp_degC,precip_mm,irrad_W_m2
2025-02-01T07:50:00Z,4.6,0.0,27
2025-02-01T08:00:00Z,4.7,0.1,27
2025-02-01T08:20:00Z,4.8,0.0,33
2025-02-01T08:30:00Z,4.8,0.0,33
2025-02-01T08:50:00Z,4.9,0.0,25
2025-02-01T08:50:00Z,4.9,0.0,29
2025-02-01T09:20:00Z,5.2,0.1,48
2025-02-01T09:20:00Z,5.2,0.1,59
2025-02-01T09:50:00Z,5.3,0.0,74
2025-02-01T10:00:00Z,5.1,0.0,62
2025-02-01T10:20:00Z,5.4,0.0,56
2025-02-01T10:30:00Z,5.1,0.0,48
2025-02-01T10:50:00Z,5.6,0.0,91
2025-02-01T11:00:00Z,5.4,0.1,89
2025-02-01T11:20:00Z,5.5,0.0,109
2025-02-01T11:30:00Z,5.8,0.0,123
2025-02-01T11:50:00Z,5.7,0.1,87
2025-02-01T12:00:00Z,5.5,0.0,126
2025-02-01T12:20:00Z,6.3,0.0,158
2025-02-01T12:30:00Z,5.8,0.1,123
2025-02-01T12:50:00Z,6.1,0.0,112
2025-02-01T13:00:00Z,5.7,0.0,85
2025-02-01T13:20:00Z,5.8,0.1,97
2025-02-01T13:30:00Z,5.9,0.0,82
2025-02-01T13:50:00Z,5.9,0.3,84
2025-02-01T14:00:00Z,5.9,0.1,89
2025-02-01T14:20:00Z,5.8,0.0,70
2025-02-01T14:30:00Z,6.1,0.0,72
