time,temp_degC,precip_mm,irrad_W_m2
2024-12-07 08:00:00,4.5,0.0,48.0
2024-12-07 08:10:00,4.8,0.0,65.0
2024-12-07 08:20:00,4.3,0.0,80.0
2024-12-07 08:30:00,4.3,0.0,92.0
2024-12-07 08:40:00,5.1,0.0,101.0
2024-12-07 08:50:00,5.3,0.0,109.0
2024-12-07 09:00:00,5.9,0.0,117.0
2024-12-07 09:10:00,5.4,0.0,120.0
2024-12-07 09:20:00,6.0,0.0,131.0
2024-12-07 09:30:00,5.3,0.0,132.0
2024-12-07 09:40:00,5.1,0.0,157.0
2024-12-07 09:50:00,5.2,0.0,174.0
2024-12-07 10:00:00,5.1,0.0,145.0
2024-12-07 10:10:00,4.9,0.0,141.0
2024-12-07 10:20:00,5.2,0.0,149.0
2024-12-07 10:30:00,5.1,0.0,158.0
2024-12-07 10:40:00,4.9,0.0,138.0
2024-12-07 10:50:00,4.8,0.0,136.0
2024-12-07 11:00:00,4.9,0.0,138.0
2024-12-07 11:10:00,4.7,0.0,125.0
2024-12-07 11:20:00,4.9,0.0,121.0
2024-12-07 11:30:00,5.0,0.0,123.0
2024-12-07 11:40:00,5.3,0.0,113.0
2024-12-07 11:50:00,5.9,0.0,131.0
2024-12-07 12:00:00,5.7,0.0,147.0
2024-12-07 12:10:00,5.5,0.0,151.0
2024-12-07 12:20:00,6.1,0.0,149.0
2024-12-07 12:30:00,5.8,0.0,115.0
2024-12-07 12:40:00,5.7,0.0,135.0
2024-12-07 12:50:00,5.7,0.0,124.0
2024-12-07 13:00:00,5.8,0.0,155.0
2024-12-07 13:10:00,6.9,0.0,327.0
2024-12-07 13:20:00,7.1,0.0,302.0
2024-12-07 13:30:00,6.8,0.0,238.0
2024-12-07 13:40:00,6.4,0.0,124.0
2024-12-07 13:50:00,6.2,0.0,102.0
2024-12-07 14:00:00,6.5,0.0,120.0
2024-12-07 14:10:00,6.1,0.0,106.0
2024-12-07 14:20:00,6.0,0.0,69.0
2024-12-07 14:30:00,5.9,0.0,59.0
2024-12-07 14:40:00,5.6,0.0,35.0
2024-12-07 14:50:00,5.7,0.0,29.0
2024-12-07 15:00:00,5.9,0.0,17.0
2024-12-07 15:10:00,5.9,0.0,7.0
2024-12-07 15:20:00,5.8,0.0,3.0
2024-12-07 15:30:00,5.8,0.0,1.0
2024-12-07 15:40:00,6.1,0.0,0.0
2024-12-07 15:50:00,5.8,0.0,0.0
