time,temp_degC,precip_mm,irrad_W_m2
2024-10-28 08:00:00,13.0,0.0,251.0
2024-10-28 08:10:00,13.8,0.0,277.0
2024-10-28 08:20:00,13.8,0.0,301.0
2024-10-28 08:30:00,13.9,0.0,323.0
2024-10-28 08:40:00,13.8,0.0,344.0
2024-10-28 08:50:00,13.8,0.0,364.0
2024-10-28 09:00:00,15.2,0.0,384.0
2024-10-28 09:10:00,14.9,0.0,402.0
2024-10-28 09:20:00,14.6,0.0,418.0
2024-10-28 09:30:00,15.1,0.0,431.0
2024-10-28 09:40:00,15.2,0.0,444.0
2024-10-28 09:50:00,15.3,0.0,455.0
2024-10-28 10:00:00,15.7,0.0,465.0
2024-10-28 10:10:00,15.6,0.0,473.0
2024-10-28 10:20:00,16.1,0.0,484.0
2024-10-28 10:30:00,16.6,0.0,491.0
2024-10-28 10:40:00,16.5,0.0,495.0
2024-10-28 10:50:00,16.2,0.0,500.0
2024-10-28 11:00:00,16.4,0.0,505.0
2024-10-28 11:10:00,16.7,0.0,508.0
2024-10-28 11:20:00,17.3,0.0,509.0
2024-10-28 11:30:00,16.8,0.0,506.0
2024-10-28 11:40:00,17.5,0.0,503.0
2024-10-28 11:50:00,17.1,0.0,497.0
2024-10-28 12:00:00,17.5,0.0,492.0
2024-10-28 12:10:00,17.2,0.0,484.0
2024-10-28 12:20:00,18.8,0.0,474.0
2024-10-28 12:30:00,16.6,0.0,463.0
2024-10-28 12:40:00,17.0,0.0,450.0
2024-10-28 12:50:00,17.7,0.0,435.0
2024-10-28 13:00:00,18.4,0.0,421.0
2024-10-28 13:10:00,17.6,0.0,404.0
2024-10-28 13:20:00,18.4,0.0,387.0
2024-10-28 13:30:00,18.7,0.0,367.0
2024-10-28 13:40:00,18.3,0.0,347.0
2024-10-28 13:50:00,18.6,0.0,326.0
2024-10-28 14:00:00,18.5,0.0,306.0
2024-10-28 14:10:00,18.4,0.0,282.0
2024-10-28 14:20:00,18.3,0.0,258.0
2024-10-28 14:30:00,18.1,0.0,234.0
2024-10-28 14:40:00,18.1,0.0,210.0
2024-10-28 14:50:00,18.1,0.0,185.0
2024-10-28 15:00:00,17.6,0.0,159.0
2024-10-28 15:10:00,17.7,0.0,136.0
2024-10-28 15:20:00,17.3,0.0,82.0
2024-10-28 15:30:00,17.0,0.0,27.0
2024-10-28 15:40:00,16.9,0.0,22.0
2024-10-28 15:50:00,16.9,0.0,17.0
