DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
 - Modified by Andrea F. Battaglia for the night-sky scan
Version: 2025-03-03

TIME [UT], Azimuth[deg], Elevation[deg], Message
21.00000, 181.800,  60.500, Reference positions.
21.01667, 148.000,  20.000, New tracking position
21.03333, 148.000,  20.000, New tracking position
21.05000, 148.000,  20.000, New tracking position
21.06667, 148.000,  20.000, New tracking position
21.08333, 148.000,  20.000, New tracking position
21.10000, 148.000,  20.000, New tracking position
21.11667, 148.000,  20.000, New tracking position
21.13333, 148.000,  20.000, New tracking position
21.15000, 148.000,  20.000, New tracking position
21.16667, 148.000,  20.000, New tracking position
21.18333, 148.000,  20.000, New tracking position
21.20000, 148.000,  20.000, New tracking position
21.21667, 148.000,  20.000, New tracking position
21.23333, 148.000,  20.000, New tracking position
21.25000, 148.000,  20.000, New tracking position
21.26667, 151.000,  20.000, New tracking position
21.28333, 154.000,  20.000, New tracking position
21.30000, 157.000,  20.000, New tracking position
21.31667, 160.000,  20.000, New tracking position
21.33333, 163.000,  20.000, New tracking position
21.35000, 166.000,  20.000, New tracking position
21.36667, 169.000,  20.000, New tracking position
21.38333, 172.000,  20.000, New tracking position
21.40000, 175.000,  20.000, New tracking position
21.41667, 178.000,  20.000, New tracking position
21.43333, 178.000,  23.000, New tracking position
21.45000, 175.000,  23.000, New tracking position
21.46667, 172.000,  23.000, New tracking position
21.48333, 169.000,  23.000, New tracking position
21.50000, 166.000,  23.000, New tracking position
21.51667, 163.000,  23.000, New tracking position
21.53333, 160.000,  23.000, New tracking position
21.55000, 157.000,  23.000, New tracking position
21.56667, 154.000,  23.000, New tracking position
21.58333, 151.000,  23.000, New tracking position
21.60000, 148.000,  23.000, New tracking position
21.61667, 148.000,  26.000, New tracking position
21.63333, 151.000,  26.000, New tracking position
21.65000, 154.000,  26.000, New tracking position
21.66667, 157.000,  26.000, New tracking position
21.68333, 160.000,  26.000, New tracking position
21.70000, 163.000,  26.000, New tracking position
21.71667, 166.000,  26.000, New tracking position
21.73333, 169.000,  26.000, New tracking position
21.75000, 172.000,  26.000, New tracking position
21.76667, 175.000,  26.000, New tracking position
21.78333, 178.000,  26.000, New tracking position
21.80000, 178.000,  29.000, New tracking position
21.81667, 175.000,  29.000, New tracking position
21.83333, 172.000,  29.000, New tracking position
21.85000, 169.000,  29.000, New tracking position
21.86667, 166.000,  29.000, New tracking position
21.88333, 163.000,  29.000, New tracking position
21.90000, 160.000,  29.000, New tracking position
21.91667, 157.000,  29.000, New tracking position
21.93333, 154.000,  29.000, New tracking position
21.95000, 151.000,  29.000, New tracking position
21.96667, 148.000,  29.000, New tracking position
21.98333, 148.000,  32.000, New tracking position
22.00000, 151.000,  32.000, New tracking position
22.01667, 154.000,  32.000, New tracking position
22.03333, 157.000,  32.000, New tracking position
22.05000, 160.000,  32.000, New tracking position
22.06667, 163.000,  32.000, New tracking position
22.08333, 166.000,  32.000, New tracking position
22.10000, 169.000,  32.000, New tracking position
22.11667, 172.000,  32.000, New tracking position
22.13333, 175.000,  32.000, New tracking position
22.15000, 178.000,  32.000, New tracking position
22.16694, 178.000,  35.000, New tracking position
22.18361, 175.000,  35.000, New tracking position
22.20028, 172.000,  35.000, New tracking position
22.21694, 169.000,  35.000, New tracking position
22.23361, 166.000,  35.000, New tracking position
22.25028, 163.000,  35.000, New tracking position
22.26694, 160.000,  35.000, New tracking position
22.28361, 157.000,  35.000, New tracking position
22.30028, 154.000,  35.000, New tracking position
22.31694, 151.000,  35.000, New tracking position
22.33361, 148.000,  35.000, New tracking position
22.35028, 148.000,  38.000, New tracking position
22.36694, 151.000,  38.000, New tracking position
22.38361, 154.000,  38.000, New tracking position
22.40028, 157.000,  38.000, New tracking position
22.41694, 160.000,  38.000, New tracking position
22.43361, 163.000,  38.000, New tracking position
22.45028, 166.000,  38.000, New tracking position
22.46694, 169.000,  38.000, New tracking position
22.48361, 172.000,  38.000, New tracking position
22.50028, 175.000,  38.000, New tracking position
22.51694, 178.000,  38.000, New tracking position
22.53361, 178.000,  41.000, New tracking position
22.55028, 175.000,  41.000, New tracking position
22.56694, 172.000,  41.000, New tracking position
22.58361, 169.000,  41.000, New tracking position
22.60028, 166.000,  41.000, New tracking position
22.61694, 163.000,  41.000, New tracking position
22.63361, 160.000,  41.000, New tracking position
22.65028, 157.000,  41.000, New tracking position
22.66694, 154.000,  41.000, New tracking position
22.68361, 151.000,  41.000, New tracking position
22.70028, 148.000,  41.000, New tracking position
22.71694, 148.000,  44.000, New tracking position
22.73361, 151.000,  44.000, New tracking position
22.75028, 154.000,  44.000, New tracking position
22.76694, 157.000,  44.000, New tracking position
22.78361, 160.000,  44.000, New tracking position
22.80028, 163.000,  44.000, New tracking position
22.81694, 166.000,  44.000, New tracking position
22.83361, 169.000,  44.000, New tracking position
22.85028, 172.000,  44.000, New tracking position
22.86694, 175.000,  44.000, New tracking position
22.88361, 178.000,  44.000, New tracking position
22.90028, 178.000,  47.000, New tracking position
22.91694, 175.000,  47.000, New tracking position
22.93361, 172.000,  47.000, New tracking position
22.95028, 169.000,  47.000, New tracking position
