# Tcold_K: 12
# Thot_K: 284.15
# freq_MHz: 11075
# dfreq_MHz: 50
date, time_start, Icold_adu, Ihot_adu, Ycal_dB, Isun_mean_adu, Isun_max_adu, Isun_mean_above_max_adu, nrvals_for_Isun_mean_above_max, Ssun_sfu, Sback_sfu, Ssun_minus_Sback_sfu
2024/11/12, 08:30:00.810, 153928.98562136074, 447731.8226566931, 4.636975556530535, 401898.3778379811, 441153.94819048914, 431511.32975602645, 51, 320.12761710711266, 14.274156445799129, 305.85346066131353
2024/11/12, 08:45:00.928, 156002.4181832587, 453827.07950752805, 4.637590759578255, 419443.7827753253, 468213.2759685459, 459208.9143932222, 8, 343.85001355361345, 14.274156445799129, 329.57585710781433
2024/11/12, 09:00:00.807, 160016.8568247706, 466645.4798928715, 4.648213280336071, 427216.86807594245, 482902.89912093524, 473474.3319541234, 7, 345.2097525227317, 14.274156445799129, 330.9355960769326
2024/11/12, 09:15:00.873, 160448.6146376589, 461064.9839017203, 4.5842616887286685, 434233.81914932304, 476754.1832347772, 466969.6838629434, 43, 344.3587477851761, 14.274156445799129, 330.08459133937697
2024/11/12, 09:30:00.891, 159463.8038561912, 467683.46930903924, 4.672899000929958, 433080.92098595924, 476754.1832347772, 466464.7319070343, 36, 336.7200783102314, 14.274156445799129, 322.44592186443225
2024/11/12, 09:45:00.877, 156833.0870742819, 449843.3569624908, 4.57623620326549, 410668.75033652596, 452194.66144562326, 443298.08313082857, 35, 330.7687272044178, 14.274156445799129, 316.4945707586187
2024/11/12, 10:00:00.958, 151975.44301191185, 434670.8767340293, 4.563871250816189, 404624.8137889109, 449181.4197446106, 441321.94971471885, 17, 345.6165421387155, 14.274156445799129, 331.34238569291637
2024/11/12, 10:15:01.056, 149184.3184592427, 409877.10582417593, 4.389304863756773, 394779.07631137565, 433809.13661429455, 423643.0575560584, 39, 355.094565315253, 14.274156445799129, 340.8204088694539
2024/11/12, 10:30:01.133, 146022.28225686317, 406133.04921502725, 4.442491998210578, 385750.31767891056, 427088.931288608, 417935.75420842157, 15, 352.68941824038325, 14.274156445799129, 338.4152617945841
2024/11/12, 10:45:01.135, 144928.43493215324, 400717.2879230537, 4.416844770338249, 371716.2800746303, 409888.44020158146, 401564.6381521198, 40, 339.07253463334916, 14.274156445799129, 324.79837818755004
2024/11/12, 11:00:01.011, 141976.62801891667, 396281.31503098295, 4.457867381417943, 359382.21244592057, 404834.1034622305, 396130.85366976855, 7, 337.8085944969493, 14.274156445799129, 323.5344380511502
2024/11/12, 11:15:01.186, 137532.8888949587, 385985.6277582042, 4.481645684480004, 353486.89354783786, 399115.21076306934, 390344.6983124304, 6, 343.67985903242754, 14.274156445799129, 329.4057025866284
2024/11/12, 11:30:01.202, 137574.42482069466, 392449.06641368073, 4.552455945264263, 343245.98719584843, 387328.7651434477, 378772.13223837694, 25, 320.6285353894917, 14.274156445799129, 306.35437894369255
2024/11/12, 11:45:01.108, 133503.65270723158, 380208.3283194909, 4.545284773758006, 336145.3902237171, 385621.6833007167, 376969.3490180281, 11, 333.74993958378354, 14.274156445799129, 319.4757831379844
2024/11/12, 12:00:01.212, 132170.09050042968, 373732.0580539565, 4.514271650639672, 336005.09719349246, 381180.0492572897, 372785.6507158034, 7, 336.73181463209295, 14.274156445799129, 322.4576581862938
2024/11/12, 12:15:01.181, 133175.26748275818, 384510.0035908925, 4.604840653524681, 336362.78278979386, 382752.85132334346, 375575.78602753463, 16, 326.492614392974, 14.274156445799129, 312.2184579471749
2024/11/12, 12:30:01.159, 133366.8004840206, 390386.1478036407, 4.664466666370358, 337773.7297366418, 381180.0492572897, 372738.2621521497, 15, 315.7719236743077, 14.274156445799129, 301.49776722850856
2024/11/12, 12:45:01.181, 135563.68131881586, 397227.8249170506, 4.668963083709919, 333754.7074623835, 378901.4779750302, 370421.2261941983, 10, 304.83550810766883, 14.274156445799129, 290.5613516618697
2024/11/12, 13:00:01.299, 136557.5469775011, 400410.55501731194, 4.671898103522705, 322694.31923651235, 376032.645997657, 370171.74015838443, 5, 300.8995869081264, 14.274156445799129, 286.6254304623273
2024/11/12, 13:15:01.254, 133029.81691990426, 391771.2271033015, 4.690835435016118, 318595.1609771743, 364258.10393261944, 358999.31498714536, 7, 296.9973416983123, 14.274156445799129, 282.7231852525132
2024/11/12, 13:30:01.264, 134744.93566439272, 409389.8511890199, 4.826246208833451, 326386.98102605285, 376032.645997657, 369646.76712857035, 5, 291.15466529898816, 14.274156445799129, 276.88050885318904
2024/11/12, 13:45:01.411, 134408.83772646746, 403608.47259999515, 4.775324487902971, 323579.78524294094, 364258.10393261944, 356608.94812880753, 33, 281.48085970863826, 14.274156445799129, 267.20670326283914
2024/11/12, 14:00:01.453, 135333.90397263947, 407605.0608688836, 4.788329575389192, 310378.85271040146, 354390.143750584, 347862.1633314516, 27, 266.9667969298326, 14.274156445799129, 252.69264048403346
2024/11/12, 14:15:01.370, 132938.8122304545, 402483.9301883052, 4.8109675099059785, 301403.5487003753, 336989.775506667, 330587.6140796648, 68, 251.65204400543865, 14.274156445799129, 237.37788755963953
