# Tcold_K: 12
# Thot_K: 284.15
# freq_MHz: 11075
# dfreq_MHz: 50
date, time_start, Icold_adu, Ihot_adu, Ycal_dB, Isun_mean_adu, Isun_max_adu, Isun_mean_above_max_adu, nrvals_for_Isun_mean_above_max, Ssun_sfu, Sback_sfu, Ssun_minus_Sback_sfu
2024/11/25, 08:30:00.843, 178282.19715130556, 493017.72728886583, 4.417545576569401, 485274.3094758162, 545611.1740641524, 537079.3568235603, 9, 383.32038263902655, 14.274156445799129, 369.0462261932274
2024/11/25, 08:45:00.815, 177867.55291380457, 490361.29377049394, 4.404194520969834, 495981.34261755185, 547039.9435231864, 537482.9652636836, 27, 386.8155359029119, 14.274156445799129, 372.5413794571128
2024/11/25, 09:00:00.860, 175890.17076443337, 491665.77031972504, 4.464284032977843, 494906.4082389871, 554384.7550993809, 544435.7990742357, 7, 392.09876452112735, 14.274156445799129, 377.82460807532823
2024/11/25, 09:15:00.908, 174677.4621974073, 491500.90533194726, 4.492874484830234, 493608.2387083167, 552295.5970156908, 539206.6797858943, 17, 386.74525424473876, 14.274156445799129, 372.47109779893964
2024/11/25, 09:30:00.972, 172238.85432842426, 500564.2380800626, 4.633286909325255, 489278.5850502914, 540785.9802929934, 528941.5288337955, 47, 365.9798914030201, 14.274156445799129, 351.70573495722095
2024/11/25, 09:45:00.929, 172142.64832443075, 497436.4696230212, 4.60849142386649, 485072.9516373431, 536559.6577618463, 526581.918081877, 24, 367.0051029942983, 14.274156445799129, 352.73094654849916
2024/11/25, 10:00:00.944, 174387.0991318449, 492241.62625357416, 4.506639834918854, 494541.61214386317, 576840.8996789119, 566389.4795318606, 5, 413.51765058791653, 14.274156445799129, 399.2434941421174
2024/11/25, 10:15:01.069, 172465.85132406055, 476282.8027068952, 4.4116178407447, 495109.82091995236, 560722.5070674889, 549149.3613950177, 5, 415.6416090467318, 14.274156445799129, 401.36745260093267
2024/11/25, 10:30:01.094, 177622.37679183175, 484261.4652022844, 4.355822345904661, 502345.47730148624, 545333.2387970749, 535945.6788240174, 65, 392.5643484166863, 14.274156445799129, 378.2901919708872
2024/11/25, 10:45:01.022, 172477.69211622642, 479593.168898784, 4.441400562306549, 486454.5649355573, 549426.7650383177, 538512.874288719, 10, 400.106537036016, 14.274156445799129, 385.83238059021687
2024/11/25, 11:00:01.008, 169409.1649173353, 473872.6981654897, 4.46724786198149, 468221.07648555073, 513038.39984680974, 501433.5194783097, 71, 367.30463636334287, 14.274156445799129, 353.03047991754374
2024/11/25, 11:15:01.077, 167965.0974999195, 475746.9682247848, 4.521569829745562, 479210.07757969474, 536559.6577618463, 527333.912057399, 13, 392.259444878081, 14.274156445799129, 377.9852884322819
2024/11/25, 11:30:01.166, 165021.8163224265, 474675.7408032194, 4.5885567395547575, 460858.27685443906, 517320.46056746633, 506883.8171882718, 17, 371.67188382231586, 14.274156445799129, 357.39772737651674
2024/11/25, 11:45:01.196, 165119.52940536966, 469503.05037329736, 4.538399760344637, 463721.38256496476, 520250.4151331002, 509541.41582065256, 11, 380.58278566629525, 14.274156445799129, 366.30862922049613
2024/11/25, 12:00:01.144, 164560.04946352524, 459059.4577344293, 4.455445301089532, 456663.3982094863, 620866.062244275, 620866.062244275, 1, 515.8646651263975, 14.274156445799129, 501.5905086805984
2024/11/25, 12:15:01.216, 163944.96960094574, 466733.5641596353, 4.543709378275568, 439131.99554305745, 503449.3625437502, 492518.3843632867, 7, 365.5679314663917, 14.274156445799129, 351.2937750205926
2024/11/25, 12:30:01.194, 161811.29664146138, 473363.2054500636, 4.661856591402639, 425164.7615418514, 476754.1832347772, 467407.8201983851, 25, 331.81203426089604, 14.274156445799129, 317.5378778150969
2024/11/25, 12:45:01.194, 160255.4902769436, 462931.3822062593, 4.607037055178075, 413284.6078421191, 469409.37165858253, 458460.15497661976, 16, 333.21794359612556, 14.274156445799129, 318.94378715032644
2024/11/25, 13:00:01.322, 158533.2572293224, 461705.9460990351, 4.642450849228771, 414651.0144344494, 468213.2759685459, 458695.1458616479, 13, 334.7852151279066, 14.274156445799129, 320.5110586821075
2024/11/25, 13:15:01.289, 158113.48536880736, 460197.54854585696, 4.639753887390754, 407940.03021332546, 460635.79062335397, 450673.0562177701, 32, 327.79328339057685, 14.274156445799129, 313.5191269447777
2024/11/25, 13:30:01.443, 159208.0468618483, 470767.91391988716, 4.708418404875026, 408339.7644692503, 457955.0007798391, 449584.024938028, 28, 315.9890305202311, 14.274156445799129, 301.714874074432
2024/11/25, 13:45:01.377, 159339.3070731448, 479172.30363325647, 4.78168783502079, 386695.5510881032, 437885.67771543947, 429024.47594906745, 22, 287.24190728227387, 14.274156445799129, 272.96775083647475
2024/11/25, 14:00:01.440, 159376.50679096935, 472975.9441679258, 4.72414749087754, 391911.4309477979, 443555.59356573113, 434681.3289880349, 20, 298.4689311539674, 14.274156445799129, 284.19477470816827
2024/11/25, 14:15:01.481, 158625.6000950179, 478182.9143143745, 4.792207764430765, 390885.47955186735, 444984.363024765, 434997.13008975115, 12, 294.2509821751227, 14.274156445799129, 279.9768257293236
