# Tcold_K: 12
# Thot_K: 284.15
# freq_MHz: 11075
# dfreq_MHz: 50
date, time_start, Icold_adu, Ihot_adu, Ycal_dB, Isun_mean_adu, Isun_max_adu, Isun_mean_above_max_adu, nrvals_for_Isun_mean_above_max, Ssun_sfu, Sback_sfu, Ssun_minus_Sback_sfu
2024/11/16, 08:30:00.774, 146963.73258199042, 415817.41672735196, 4.516925023846586, 348276.91141374956, 388524.8608334843, 381714.704208641, 9, 296.93714824475995, 14.274156445799129, 282.66299179896083
2024/11/16, 08:45:00.893, 144513.52848192607, 409815.14103697793, 4.5267949479602905, 350652.30404597684, 392341.88862640323, 383171.4172267774, 16, 305.48896105398626, 14.274156445799129, 291.21480460818714
2024/11/16, 09:00:00.924, 144973.3564449702, 410184.03049949533, 4.516905543048698, 340514.7141186684, 377228.7416876936, 369841.0729027796, 14, 288.7560210226288, 14.274156445799129, 274.48186457682965
2024/11/16, 09:15:00.884, 143199.79102594813, 401642.77430297947, 4.478975740583097, 344843.3433830471, 382181.361883815, 374788.61415304564, 12, 304.3625781397942, 14.274156445799129, 290.0884216939951
2024/11/16, 09:30:00.883, 141646.12161962074, 402091.9990405715, 4.531207437534274, 353966.1038488657, 390769.08656034933, 383057.30190463376, 28, 314.3406041058666, 14.274156445799129, 300.06644766006747
2024/11/16, 09:45:00.883, 140737.3767998747, 400300.08164476993, 4.539762267195258, 356561.2405882261, 391770.3991868747, 384040.48256711615, 31, 317.72119715286925, 14.274156445799129, 303.44704070707013
2024/11/16, 10:00:00.934, 142382.84694860998, 402608.7686006101, 4.51425556936999, 356753.9259268257, 391770.3991868747, 382974.4706884173, 47, 313.57469119227966, 14.274156445799129, 299.30053474648054
2024/11/16, 10:15:00.955, 140122.91383193075, 381914.84874078276, 4.354573841288788, 356174.46139604907, 398113.8981365439, 390707.6940808756, 10, 349.77253380393694, 14.274156445799129, 335.4983773581378
2024/11/16, 10:30:00.925, 140891.45010353156, 387694.2687309137, 4.396047418362235, 352055.0767478781, 392966.49487691134, 384199.1753214135, 7, 333.41569031206177, 14.274156445799129, 319.14153386626265
2024/11/16, 10:45:01.074, 139988.59130368967, 386572.101119499, 4.411378645421818, 344835.17163053754, 376032.645997657, 368011.3122569357, 65, 313.6326872559003, 14.274156445799129, 299.3585308101012
2024/11/16, 11:00:01.034, 138424.94912932423, 383671.8282326436, 4.427455389634512, 320185.89390353445, 355484.522897391, 348676.53804919316, 15, 291.8063332442464, 14.274156445799129, 277.53217679844727
2024/11/16, 11:15:01.051, 135967.3577459377, 377484.4409227519, 4.434643976869374, 324398.0367499224, 363163.72478581243, 355125.02651501, 28, 308.0298967963325, 14.274156445799129, 293.75574035053336
2024/11/16, 11:30:01.070, 135854.04751481846, 384593.65899208, 4.519295375779826, 316611.7685700996, 364258.10393261944, 358728.7154300455, 3, 304.33780297503495, 14.274156445799129, 290.0636465292358
2024/11/16, 11:45:01.035, 133539.7939859872, 377870.4896169515, 4.517322744341229, 317544.2329828303, 361110.3490762705, 354428.40646637685, 21, 306.9405397199239, 14.274156445799129, 292.66638327412477
2024/11/16, 12:00:01.196, 132989.56536088613, 369790.463218144, 4.441381399954524, 306208.7268349508, 344054.65191997355, 337596.64192170475, 20, 293.9885728776664, 14.274156445799129, 279.7144164318673
2024/11/16, 12:15:01.176, 129798.97375738028, 371429.0181796279, 4.566045715498868, 303380.8716300022, 338428.8257410941, 332220.9333707596, 56, 285.47075371212475, 14.274156445799129, 271.1965972663256
2024/11/16, 12:30:01.247, 129979.19490443404, 378091.9536239405, 4.637235924043583, 300281.8000927772, 340736.8460175829, 335261.1365775949, 26, 282.1164740389488, 14.274156445799129, 267.8423175931497
2024/11/16, 12:45:01.245, 128257.44421127792, 372820.5619308237, 4.634172752321781, 284211.478653156, 325253.95092733984, 319739.9465231506, 10, 267.7378019985483, 14.274156445799129, 253.4636455527492
2024/11/16, 13:00:01.236, 128334.62624651875, 371901.14379608195, 4.6208366391927, 284407.8120883608, 327132.7065953034, 321325.5747239351, 16, 270.7797846259071, 14.274156445799129, 256.505628180108
2024/11/16, 13:15:01.247, 127788.11987688008, 373625.33700895234, 4.6594583928876645, 281104.2417722304, 319943.484843761, 313721.0901320468, 20, 259.1163834366725, 14.274156445799129, 244.84222699087337
2024/11/16, 13:30:01.289, 127825.91772225611, 382284.1106434145, 4.757673278512414, 285246.4123684284, 328134.0192218288, 321456.2998926916, 14, 260.61397031688966, 14.274156445799129, 246.33981387109054
2024/11/16, 13:45:01.284, 126771.69194560424, 377534.6308959047, 4.739345085814824, 279827.76762509986, 317676.14987861726, 311297.9613902, 17, 252.49096145376674, 14.274156445799129, 238.21680500796762
2024/11/16, 14:00:01.456, 129074.6814196767, 385580.2773830125, 4.752737496258717, 277954.71850697004, 322823.5531382499, 315690.4079457303, 11, 249.79477903154012, 14.274156445799129, 235.520622585741
2024/11/16, 14:15:01.409, 129845.10502083639, 391351.9973991626, 4.791419727540871, 276333.9320375749, 320421.9077630079, 320421.9077630079, 1, 250.19398383293247, 14.274156445799129, 235.91982738713335
