Time_UT,75.125MHz,152.750MHz,243.313MHz,325.250MHz,411.500MHz,480.500MHz,609.875MHz,687.500MHz,791.000MHz,842.750MHz,SW-version 1.24, e-Callisto,pwm=120
  8.5018,  558.950,  575.000,  589.862,  597.787,  594.588,  593.013,  616.713,  611.763,  584.925,  574.375
  8.5074,  517.850,  533.612,  555.425,  604.537,  596.300,  555.875,  584.350,  588.675,  596.275,  543.812
  8.5129,  517.675,  532.975,  555.213,  602.213,  593.575,  556.662,  584.013,  587.575,  594.088,  543.412
  8.5185,  518.438,  533.900,  555.575,  599.737,  591.388,  556.525,  584.062,  586.725,  590.150,  544.575
  8.5240,  562.350,  578.662,  602.138,  609.850,  605.825,  603.287,  629.125,  623.925,  604.088,  593.625
  8.5296,  563.338,  579.100,  602.700,  610.850,  606.275,  603.787,  628.862,  624.162,  604.500,  594.150
  8.5352,  562.487,  578.912,  602.938,  610.938,  606.425,  604.713,  629.362,  623.925,  604.463,  594.125
  8.5407,  564.275,  580.213,  604.162,  612.362,  608.537,  606.662,  630.987,  626.237,  606.950,  596.438
  8.5463,  564.638,  580.575,  604.912,  613.025,  608.537,  607.062,  631.438,  626.375,  607.312,  597.000
  8.5518,  563.975,  580.500,  604.575,  612.713,  608.662,  606.750,  631.625,  626.400,  607.312,  596.713
  8.5574,  564.975,  581.138,  605.575,  613.175,  609.450,  607.500,  632.188,  627.675,  608.275,  597.675
  8.5629,  564.425,  580.537,  605.100,  613.375,  609.225,  607.300,  631.925,  626.612,  607.475,  597.525
  8.5685,  564.300,  580.188,  604.787,  612.612,  608.350,  606.888,  630.975,  626.713,  607.075,  596.850
  8.5740,  564.475,  580.675,  605.825,  613.225,  609.475,  607.612,  631.875,  627.088,  608.025,  597.525
  8.5796,  564.763,  580.950,  604.412,  612.688,  608.638,  607.050,  631.850,  626.975,  607.213,  596.963
  8.5851,  564.487,  580.800,  604.825,  612.838,  608.900,  606.763,  631.725,  627.062,  607.375,  596.688
  8.5907,  565.713,  581.737,  606.162,  614.000,  610.175,  608.650,  632.825,  628.275,  609.213,  598.625
  8.5963,  565.263,  581.737,  605.525,  613.375,  609.025,  607.612,  632.638,  627.812,  608.200,  598.100
  8.6018,  564.800,  580.800,  605.000,  613.375,  608.675,  607.225,  632.275,  627.500,  607.963,  597.713
  8.6074,  564.600,  581.312,  605.037,  613.338,  608.975,  607.237,  632.088,  626.775,  608.062,  597.362
  8.6129,  564.463,  580.662,  604.700,  612.963,  608.175,  606.925,  631.838,  626.513,  607.425,  597.250
  8.6185,  564.100,  580.425,  604.400,  612.612,  608.150,  606.025,  630.975,  626.112,  607.088,  596.325
  8.6240,  564.225,  580.787,  605.088,  613.000,  608.725,  607.025,  631.662,  626.825,  607.200,  596.963
  8.6296,  563.700,  580.112,  604.412,  612.300,  608.200,  606.638,  630.825,  626.375,  607.088,  596.713
  8.6351,  563.388,  580.200,  604.287,  611.938,  608.263,  606.312,  630.950,  626.000,  606.775,  596.438
  8.6407,  564.713,  581.000,  605.013,  613.775,  608.838,  607.775,  632.325,  627.537,  608.138,  597.912
  8.6463,  564.188,  581.125,  604.625,  613.037,  608.862,  607.713,  631.513,  626.750,  607.175,  597.338
  8.6518,  564.000,  580.700,  604.787,  612.862,  608.237,  606.975,  631.537,  626.275,  607.150,  596.888
  8.6574,  564.312,  580.325,  604.412,  613.050,  608.325,  607.287,  631.037,  626.588,  607.150,  596.763
  8.6630,  564.213,  580.425,  604.263,  612.950,  607.987,  606.750,  631.162,  626.162,  607.325,  596.600
  8.6685,  563.588,  579.862,  603.750,  612.287,  608.050,  606.325,  630.750,  626.312,  606.375,  596.225
  8.6740,  563.775,  579.550,  604.237,  612.362,  608.650,  606.388,  631.487,  626.275,  607.225,  596.400
  8.6796,  563.312,  579.500,  603.812,  611.987,  607.625,  605.737,  630.850,  625.513,  606.662,  596.338
  8.6851,  563.088,  579.412,  603.787,  611.463,  607.938,  606.438,  630.062,  625.838,  606.412,  596.250
  8.6907,  564.737,  581.188,  605.075,  613.438,  609.412,  608.138,  632.362,  627.537,  608.550,  598.562
  8.6962,  564.350,  581.175,  605.175,  613.688,  609.112,  607.112,  631.900,  627.037,  607.638,  597.550
  8.7018,  563.800,  580.162,  604.562,  612.675,  608.362,  606.763,  631.025,  626.250,  607.575,  596.925
  8.7074,  563.438,  579.850,  604.213,  611.900,  608.025,  606.225,  630.625,  626.263,  606.625,  596.162
  8.7130,  563.500,  579.662,  603.675,  612.037,  607.763,  606.125,  630.013,  625.513,  606.200,  596.075
  8.7185,  563.112,  579.162,  603.775,  611.562,  607.300,  605.825,  630.412,  625.412,  606.162,  595.787
  8.7241,  563.287,  579.812,  604.162,  612.625,  607.800,  606.388,  631.237,  625.725,  606.525,  596.463
  8.7296,  562.950,  579.588,  603.638,  611.838,  607.463,  605.775,  630.263,  625.500,  606.312,  596.050
  8.7351,  563.100,  579.450,  603.912,  611.800,  607.537,  606.000,  630.425,  625.688,  606.638,  596.362
  8.7407,  564.200,  580.612,  604.750,  613.025,  608.338,  607.263,  631.950,  626.787,  607.562,  597.588
  8.7462,  564.112,  579.675,  604.263,  612.562,  608.088,  606.675,  631.325,  626.375,  607.013,  597.312
  8.7518,  554.175,  570.900,  594.713,  603.237,  599.562,  596.362,  621.050,  615.812,  596.500,  585.800
  8.7574,  516.412,  532.300,  554.650,  568.725,  585.350,  562.850,  586.450,  623.350,  557.562,  544.938
  8.7629,  516.750,  532.275,  554.812,  567.987,  585.525,  561.912,  585.438,  623.550,  556.400,  544.188
  8.7685,  517.675,  532.900,  555.112,  568.438,  581.900,  562.487,  585.450,  616.588,  557.925,  544.850
  8.7741,  560.350,  575.963,  599.987,  607.912,  603.725,  601.475,  626.375,  621.750,  601.888,  591.737
  8.7796,  562.075,  578.075,  601.612,  609.662,  605.175,  603.150,  627.950,  623.225,  603.412,  593.175
  8.7852,  561.800,  577.838,  602.112,  609.050,  605.575,  603.275,  628.062,  623.062,  604.237,  593.188
  8.7907,  561.287,  577.638,  601.213,  609.275,  605.250,  603.650,  628.287,  623.475,  603.650,  593.938
  8.7963,  562.375,  578.862,  603.150,  610.850,  606.963,  605.237,  630.037,  624.513,  605.700,  595.300
  8.8018,  562.250,  578.812,  602.888,  611.075,  606.875,  605.588,  629.875,  624.525,  605.975,  595.650
  8.8074,  563.513,  579.263,  603.513,  611.925,  607.862,  605.938,  630.450,  625.912,  607.188,  596.787
  8.8129,  563.188,  578.787,  603.225,  611.475,  607.562,  606.162,  630.125,  625.750,  605.975,  596.200
  8.8185,  562.737,  578.763,  602.963,  611.463,  606.625,  605.475,  630.100,  625.450,  606.000,  595.775
  8.8241,  562.787,  579.300,  603.612,  611.888,  607.812,  606.375,  630.450,  625.412,  606.725,  596.287
  8.8296,  562.463,  578.713,  603.213,  611.487,  607.775,  605.825,  630.250,  625.350,  606.075,  595.650
  8.8352,  563.050,  579.037,  603.375,  610.987,  607.050,  605.700,  629.825,  625.175,  605.588,  595.575
  8.8407,  563.062,  579.588,  603.688,  612.237,  607.638,  605.812,  630.312,  626.225,  606.062,  596.213
  8.8463,  563.150,  579.225,  603.225,  611.588,  607.225,  605.463,  630.225,  624.750,  605.513,  595.975
  8.8518,  562.737,  578.650,  602.650,  611.200,  607.162,  605.100,  629.500,  624.763,  605.300,  594.912
  8.8574,  563.013,  578.662,  602.950,  611.412,  607.287,  605.287,  629.963,  625.125,  605.950,  595.463
  8.8629,  561.737,  578.638,  602.612,  610.412,  606.912,  605.312,  629.287,  624.438,  605.138,  594.925
  8.8685,  562.100,  577.862,  602.575,  610.812,  606.612,  605.062,  629.062,  624.463,  605.475,  594.987
  8.8740,  562.575,  578.787,  603.125,  610.638,  607.150,  605.562,  629.925,  625.550,  605.900,  595.150
  8.8796,  561.950,  578.700,  602.662,  610.175,  606.700,  605.225,  629.088,  624.987,  605.650,  594.862
  8.8852,  562.438,  578.237,  602.325,  610.338,  606.225,  604.250,  628.925,  624.713,  605.250,  594.787
  8.8907,  562.450,  578.275,  602.725,  610.162,  606.463,  604.875,  629.162,  625.125,  604.875,  594.725
  8.8963,  561.425,  578.263,  602.475,  610.825,  606.325,  604.138,  629.287,  624.562,  605.088,  594.612
  8.9018,  562.312,  578.050,  602.312,  610.100,  606.463,  604.375,  628.787,  624.300,  604.925,  594.700
  8.9074,  563.088,  579.287,  603.150,  611.237,  607.362,  606.037,  630.600,  625.400,  606.112,  596.037
  8.9129,  562.925,  578.562,  603.125,  611.013,  606.700,  605.513,  629.513,  624.763,  605.737,  595.263
  8.9185,  561.925,  578.013,  602.388,  610.725,  606.888,  604.750,  629.537,  625.062,  605.362,  595.275
  8.9240,  561.912,  578.213,  602.362,  610.400,  606.537,  604.963,  629.112,  625.088,  604.737,  595.275
  8.9296,  561.650,  577.900,  602.125,  609.987,  606.037,  604.213,  628.725,  624.588,  604.688,  594.713
  8.9352,  561.675,  578.050,  601.888,  609.963,  606.188,  604.562,  629.075,  623.862,  604.375,  594.688
  8.9407,  562.938,  579.175,  603.138,  611.200,  607.088,  605.675,  629.862,  625.612,  606.350,  596.000
  8.9463,  562.562,  578.425,  602.737,  611.050,  606.987,  605.338,  629.650,  625.050,  606.000,  595.213
  8.9518,  562.400,  578.750,  602.675,  610.725,  606.263,  604.963,  629.300,  624.875,  605.300,  594.900
  8.9574,  562.463,  577.650,  602.425,  610.325,  606.400,  604.688,  629.000,  624.263,  605.513,  594.338
