DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 181.800,  60.500, Reference positions.

 7.00015, 145.000,  77.000, New tracking position
 7.01679, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01681, 145.000, -14.000, New tracking position
 7.03346, 104.666,  18.427, Back to the Sun
 7.03348,  77.134, -42.066, Rotor position possibly out of range
 7.03348, 104.666,  18.427, Sun position possibly out of range
 7.05015, 104.861,  18.594, New tracking position
 7.06682, 105.056,  18.761, New tracking position
 7.08349, 105.252,  18.928, New tracking position
 7.10016, 105.448,  19.095, New tracking position
 7.11683, 105.644,  19.261, New tracking position
 7.13349, 105.841,  19.428, New tracking position
 7.15016, 106.038,  19.594, New tracking position
 7.16682, 106.235,  19.760, New tracking position
 7.18349, 106.433,  19.926, New tracking position
 7.20016, 106.631,  20.092, New tracking position
 7.21683, 106.829,  20.258, New tracking position
 7.23350, 107.028,  20.423, New tracking position
 7.25014, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25016, 145.000,  77.000, New tracking position
 7.26681, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26683, 145.000, -14.000, New tracking position
 7.28348, 107.627,  20.918, Back to the Sun
 7.28350, 107.627,  20.918, New tracking position
 7.30016, 107.828,  21.083, New tracking position
 7.31683, 108.028,  21.248, New tracking position
 7.33350, 108.230,  21.412, New tracking position
 7.35019, 108.431,  21.577, New tracking position
 7.36686, 108.633,  21.741, New tracking position
 7.38354, 108.836,  21.904, New tracking position
 7.40020, 109.039,  22.068, New tracking position
 7.41687, 109.242,  22.232, New tracking position
 7.43353, 109.445,  22.395, New tracking position
 7.45022, 109.650,  22.558, New tracking position
 7.46690, 109.854,  22.721, New tracking position
 7.48356, 110.059,  22.884, New tracking position
 7.50021, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50023, 145.000,  77.000, New tracking position
 7.51688, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51690, 145.000, -14.000, New tracking position
 7.53356, 110.677,  23.370, Back to the Sun
 7.53358, 110.677,  23.370, New tracking position
 7.55025, 110.884,  23.532, New tracking position
 7.56692, 111.091,  23.694, New tracking position
 7.58360, 111.299,  23.855, New tracking position
 7.60028, 111.507,  24.016, New tracking position
 7.61694, 111.716,  24.177, New tracking position
 7.63361, 111.925,  24.338, New tracking position
 7.65027, 112.134,  24.498, New tracking position
 7.66694, 112.345,  24.659, New tracking position
 7.68361, 112.555,  24.819, New tracking position
 7.70027, 112.766,  24.978, New tracking position
 7.71694, 112.978,  25.138, New tracking position
 7.73361, 113.190,  25.297, New tracking position
 7.75026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75028, 145.000,  77.000, New tracking position
 7.76692, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76695, 145.000, -14.000, New tracking position
 7.78360, 113.830,  25.773, Back to the Sun
 7.78362, 113.830,  25.773, New tracking position
 7.80030, 114.044,  25.932, New tracking position
 7.81696, 114.258,  26.090, New tracking position
 7.83364, 114.477,  26.250, New tracking position
 7.85031, 114.693,  26.408, New tracking position
 7.86697, 114.909,  26.565, New tracking position
 7.88364, 115.126,  26.722, New tracking position
 7.90031, 115.344,  26.878, New tracking position
 7.91698, 115.562,  27.035, New tracking position
 7.93364, 115.780,  27.191, New tracking position
 7.95032, 116.000,  27.347, New tracking position
 7.96700, 116.219,  27.502, New tracking position
 7.98367, 116.440,  27.657, New tracking position
 8.00032, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00034, 145.000,  77.000, New tracking position
 8.01698, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01700, 145.000, -14.000, New tracking position
 8.03339, 117.100,  28.119, Back to the Sun
 8.03341, 117.100,  28.119, New tracking position
 8.05007, 117.323,  28.273, New tracking position
 8.06675, 117.546,  28.426, New tracking position
 8.08341, 117.770,  28.580, New tracking position
 8.10008, 117.994,  28.733, New tracking position
 8.11674, 118.219,  28.886, New tracking position
 8.13341, 118.445,  29.038, New tracking position
 8.15008, 118.671,  29.190, New tracking position
 8.16675, 118.898,  29.342, New tracking position
 8.18341, 119.125,  29.493, New tracking position
 8.20009, 119.354,  29.645, New tracking position
 8.21676, 119.582,  29.795, New tracking position
 8.23343, 119.812,  29.946, New tracking position
 8.25008, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25010, 145.000,  77.000, New tracking position
 8.26675, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26677, 145.000, -14.000, New tracking position
 8.28342, 120.504,  30.395, Back to the Sun
 8.28344, 120.504,  30.395, New tracking position
 8.30011, 120.736,  30.544, New tracking position
 8.31678, 120.969,  30.693, New tracking position
 8.33344, 121.202,  30.841, New tracking position
 8.35011, 121.436,  30.989, New tracking position
 8.36678, 121.671,  31.137, New tracking position
 8.38345, 121.906,  31.284, New tracking position
 8.40011, 122.142,  31.431, New tracking position
 8.41678, 122.379,  31.578, New tracking position
 8.43345, 122.617,  31.724, New tracking position
 8.45011, 122.855,  31.869, New tracking position
 8.46679, 123.094,  32.015, New tracking position
 8.48346, 123.334,  32.160, New tracking position
 8.50011, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.50013, 145.000,  77.000, New tracking position
 8.51677, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.51679, 145.000, -14.000, New tracking position
 8.53344, 124.057,  32.592, Back to the Sun
 8.53346, 124.057,  32.592, New tracking position
 8.55013, 124.299,  32.736, New tracking position
 8.56679, 124.542,  32.879, New tracking position
 8.58347, 124.786,  33.021, New tracking position
 8.60014, 125.031,  33.163, New tracking position
 8.61681, 125.277,  33.305, New tracking position
 8.63348, 125.523,  33.446, New tracking position
 8.65014, 125.770,  33.587, New tracking position
 8.66681, 126.018,  33.727, New tracking position
 8.68349, 126.266,  33.867, New tracking position
 8.70016, 126.515,  34.007, New tracking position
 8.71682, 126.766,  34.146, New tracking position
 8.73349, 127.016,  34.284, New tracking position
 8.75015, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.75017, 145.000,  77.000, New tracking position
 8.76681, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.76684, 145.000, -14.000, New tracking position
 8.78348, 127.774,  34.697, Back to the Sun
 8.78350, 127.774,  34.697, New tracking position
 8.80019, 128.028,  34.834, New tracking position
 8.81685, 128.282,  34.970, New tracking position
 8.83352, 128.538,  35.106, New tracking position
 8.85018, 128.794,  35.242, New tracking position
 8.86685, 129.052,  35.376, New tracking position
 8.88353, 129.310,  35.511, New tracking position
 8.90020, 129.568,  35.645, New tracking position
 8.91686, 129.828,  35.778, New tracking position
 8.93354, 130.089,  35.911, New tracking position
 8.95021, 130.350,  36.043, New tracking position
 8.96688, 130.612,  36.175, New tracking position
 8.98356, 130.875,  36.306, New tracking position
 8.98428, 129.475,  34.906, New scanning59 position
 8.98490, 130.175,  34.906, New scanning59 position
 8.98552, 130.875,  34.906, New scanning59 position
 8.98614, 131.575,  34.906, New scanning59 position
 8.98676, 132.275,  34.906, New scanning59 position
 8.98738, 132.275,  35.606, New scanning59 position
 8.98800, 131.575,  35.606, New scanning59 position
 8.98862, 130.875,  35.606, New scanning59 position
 8.98924, 130.175,  35.606, New scanning59 position
 8.98986, 129.475,  35.606, New scanning59 position
 8.99048, 129.475,  36.306, New scanning59 position
 8.99111, 130.175,  36.306, New scanning59 position
 8.99173, 130.875,  36.306, New scanning59 position
 8.99235, 131.575,  36.306, New scanning59 position
 8.99297, 132.275,  36.306, New scanning59 position
 8.99359, 132.275,  37.006, New scanning59 position
 8.99421, 131.575,  37.006, New scanning59 position
 8.99483, 130.875,  37.006, New scanning59 position
 8.99545, 130.175,  37.006, New scanning59 position
 8.99607, 129.475,  37.006, New scanning59 position
 8.99669, 129.475,  37.706, New scanning59 position
 8.99731, 130.175,  37.706, New scanning59 position
 8.99793, 130.875,  37.706, New scanning59 position
 8.99855, 131.575,  37.706, New scanning59 position
 8.99917, 132.275,  37.706, New scanning59 position
 8.99925, 130.875,  36.306, End of the scan59. Back to the Sun
 9.00022, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.00024, 145.000,  77.000, New tracking position
 9.01688, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.01690, 145.000, -14.000, New tracking position
 9.03355, 131.669,  36.697, Back to the Sun
 9.03357, 131.669,  36.697, New tracking position
 9.05025, 131.936,  36.826, New tracking position
 9.06691, 132.203,  36.955, New tracking position
 9.08358, 132.471,  37.083, New tracking position
 9.10026, 132.740,  37.211, New tracking position
 9.11693, 133.010,  37.338, New tracking position
 9.13361, 133.280,  37.464, New tracking position
 9.15027, 133.552,  37.590, New tracking position
 9.16694, 133.824,  37.716, New tracking position
 9.18361, 134.098,  37.840, New tracking position
 9.20028, 134.372,  37.965, New tracking position
 9.21696, 134.652,  38.090, New tracking position
 9.23363, 134.923,  38.211, New tracking position
 9.25029, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.25031, 145.000,  77.000, New tracking position
 9.26694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.26696, 145.000, -14.000, New tracking position
 9.28362, 135.761,  38.579, Back to the Sun
 9.28364, 135.761,  38.579, New tracking position
 9.30031, 136.041,  38.700, New tracking position
 9.31698, 136.321,  38.820, New tracking position
 9.33365, 136.602,  38.939, New tracking position
 9.35031, 136.885,  39.058, New tracking position
 9.36698, 137.168,  39.176, New tracking position
 9.38365, 137.452,  39.294, New tracking position
 9.40031, 137.737,  39.411, New tracking position
 9.41698, 138.023,  39.527, New tracking position
 9.43366, 138.310,  39.643, New tracking position
 9.45034, 138.598,  39.758, New tracking position
 9.46700, 138.886,  39.872, New tracking position
 9.48367, 139.176,  39.986, New tracking position
 9.50032, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.50034, 145.000,  77.000, New tracking position
 9.51699, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.51701, 145.000, -14.000, New tracking position
 9.53366, 140.050,  40.323, Back to the Sun
 9.53367, 140.050,  40.323, New tracking position
 9.55034, 140.343,  40.434, New tracking position
 9.56701, 140.638,  40.544, New tracking position
 9.58341, 140.928,  40.652, New tracking position
 9.60008, 141.224,  40.761, New tracking position
 9.61674, 141.521,  40.869, New tracking position
 9.63341, 141.819,  40.977, New tracking position
 9.65009, 142.118,  41.084, New tracking position
 9.66675, 142.418,  41.190, New tracking position
 9.68342, 142.718,  41.295, New tracking position
 9.70009, 143.020,  41.400, New tracking position
 9.71675, 143.323,  41.504, New tracking position
 9.73342, 143.626,  41.607, New tracking position
 9.75009, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.75012, 145.000,  77.000, New tracking position
