DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 7.41694, 181.000,  60.800, Reference positions.

 7.43361, 114.482,  14.116, New tracking position
 7.45028, 114.680,  14.273, New tracking position
 7.46667, 114.876,  14.428, New tracking position
 7.48333, 115.075,  14.584, New tracking position
 7.50000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 7.50000, 145.000,  50.000, New tracking position
 7.51667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 7.51667, 145.000, -10.000, New tracking position
 7.53333, 115.674,  15.053, Back to the Sun
 7.53333, 115.674,  15.053, New tracking position
 7.55000, 115.875,  15.208, New tracking position
 7.56667, 116.075,  15.364, New tracking position
 7.58333, 116.277,  15.519, New tracking position
 7.60000, 116.478,  15.674, New tracking position
 7.61667, 116.680,  15.828, New tracking position
 7.63333, 116.883,  15.982, New tracking position
 7.65000, 117.085,  16.136, New tracking position
 7.66694, 117.289,  16.290, New tracking position
 7.68361, 117.495,  16.446, New tracking position
 7.70028, 117.699,  16.599, New tracking position
 7.71667, 117.900,  16.750, New tracking position
 7.73333, 118.105,  16.902, New tracking position
 7.75000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 7.75000, 145.000,  50.000, New tracking position
 7.76667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 7.76667, 145.000, -10.000, New tracking position
 7.78333, 118.722,  17.358, Back to the Sun
 7.78333, 118.722,  17.358, New tracking position
 7.80000, 118.928,  17.510, New tracking position
 7.81667, 119.135,  17.661, New tracking position
 7.83333, 119.342,  17.812, New tracking position
 7.85000, 119.550,  17.962, New tracking position
 7.86667, 119.758,  18.113, New tracking position
 7.88333, 119.966,  18.262, New tracking position
 7.90000, 120.175,  18.412, New tracking position
 7.91667, 120.384,  18.561, New tracking position
 7.93361, 120.594,  18.711, New tracking position
 7.95028, 120.808,  18.862, New tracking position
 7.96694, 121.018,  19.010, New tracking position
 7.98361, 121.229,  19.158, New tracking position
 8.00028, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 8.00028, 145.000,  50.000, New tracking position
 8.01694, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 8.01694, 145.000, -10.000, New tracking position
 8.03361, 121.866,  19.600, Back to the Sun
 8.03361, 121.866,  19.600, New tracking position
 8.05000, 122.075,  19.745, New tracking position
 8.06667, 122.288,  19.891, New tracking position
 8.08333, 122.502,  20.037, New tracking position
 8.10000, 122.716,  20.183, New tracking position
 8.11667, 122.931,  20.328, New tracking position
 8.13333, 123.146,  20.473, New tracking position
 8.15000, 123.362,  20.618, New tracking position
 8.16667, 123.578,  20.762, New tracking position
 8.18333, 123.795,  20.906, New tracking position
 8.20000, 124.012,  21.050, New tracking position
 8.21667, 124.230,  21.193, New tracking position
 8.23333, 124.448,  21.336, New tracking position
 8.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 8.25000, 145.000,  50.000, New tracking position
 8.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 8.26667, 145.000, -10.000, New tracking position
 8.28333, 125.106,  21.763, Back to the Sun
 8.28333, 125.106,  21.763, New tracking position
 8.30000, 125.326,  21.904, New tracking position
 8.31667, 125.546,  22.045, New tracking position
 8.33361, 125.767,  22.186, New tracking position
 8.35028, 125.993,  22.328, New tracking position
 8.36694, 126.215,  22.468, New tracking position
 8.38333, 126.434,  22.605, New tracking position
 8.40000, 126.657,  22.744, New tracking position
 8.41667, 126.881,  22.883, New tracking position
 8.43333, 127.105,  23.021, New tracking position
 8.45000, 127.330,  23.159, New tracking position
 8.46667, 127.555,  23.297, New tracking position
 8.48333, 127.781,  23.434, New tracking position
 8.50000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 8.50000, 145.000,  50.000, New tracking position
 8.51667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 8.51667, 145.000, -10.000, New tracking position
 8.53333, 128.462,  23.842, Back to the Sun
 8.53333, 128.462,  23.842, New tracking position
 8.55000, 128.690,  23.978, New tracking position
 8.56667, 128.919,  24.113, New tracking position
 8.58333, 129.148,  24.247, New tracking position
 8.60000, 129.377,  24.381, New tracking position
 8.61667, 129.608,  24.515, New tracking position
 8.63333, 129.838,  24.648, New tracking position
 8.65000, 130.070,  24.781, New tracking position
 8.66667, 130.302,  24.913, New tracking position
 8.68333, 130.534,  25.045, New tracking position
 8.70000, 130.767,  25.176, New tracking position
 8.71667, 131.001,  25.307, New tracking position
 8.73333, 131.235,  25.438, New tracking position
 8.75000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 8.75000, 145.000,  50.000, New tracking position
 8.76667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 8.76667, 145.000, -10.000, New tracking position
 8.78333, 131.941,  25.827, Back to the Sun
 8.78333, 131.941,  25.827, New tracking position
 8.80000, 132.177,  25.955, New tracking position
 8.81667, 132.414,  26.083, New tracking position
 8.83333, 132.652,  26.211, New tracking position
 8.85000, 132.890,  26.338, New tracking position
 8.86667, 133.129,  26.465, New tracking position
 8.88333, 133.368,  26.591, New tracking position
 8.90000, 133.608,  26.717, New tracking position
 8.91667, 133.849,  26.842, New tracking position
 8.93333, 134.090,  26.967, New tracking position
 8.95000, 134.332,  27.091, New tracking position
 8.96667, 134.574,  27.214, New tracking position
 8.98333, 134.817,  27.338, New tracking position
 9.00000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 9.00000, 145.000,  50.000, New tracking position
 9.01667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 9.01667, 145.000, -10.000, New tracking position
 9.03333, 135.550,  27.704, Back to the Sun
 9.03333, 135.550,  27.704, New tracking position
 9.05000, 135.795,  27.825, New tracking position
 9.06667, 136.041,  27.946, New tracking position
 9.08333, 136.287,  28.066, New tracking position
 9.10000, 136.535,  28.185, New tracking position
 9.11667, 136.782,  28.304, New tracking position
 9.13333, 137.031,  28.422, New tracking position
 9.15000, 137.280,  28.540, New tracking position
 9.16667, 137.530,  28.658, New tracking position
 9.18333, 137.780,  28.774, New tracking position
 9.20000, 138.031,  28.890, New tracking position
 9.21667, 138.282,  29.006, New tracking position
 9.23333, 138.534,  29.121, New tracking position
 9.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 9.25000, 145.000,  50.000, New tracking position
 9.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 9.26667, 145.000, -10.000, New tracking position
 9.28333, 139.295,  29.463, Back to the Sun
 9.28333, 139.295,  29.463, New tracking position
 9.30000, 139.549,  29.576, New tracking position
 9.31667, 139.804,  29.688, New tracking position
 9.33333, 140.060,  29.799, New tracking position
 9.35000, 140.317,  29.910, New tracking position
 9.36667, 140.574,  30.021, New tracking position
 9.38333, 140.832,  30.130, New tracking position
 9.40000, 141.090,  30.240, New tracking position
 9.41667, 141.349,  30.348, New tracking position
 9.43333, 141.609,  30.456, New tracking position
 9.45000, 141.869,  30.564, New tracking position
 9.46667, 142.130,  30.670, New tracking position
 9.48333, 142.392,  30.776, New tracking position
 9.50000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 9.50000, 145.000,  50.000, New tracking position
 9.51667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 9.51667, 145.000, -10.000, New tracking position
 9.53333, 143.180,  31.091, Back to the Sun
 9.53333, 143.180,  31.091, New tracking position
 9.55000, 143.444,  31.195, New tracking position
 9.56667, 143.709,  31.298, New tracking position
 9.58333, 143.974,  31.400, New tracking position
 9.60000, 144.240,  31.501, New tracking position
 9.61694, 144.507,  31.602, New tracking position
 9.63361, 144.774,  31.703, New tracking position
 9.65028, 145.042,  31.803, New tracking position
 9.66694, 145.310,  31.902, New tracking position
 9.68361, 145.579,  32.000, New tracking position
 9.70028, 145.849,  32.098, New tracking position
 9.71694, 146.120,  32.195, New tracking position
 9.73361, 146.391,  32.291, New tracking position
 9.75028, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 9.75028, 145.000,  50.000, New tracking position
 9.76667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 9.76694, 145.000, -10.000, New tracking position
 9.78361, 147.212,  32.577, Back to the Sun
 9.78361, 147.212,  32.577, New tracking position
 9.80028, 147.481,  32.669, New tracking position
 9.81694, 147.755,  32.762, New tracking position
 9.83361, 148.030,  32.855, New tracking position
 9.85028, 148.305,  32.946, New tracking position
 9.86694, 148.581,  33.037, New tracking position
 9.88361, 148.858,  33.127, New tracking position
 9.90028, 149.135,  33.216, New tracking position
 9.91694, 149.413,  33.305, New tracking position
 9.93361, 149.696,  33.394, New tracking position
 9.95028, 149.970,  33.480, New tracking position
 9.96694, 150.254,  33.568, New tracking position
 9.98361, 150.530,  33.652, New tracking position
10.00028, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
10.00028, 145.000,  50.000, New tracking position
10.01694, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
10.01694, 145.000, -10.000, New tracking position
10.03361, 151.379,  33.906, Back to the Sun
10.03361, 151.379,  33.906, New tracking position
10.05028, 151.662,  33.989, New tracking position
10.06694, 151.945,  34.071, New tracking position
10.08361, 152.229,  34.152, New tracking position
10.10028, 152.513,  34.233, New tracking position
10.11694, 152.798,  34.313, New tracking position
