DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 181.800,  60.500, Reference positions.

 7.00021, 145.000,  77.000, New tracking position
 7.01685, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01687, 145.000, -14.000, New tracking position
 7.03352, 104.231,  19.100, Back to the Sun
 7.03355,  77.569, -41.392, Rotor position possibly out of range
 7.03355, 104.231,  19.100, Sun position possibly out of range
 7.05023,  77.374, -41.225, Rotor position possibly out of range
 7.05023, 104.426,  19.267, Sun position possibly out of range
 7.06689,  77.178, -41.057, Rotor position possibly out of range
 7.06689, 104.622,  19.435, Sun position possibly out of range
 7.08356, 104.817,  19.602, New tracking position
 7.10023, 105.014,  19.769, New tracking position
 7.11690, 105.210,  19.936, New tracking position
 7.13357, 105.407,  20.103, New tracking position
 7.15023, 105.604,  20.270, New tracking position
 7.16691, 105.802,  20.436, New tracking position
 7.18357, 106.000,  20.603, New tracking position
 7.20024, 106.198,  20.769, New tracking position
 7.21692, 106.396,  20.935, New tracking position
 7.23358, 106.596,  21.101, New tracking position
 7.25023, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25025, 145.000,  77.000, New tracking position
 7.26690, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26692, 145.000, -14.000, New tracking position
 7.28358, 107.195,  21.597, Back to the Sun
 7.28359, 107.195,  21.597, New tracking position
 7.30025, 107.396,  21.763, New tracking position
 7.31693, 107.597,  21.928, New tracking position
 7.33360, 107.798,  22.093, New tracking position
 7.35025, 108.000,  22.257, New tracking position
 7.36692, 108.202,  22.422, New tracking position
 7.38360, 108.405,  22.586, New tracking position
 7.40027, 108.608,  22.750, New tracking position
 7.41694, 108.812,  22.914, New tracking position
 7.43361, 109.016,  23.078, New tracking position
 7.45028, 109.220,  23.241, New tracking position
 7.46695, 109.425,  23.405, New tracking position
 7.48361, 109.630,  23.568, New tracking position
 7.50026, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50028, 145.000,  77.000, New tracking position
 7.51693, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51695, 145.000, -14.000, New tracking position
 7.53359, 110.249,  24.056, Back to the Sun
 7.53361, 110.249,  24.056, New tracking position
 7.55028, 110.456,  24.218, New tracking position
 7.56695, 110.664,  24.380, New tracking position
 7.58361, 110.872,  24.542, New tracking position
 7.60030, 111.084,  24.706, New tracking position
 7.61695, 111.289,  24.865, New tracking position
 7.63363, 111.499,  25.026, New tracking position
 7.65029, 111.709,  25.187, New tracking position
 7.66697, 111.923,  25.351, New tracking position
 7.68363, 112.134,  25.511, New tracking position
 7.70031, 112.346,  25.671, New tracking position
 7.71698, 112.558,  25.831, New tracking position
 7.73365, 112.770,  25.991, New tracking position
 7.75030, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.75031, 145.000,  77.000, New tracking position
 7.76696, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.76698, 145.000, -14.000, New tracking position
 7.78363, 113.411,  26.469, Back to the Sun
 7.78365, 113.411,  26.469, New tracking position
 7.80032, 113.626,  26.628, New tracking position
 7.81699, 113.841,  26.786, New tracking position
 7.83366, 114.057,  26.945, New tracking position
 7.85032, 114.273,  27.103, New tracking position
 7.86699, 114.490,  27.260, New tracking position
 7.88367, 114.707,  27.418, New tracking position
 7.90035, 114.925,  27.575, New tracking position
 7.91701, 115.144,  27.732, New tracking position
 7.93368, 115.363,  27.888, New tracking position
 7.95008, 115.579,  28.042, New tracking position
 7.96674, 115.799,  28.198, New tracking position
 7.98341, 116.020,  28.354, New tracking position
 8.00008, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.00010, 145.000,  77.000, New tracking position
 8.01673, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.01675, 145.000, -14.000, New tracking position
 8.03340, 116.686,  28.820, Back to the Sun
 8.03342, 116.686,  28.820, New tracking position
 8.05009, 116.910,  28.974, New tracking position
 8.06676, 117.133,  29.128, New tracking position
 8.08343, 117.358,  29.282, New tracking position
 8.10009, 117.583,  29.436, New tracking position
 8.11677, 117.809,  29.590, New tracking position
 8.13344, 118.035,  29.743, New tracking position
 8.15011, 118.262,  29.895, New tracking position
 8.16677, 118.490,  30.048, New tracking position
 8.18345, 118.718,  30.200, New tracking position
 8.20011, 118.947,  30.352, New tracking position
 8.21679, 119.176,  30.503, New tracking position
 8.23346, 119.407,  30.654, New tracking position
 8.25011, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.25013, 145.000,  77.000, New tracking position
 8.26678, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.26680, 145.000, -14.000, New tracking position
 8.28345, 120.101,  31.105, Back to the Sun
 8.28347, 120.101,  31.105, New tracking position
 8.30014, 120.334,  31.255, New tracking position
 8.31681, 120.568,  31.404, New tracking position
 8.33348, 120.802,  31.553, New tracking position
 8.35015, 121.037,  31.702, New tracking position
 8.36682, 121.273,  31.850, New tracking position
 8.38349, 121.509,  31.998, New tracking position
 8.40016, 121.746,  32.146, New tracking position
 8.41683, 121.984,  32.293, New tracking position
 8.43350, 122.222,  32.439, New tracking position
 8.45017, 122.461,  32.586, New tracking position
 8.46684, 122.701,  32.732, New tracking position
 8.48351, 122.942,  32.877, New tracking position
 8.50017, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.50019, 145.000,  77.000, New tracking position
 8.51683, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.51684, 145.000, -14.000, New tracking position
 8.53350, 123.668,  33.312, Back to the Sun
 8.53351, 123.668,  33.312, New tracking position
 8.55018, 123.912,  33.456, New tracking position
 8.56684, 124.156,  33.599, New tracking position
 8.58352, 124.401,  33.743, New tracking position
 8.60018, 124.647,  33.885, New tracking position
 8.61685, 124.894,  34.028, New tracking position
 8.63352, 125.141,  34.170, New tracking position
 8.65019, 125.390,  34.311, New tracking position
 8.66686, 125.639,  34.452, New tracking position
 8.68352, 125.888,  34.593, New tracking position
 8.70019, 126.139,  34.733, New tracking position
 8.71687, 126.390,  34.873, New tracking position
 8.73354, 126.642,  35.012, New tracking position
 8.75020, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 8.75022, 145.000,  77.000, New tracking position
 8.76685, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 8.76687, 145.000, -14.000, New tracking position
 8.78353, 127.404,  35.427, Back to the Sun
 8.78355, 127.404,  35.427, New tracking position
 8.80021, 127.659,  35.564, New tracking position
 8.81688, 127.915,  35.701, New tracking position
 8.83355, 128.172,  35.838, New tracking position
 8.85021, 128.430,  35.974, New tracking position
 8.86688, 128.689,  36.109, New tracking position
 8.88355, 128.948,  36.245, New tracking position
 8.90022, 129.209,  36.379, New tracking position
 8.91689, 129.470,  36.513, New tracking position
 8.93356, 129.732,  36.647, New tracking position
 8.95022, 129.995,  36.780, New tracking position
 8.96689, 130.259,  36.912, New tracking position
 8.98356, 130.523,  37.044, New tracking position
 8.98429, 129.123,  35.644, New scanning59 position
 8.98491, 129.823,  35.644, New scanning59 position
 8.98553, 130.523,  35.644, New scanning59 position
 8.98615, 131.223,  35.644, New scanning59 position
 8.98677, 131.923,  35.644, New scanning59 position
 8.98739, 131.923,  36.344, New scanning59 position
 8.98801, 131.223,  36.344, New scanning59 position
 8.98863, 130.523,  36.344, New scanning59 position
 8.98925, 129.823,  36.344, New scanning59 position
 8.98987, 129.123,  36.344, New scanning59 position
 8.99049, 129.123,  37.044, New scanning59 position
 8.99111, 129.823,  37.044, New scanning59 position
 8.99173, 130.523,  37.044, New scanning59 position
 8.99235, 131.223,  37.044, New scanning59 position
 8.99297, 131.923,  37.044, New scanning59 position
 8.99359, 131.923,  37.744, New scanning59 position
 8.99422, 131.223,  37.744, New scanning59 position
 8.99484, 130.523,  37.744, New scanning59 position
 8.99546, 129.823,  37.744, New scanning59 position
 8.99608, 129.123,  37.744, New scanning59 position
 8.99670, 129.123,  38.444, New scanning59 position
 8.99732, 129.823,  38.444, New scanning59 position
 8.99794, 130.523,  38.444, New scanning59 position
 8.99856, 131.223,  38.444, New scanning59 position
 8.99918, 131.923,  38.444, New scanning59 position
 8.99926, 130.523,  37.044, End of the scan59. Back to the Sun
 9.00022, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.00024, 145.000,  77.000, New tracking position
 9.01689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.01690, 145.000, -14.000, New tracking position
 9.03355, 131.323,  37.437, Back to the Sun
 9.03357, 131.323,  37.437, New tracking position
 9.05023, 131.591,  37.567, New tracking position
 9.06690, 131.860,  37.696, New tracking position
 9.08358, 132.130,  37.825, New tracking position
 9.10025, 132.400,  37.954, New tracking position
 9.11692, 132.672,  38.081, New tracking position
 9.13359, 132.945,  38.208, New tracking position
 9.15026, 133.218,  38.335, New tracking position
 9.16692, 133.493,  38.461, New tracking position
 9.18360, 133.768,  38.587, New tracking position
 9.20026, 134.044,  38.712, New tracking position
 9.21694, 134.321,  38.836, New tracking position
 9.23361, 134.599,  38.960, New tracking position
 9.25027, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.25029, 145.000,  77.000, New tracking position
 9.26693, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.26695, 145.000, -14.000, New tracking position
 9.28360, 135.439,  39.327, Back to the Sun
 9.28362, 135.439,  39.327, New tracking position
 9.30030, 135.725,  39.451, New tracking position
 9.31697, 136.008,  39.571, New tracking position
 9.33364, 136.291,  39.691, New tracking position
 9.35031, 136.576,  39.811, New tracking position
 9.36697, 136.861,  39.930, New tracking position
 9.38364, 137.148,  40.048, New tracking position
 9.40032, 137.435,  40.166, New tracking position
 9.41698, 137.723,  40.283, New tracking position
 9.43365, 138.013,  40.399, New tracking position
 9.45031, 138.303,  40.515, New tracking position
 9.46699, 138.594,  40.630, New tracking position
 9.48365, 138.886,  40.744, New tracking position
 9.50031, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 9.50032, 145.000,  77.000, New tracking position
 9.51697, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 9.51699, 145.000, -14.000, New tracking position
 9.53364, 139.768,  41.083, Back to the Sun
 9.53366, 139.768,  41.083, New tracking position
 9.55033, 140.064,  41.195, New tracking position
 9.56700, 140.361,  41.306, New tracking position
 9.58366, 140.658,  41.416, New tracking position
 9.60033, 140.957,  41.526, New tracking position
 9.61700, 141.257,  41.635, New tracking position
 9.63368, 141.558,  41.743, New tracking position
 9.65035, 141.859,  41.850, New tracking position
 9.66701, 142.162,  41.957, New tracking position
 9.68368, 142.466,  42.063, New tracking position
 9.70035, 142.770,  42.168, New tracking position
 9.71701, 143.076,  42.273, New tracking position
