DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 180.500,  61.000, Reference positions.

 0.00000, 159.359,-105.279, Rotor position possibly out of range
 0.00000,  21.141, -43.355, Sun position possibly out of range
 0.01667,  21.538, -12.000, Hot reference on ground (To)
 0.01667, 158.962, -73.922, Rotor position possibly out of range
 0.01667,  21.538, -12.000, Sun position possibly out of range
 0.03333,  21.934, -53.228, Back to the Sun
 0.03333, 158.566,-115.148, Rotor position possibly out of range
 0.03333,  21.934, -53.228, Sun position possibly out of range
 0.05000, 158.171,-115.081, Rotor position possibly out of range
 0.05000,  22.329, -53.163, Sun position possibly out of range
 0.06667, 157.777,-115.012, Rotor position possibly out of range
 0.06667,  22.723, -53.097, Sun position possibly out of range
 0.08333, 157.384,-114.943, Rotor position possibly out of range
 0.08333,  23.116, -53.030, Sun position possibly out of range
 0.10000, 156.993,-114.872, Rotor position possibly out of range
 0.10000,  23.507, -52.962, Sun position possibly out of range
 0.11667, 156.603,-114.801, Rotor position possibly out of range
 0.11667,  23.897, -52.892, Sun position possibly out of range
 0.13333, 156.214,-114.728, Rotor position possibly out of range
 0.13333,  24.286, -52.822, Sun position possibly out of range
 0.15000, 155.826,-114.654, Rotor position possibly out of range
 0.15000,  24.674, -52.750, Sun position possibly out of range
 0.16667, 155.439,-114.579, Rotor position possibly out of range
 0.16667,  25.061, -52.678, Sun position possibly out of range
 0.18333, 155.053,-114.503, Rotor position possibly out of range
 0.18333,  25.447, -52.604, Sun position possibly out of range
 0.20000, 154.669,-114.426, Rotor position possibly out of range
 0.20000,  25.831, -52.529, Sun position possibly out of range
 0.21667, 154.286,-114.349, Rotor position possibly out of range
 0.21667,  26.214, -52.454, Sun position possibly out of range
 0.23333, 153.904,-114.270, Rotor position possibly out of range
 0.23333,  26.596, -52.377, Sun position possibly out of range
 0.25000,  26.977, -42.299, Cold sky reference deviation in elevation
 0.25000, 153.523,-104.190, Rotor position possibly out of range
 0.25000,  26.977, -42.299, Sun position possibly out of range
