DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.000,  58.800, Reference positions.

 0.00028, 157.104,-103.804, Rotor position possibly out of range
 0.00028,  24.896, -44.093, Sun position possibly out of range
 0.01667,  25.399, -12.000, Hot reference on ground (To)
 0.01694, 156.601, -71.708, Rotor position possibly out of range
 0.01694,  25.399, -12.000, Sun position possibly out of range
 0.03361,  25.907, -63.944, Back to the Sun
 0.03361, 156.093,-123.649, Rotor position possibly out of range
 0.03361,  25.907, -63.944, Sun position possibly out of range
 0.05028, 155.595,-123.570, Rotor position possibly out of range
 0.05028,  26.405, -63.868, Sun position possibly out of range
 0.06667, 155.108,-123.491, Rotor position possibly out of range
 0.06667,  26.892, -63.791, Sun position possibly out of range
 0.08333, 154.616,-123.409, Rotor position possibly out of range
 0.08333,  27.384, -63.712, Sun position possibly out of range
 0.10000, 154.125,-123.326, Rotor position possibly out of range
 0.10000,  27.875, -63.632, Sun position possibly out of range
 0.11667, 153.638,-123.242, Rotor position possibly out of range
 0.11667,  28.362, -63.551, Sun position possibly out of range
 0.13333, 153.152,-123.156, Rotor position possibly out of range
 0.13333,  28.848, -63.468, Sun position possibly out of range
 0.15000, 152.670,-123.069, Rotor position possibly out of range
 0.15000,  29.330, -63.384, Sun position possibly out of range
 0.16667, 152.189,-122.981, Rotor position possibly out of range
 0.16667,  29.811, -63.299, Sun position possibly out of range
 0.18333, 151.712,-122.892, Rotor position possibly out of range
 0.18333,  30.288, -63.212, Sun position possibly out of range
 0.20000, 151.237,-122.801, Rotor position possibly out of range
 0.20000,  30.763, -63.124, Sun position possibly out of range
 0.21667, 150.764,-122.710, Rotor position possibly out of range
 0.21667,  31.236, -63.035, Sun position possibly out of range
 0.23333, 150.294,-122.617, Rotor position possibly out of range
 0.23333,  31.706, -62.945, Sun position possibly out of range
 0.25000,  32.173, -42.853, Cold sky reference deviation in elevation
 0.25000, 149.827,-102.522, Rotor position possibly out of range
 0.25000,  32.173, -42.853, Sun position possibly out of range
 0.26667,  32.638, -12.000, Hot reference on ground (To)
 0.26694, 149.362, -71.666, Rotor position possibly out of range
 0.26694,  32.638, -12.000, Sun position possibly out of range
 0.28333,  33.100, -62.667, Back to the Sun
 0.28361, 148.900,-122.331, Rotor position possibly out of range
 0.28361,  33.100, -62.667, Sun position possibly out of range
 0.30028, 148.440,-122.233, Rotor position possibly out of range
 0.30028,  33.560, -62.572, Sun position possibly out of range
 0.31694, 147.975,-122.132, Rotor position possibly out of range
 0.31694,  34.025, -62.474, Sun position possibly out of range
 0.33333, 147.529,-122.034, Rotor position possibly out of range
 0.33333,  34.471, -62.379, Sun position possibly out of range
 0.35000, 147.077,-121.933, Rotor position possibly out of range
 0.35000,  34.923, -62.280, Sun position possibly out of range
 0.36667, 146.628,-121.831, Rotor position possibly out of range
 0.36667,  35.372, -62.181, Sun position possibly out of range
 0.38333, 146.181,-121.728, Rotor position possibly out of range
 0.38333,  35.819, -62.080, Sun position possibly out of range
 0.40000, 145.737,-121.623, Rotor position possibly out of range
