DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00028, 181.000,  59.600, Reference positions.

 0.00028, 145.000,  50.000, New tracking position
 0.01694, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.01694, 145.000, -10.000, New tracking position
 0.03361,  14.100, -63.590, Back to the Sun
 0.03361, 166.900,-122.322, Rotor position possibly out of range
 0.03361,  14.100, -63.590, Sun position possibly out of range
 0.05028, 166.383,-122.281, Rotor position possibly out of range
 0.05028,  14.617, -63.547, Sun position possibly out of range
 0.06667, 165.875,-122.240, Rotor position possibly out of range
 0.06667,  15.125, -63.503, Sun position possibly out of range
 0.08333, 165.361,-122.197, Rotor position possibly out of range
 0.08333,  15.639, -63.457, Sun position possibly out of range
 0.10000, 164.847,-122.152, Rotor position possibly out of range
 0.10000,  16.153, -63.409, Sun position possibly out of range
 0.11667, 164.336,-122.106, Rotor position possibly out of range
 0.11667,  16.664, -63.360, Sun position possibly out of range
 0.13333, 163.826,-122.058, Rotor position possibly out of range
 0.13333,  17.174, -63.310, Sun position possibly out of range
 0.15000, 163.318,-122.008, Rotor position possibly out of range
 0.15000,  17.682, -63.258, Sun position possibly out of range
 0.16667, 162.811,-121.958, Rotor position possibly out of range
 0.16667,  18.189, -63.204, Sun position possibly out of range
 0.18333, 162.306,-121.905, Rotor position possibly out of range
 0.18333,  18.694, -63.149, Sun position possibly out of range
 0.20000, 161.803,-121.852, Rotor position possibly out of range
 0.20000,  19.197, -63.093, Sun position possibly out of range
 0.21667, 161.301,-121.796, Rotor position possibly out of range
 0.21667,  19.699, -63.035, Sun position possibly out of range
 0.23333, 160.802,-121.740, Rotor position possibly out of range
 0.23333,  20.198, -62.976, Sun position possibly out of range
 0.25000, 145.000,  50.000, Cold sky reference position (Tref = Tcold)
 0.25000, 145.000,  50.000, New tracking position
 0.26667, 145.000, -10.000, Hot reference position, e.g. on ground (To=Thot)
 0.26667, 145.000, -10.000, New tracking position
 0.28333,  21.686, -62.790, Back to the Sun
 0.28333, 159.314,-121.562, Rotor position possibly out of range
 0.28333,  21.686, -62.790, Sun position possibly out of range
 0.30000, 158.822,-121.499, Rotor position possibly out of range
 0.30000,  22.178, -62.725, Sun position possibly out of range
 0.31667, 158.332,-121.436, Rotor position possibly out of range
 0.31667,  22.668, -62.659, Sun position possibly out of range
 0.33333, 157.844,-121.371, Rotor position possibly out of range
 0.33333,  23.156, -62.592, Sun position possibly out of range
 0.35000, 157.358,-121.304, Rotor position possibly out of range
 0.35000,  23.642, -62.523, Sun position possibly out of range
 0.36667, 156.874,-121.237, Rotor position possibly out of range
 0.36667,  24.126, -62.452, Sun position possibly out of range
