DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[°], Elevation[°], Message
 0.00000, 182.000,  58.800, Reference positions.

 0.00000, 157.022,-100.434, Rotor position possibly out of range
 0.00000,  24.978, -40.723, Sun position possibly out of range
 0.01667,  25.437, -12.000, Hot reference on ground (To)
 0.01667, 156.563, -71.708, Rotor position possibly out of range
 0.01667,  25.437, -12.000, Sun position possibly out of range
 0.03333,  25.894, -60.575, Back to the Sun
 0.03333, 156.106,-120.280, Rotor position possibly out of range
 0.03333,  25.894, -60.575, Sun position possibly out of range
 0.05028, 155.650,-120.201, Rotor position possibly out of range
 0.05028,  26.350, -60.499, Sun position possibly out of range
 0.06667, 155.196,-120.122, Rotor position possibly out of range
 0.06667,  26.804, -60.421, Sun position possibly out of range
 0.08361, 154.745,-120.040, Rotor position possibly out of range
 0.08361,  27.255, -60.343, Sun position possibly out of range
 0.10000, 154.295,-119.958, Rotor position possibly out of range
 0.10000,  27.705, -60.263, Sun position possibly out of range
 0.11694, 153.840,-119.873, Rotor position possibly out of range
 0.11694,  28.160, -60.181, Sun position possibly out of range
 0.13333, 153.402,-119.790, Rotor position possibly out of range
 0.13333,  28.598, -60.100, Sun position possibly out of range
 0.15028, 152.950,-119.703, Rotor position possibly out of range
 0.15028,  29.050, -60.016, Sun position possibly out of range
 0.16667, 152.516,-119.617, Rotor position possibly out of range
 0.16667,  29.484, -59.932, Sun position possibly out of range
 0.18333, 152.076,-119.529, Rotor position possibly out of range
 0.18333,  29.924, -59.847, Sun position possibly out of range
 0.20000, 151.639,-119.440, Rotor position possibly out of range
 0.20000,  30.361, -59.760, Sun position possibly out of range
 0.21694, 151.196,-119.348, Rotor position possibly out of range
 0.21694,  30.804, -59.671, Sun position possibly out of range
 0.23333, 150.769,-119.258, Rotor position possibly out of range
 0.23333,  31.231, -59.583, Sun position possibly out of range
 0.25000,  31.662, -39.493, Cold sky reference deviation in elevation
 0.25000, 150.338, -99.165, Rotor position possibly out of range
 0.25000,  31.662, -39.493, Sun position possibly out of range
 0.26667,  32.092, -12.000, Hot reference on ground (To)
 0.26667, 149.908, -71.669, Rotor position possibly out of range
 0.26667,  32.092, -12.000, Sun position possibly out of range
 0.28333,  32.519, -59.309, Back to the Sun
 0.28333, 149.481,-118.976, Rotor position possibly out of range
 0.28333,  32.519, -59.309, Sun position possibly out of range
 0.30028, 149.056,-118.881, Rotor position possibly out of range
 0.30028,  32.944, -59.216, Sun position possibly out of range
 0.31667, 148.632,-118.784, Rotor position possibly out of range
 0.31667,  33.368, -59.121, Sun position possibly out of range
 0.33361, 148.211,-118.686, Rotor position possibly out of range
 0.33361,  33.789, -59.026, Sun position possibly out of range
 0.35000, 147.792,-118.586, Rotor position possibly out of range
 0.35000,  34.208, -58.929, Sun position possibly out of range
 0.36694, 147.368,-118.485, Rotor position possibly out of range
 0.36694,  34.632, -58.830, Sun position possibly out of range
 0.38333, 146.960,-118.385, Rotor position possibly out of range
 0.38333,  35.040, -58.733, Sun position possibly out of range
 0.40028, 146.541,-118.281, Rotor position possibly out of range
