DiSEqC radio telescope tracker
Author: Christian Monstein, HB9SCT
Version: 2023-04-27

TIME [UT], Azimuth[deg], Elevation[deg], Message
 7.00000, 182.400,  60.500, Reference positions.

 7.00025, 145.000,  77.000, New tracking position
 7.01689, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.01691, 145.000, -14.000, New tracking position
 7.03356,  98.482,  26.944, Back to the Sun
 7.03358,  83.918, -33.548, Rotor position possibly out of range
 7.03358,  98.482,  26.944, Sun position possibly out of range
 7.05025,  83.725, -33.377, Rotor position possibly out of range
 7.05025,  98.675,  27.115, Sun position possibly out of range
 7.06692,  83.531, -33.206, Rotor position possibly out of range
 7.06692,  98.869,  27.286, Sun position possibly out of range
 7.08358,  83.337, -33.035, Rotor position possibly out of range
 7.08358,  99.063,  27.457, Sun position possibly out of range
 7.10025,  83.142, -32.864, Rotor position possibly out of range
 7.10025,  99.258,  27.628, Sun position possibly out of range
 7.11692,  82.947, -32.693, Rotor position possibly out of range
 7.11692,  99.453,  27.798, Sun position possibly out of range
 7.13358,  82.752, -32.523, Rotor position possibly out of range
 7.13358,  99.648,  27.969, Sun position possibly out of range
 7.15025,  82.556, -32.352, Rotor position possibly out of range
 7.15025,  99.844,  28.140, Sun position possibly out of range
 7.16694,  82.360, -32.182, Rotor position possibly out of range
 7.16694, 100.040,  28.310, Sun position possibly out of range
 7.18360,  82.163, -32.011, Rotor position possibly out of range
 7.18360, 100.237,  28.481, Sun position possibly out of range
 7.20027,  81.966, -31.841, Rotor position possibly out of range
 7.20027, 100.434,  28.651, Sun position possibly out of range
 7.21695,  81.769, -31.671, Rotor position possibly out of range
 7.21695, 100.631,  28.821, Sun position possibly out of range
 7.23361,  81.571, -31.501, Rotor position possibly out of range
 7.23361, 100.829,  28.991, Sun position possibly out of range
 7.25025, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.25028, 145.000,  77.000, New tracking position
 7.26694, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.26696, 145.000, -14.000, New tracking position
 7.28361, 101.426,  29.501, Back to the Sun
 7.28363,  80.974, -30.991, Rotor position possibly out of range
 7.28363, 101.426,  29.501, Sun position possibly out of range
 7.30030,  80.774, -30.822, Rotor position possibly out of range
 7.30030, 101.626,  29.670, Sun position possibly out of range
 7.31698,  80.571, -30.649, Rotor position possibly out of range
 7.31698, 101.829,  29.843, Sun position possibly out of range
 7.33366,  80.370, -30.480, Rotor position possibly out of range
 7.33366, 102.030,  30.012, Sun position possibly out of range
 7.35033,  80.168, -30.311, Rotor position possibly out of range
 7.35033, 102.232,  30.181, Sun position possibly out of range
 7.36699,  79.967, -30.142, Rotor position possibly out of range
 7.36699, 102.433,  30.350, Sun position possibly out of range
 7.38366,  79.764, -29.973, Rotor position possibly out of range
 7.38366, 102.636,  30.519, Sun position possibly out of range
 7.40033,  79.562, -29.804, Rotor position possibly out of range
 7.40033, 102.838,  30.688, Sun position possibly out of range
 7.41700,  79.358, -29.635, Rotor position possibly out of range
 7.41700, 103.042,  30.857, Sun position possibly out of range
 7.43366,  79.155, -29.466, Rotor position possibly out of range
 7.43366, 103.245,  31.026, Sun position possibly out of range
 7.45033,  78.950, -29.298, Rotor position possibly out of range
 7.45033, 103.450,  31.194, Sun position possibly out of range
 7.46700,  78.746, -29.130, Rotor position possibly out of range
 7.46700, 103.654,  31.362, Sun position possibly out of range
 7.48366,  78.540, -28.962, Rotor position possibly out of range
 7.48366, 103.860,  31.531, Sun position possibly out of range
 7.50031, 145.000,  77.000, Cold sky reference position (Tref = Tcold)
 7.50032, 145.000,  77.000, New tracking position
 7.51697, 145.000, -14.000, Hot reference position e.g. on ground (To=Thot)
 7.51699, 145.000, -14.000, New tracking position
 7.53364, 104.479,  32.034, Back to the Sun
 7.53367,  77.921, -28.458, Rotor position possibly out of range
 7.53367, 104.479,  32.034, Sun position possibly out of range
 7.55034,  77.713, -28.290, Rotor position possibly out of range
 7.55034, 104.687,  32.202, Sun position possibly out of range
 7.56701,  77.505, -28.123, Rotor position possibly out of range
